probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
GE,B-Root,all_publicly_visible,157,0,0,133,24,98,59,0.0,0.0,0.8471337579617835,0.15286624203821655
GF,B-Root,all_publicly_visible,8,0,0,7,1,6,2,0.0,0.0,0.875,0.125
GG,B-Root,all_publicly_visible,7,2,0,3,2,5,2,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857
GH,B-Root,all_publicly_visible,34,5,0,22,7,24,10,0.14705882352941177,0.0,0.6470588235294118,0.20588235294117646
GP,B-Root,all_publicly_visible,17,1,0,12,4,13,4,0.058823529411764705,0.0,0.7058823529411765,0.23529411764705882
GQ,B-Root,all_publicly_visible,3,0,0,3,0,2,1,0.0,0.0,1.0,0.0
GR,B-Root,all_publicly_visible,504,0,0,395,109,350,154,0.0,0.0,0.7837301587301587,0.21626984126984128
GT,B-Root,all_publicly_visible,21,0,0,11,10,15,6,0.0,0.0,0.5238095238095238,0.47619047619047616
GU,B-Root,all_publicly_visible,61,6,4,38,13,42,19,0.09836065573770492,0.06557377049180328,0.6229508196721312,0.21311475409836064
HK,B-Root,all_publicly_visible,428,87,0,209,132,294,134,0.20327102803738317,0.0,0.4883177570093458,0.308411214953271
HN,B-Root,all_publicly_visible,78,4,0,32,42,50,28,0.05128205128205128,0.0,0.41025641025641024,0.5384615384615384
HR,B-Root,all_publicly_visible,388,0,0,284,104,281,107,0.0,0.0,0.7319587628865979,0.26804123711340205
HT,B-Root,all_publicly_visible,6,0,0,3,3,3,3,0.0,0.0,0.5,0.5
HU,B-Root,all_publicly_visible,362,0,0,281,81,249,113,0.0,0.0,0.7762430939226519,0.22375690607734808
ID,B-Root,all_publicly_visible,660,157,58,264,181,497,163,0.23787878787878788,0.08787878787878788,0.4,0.27424242424242423
IE,B-Root,all_publicly_visible,982,0,0,825,157,635,347,0.0,0.0,0.840122199592668,0.159877800407332
IL,B-Root,all_publicly_visible,299,34,10,185,70,216,83,0.11371237458193979,0.033444816053511704,0.6187290969899666,0.23411371237458195
IM,B-Root,all_publicly_visible,32,0,0,25,7,23,9,0.0,0.0,0.78125,0.21875
IN,B-Root,all_publicly_visible,953,228,0,329,396,697,256,0.23924449108079748,0.0,0.34522560335781743,0.4155299055613851
IQ,B-Root,all_publicly_visible,61,0,0,28,33,42,19,0.0,0.0,0.45901639344262296,0.5409836065573771
IR,B-Root,all_publicly_visible,326,0,0,74,252,245,81,0.0,0.0,0.22699386503067484,0.7730061349693251
IS,B-Root,all_publicly_visible,124,0,0,109,15,85,39,0.0,0.0,0.8790322580645161,0.12096774193548387
IT,B-Root,all_publicly_visible,2581,6,0,1723,852,1777,804,0.002324680356450988,0.0,0.6675707090275087,0.3301046106160403
JM,B-Root,all_publicly_visible,56,0,0,32,24,35,21,0.0,0.0,0.5714285714285714,0.42857142857142855
JO,B-Root,all_publicly_visible,19,0,0,8,11,14,5,0.0,0.0,0.42105263157894735,0.5789473684210527
JP,B-Root,all_publicly_visible,2159,23,0,1707,429,1589,570,0.010653080129689671,0.0,0.7906438165817508,0.19870310328855953
KE,B-Root,all_publicly_visible,170,2,0,148,20,119,51,0.011764705882352941,0.0,0.8705882352941177,0.11764705882352941
KG,B-Root,all_publicly_visible,212,0,0,180,32,162,50,0.0,0.0,0.8490566037735849,0.1509433962264151
KH,B-Root,all_publicly_visible,36,2,0,9,25,28,8,0.05555555555555555,0.0,0.25,0.6944444444444444
KI,B-Root,all_publicly_visible,22,3,0,14,5,13,9,0.13636363636363635,0.0,0.6363636363636364,0.22727272727272727
KN,B-Root,all_publicly_visible,8,0,0,6,2,6,2,0.0,0.0,0.75,0.25
KR,B-Root,all_publicly_visible,243,8,0,175,60,175,68,0.03292181069958848,0.0,0.720164609053498,0.24691358024691357
KW,B-Root,all_publicly_visible,7,1,0,3,3,5,2,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855
KY,B-Root,all_publicly_visible,7,1,0,4,2,6,1,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857
KZ,B-Root,all_publicly_visible,559,0,0,444,115,369,190,0.0,0.0,0.7942754919499105,0.20572450805008943
LA,B-Root,all_publicly_visible,31,6,0,25,0,20,11,0.1935483870967742,0.0,0.8064516129032258,0.0
LB,B-Root,all_publicly_visible,31,0,0,16,15,21,10,0.0,0.0,0.5161290322580645,0.4838709677419355
LC,B-Root,all_publicly_visible,25,2,0,15,8,18,7,0.08,0.0,0.6,0.32
LI,B-Root,all_publicly_visible,23,0,0,21,2,17,6,0.0,0.0,0.9130434782608695,0.08695652173913043
LK,B-Root,all_publicly_visible,110,22,0,49,39,77,33,0.2,0.0,0.44545454545454544,0.35454545454545455
LR,B-Root,all_publicly_visible,9,1,0,4,4,7,2,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444
LS,B-Root,all_publicly_visible,14,0,0,10,4,7,7,0.0,0.0,0.7142857142857143,0.2857142857142857
LT,B-Root,all_publicly_visible,345,0,0,294,51,245,100,0.0,0.0,0.8521739130434782,0.14782608695652175
LU,B-Root,all_publicly_visible,280,0,0,200,80,221,59,0.0,0.0,0.7142857142857143,0.2857142857142857
LV,B-Root,all_publicly_visible,341,0,0,282,59,239,102,0.0,0.0,0.8269794721407625,0.17302052785923755
MA,B-Root,all_publicly_visible,10,0,0,4,6,7,3,0.0,0.0,0.4,0.6
MD,B-Root,all_publicly_visible,203,0,0,158,45,135,68,0.0,0.0,0.7783251231527094,0.22167487684729065
ME,B-Root,all_publicly_visible,73,0,0,59,14,49,24,0.0,0.0,0.8082191780821918,0.1917808219178082
MG,B-Root,all_publicly_visible,34,0,0,33,1,25,9,0.0,0.0,0.9705882352941176,0.029411764705882353
MH,B-Root,all_publicly_visible,12,2,0,7,3,7,5,0.16666666666666666,0.0,0.5833333333333334,0.25
MK,B-Root,all_publicly_visible,92,0,0,75,17,69,23,0.0,0.0,0.8152173913043478,0.18478260869565216
ML,B-Root,all_publicly_visible,17,1,0,11,5,12,5,0.058823529411764705,0.0,0.6470588235294118,0.29411764705882354
MM,B-Root,all_publicly_visible,32,5,3,18,6,20,12,0.15625,0.09375,0.5625,0.1875
MN,B-Root,all_publicly_visible,65,6,0,48,11,46,19,0.09230769230769231,0.0,0.7384615384615385,0.16923076923076924
MP,B-Root,all_publicly_visible,7,1,0,2,4,4,3,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714
MT,B-Root,all_publicly_visible,61,2,0,43,16,44,17,0.03278688524590164,0.0,0.7049180327868853,0.26229508196721313
MU,B-Root,all_publicly_visible,69,13,0,49,7,44,25,0.18840579710144928,0.0,0.7101449275362319,0.10144927536231885
MV,B-Root,all_publicly_visible,66,14,0,26,26,48,18,0.21212121212121213,0.0,0.3939393939393939,0.3939393939393939
MW,B-Root,all_publicly_visible,9,0,0,8,1,7,2,0.0,0.0,0.8888888888888888,0.1111111111111111
MX,B-Root,all_publicly_visible,569,6,0,370,193,430,139,0.01054481546572935,0.0,0.6502636203866432,0.3391915641476274
MY,B-Root,all_publicly_visible,189,31,0,66,92,142,47,0.164021164021164,0.0,0.3492063492063492,0.48677248677248675
MZ,B-Root,all_publicly_visible,38,0,0,28,10,27,11,0.0,0.0,0.7368421052631579,0.2631578947368421
NC,B-Root,all_publicly_visible,60,9,0,41,10,37,23,0.15,0.0,0.6833333333333333,0.16666666666666666
NG,B-Root,all_publicly_visible,101,11,0,57,33,75,26,0.10891089108910891,0.0,0.5643564356435643,0.32673267326732675
NI,B-Root,all_publicly_visible,52,0,0,18,34,39,13,0.0,0.0,0.34615384615384615,0.6538461538461539
NL,B-Root,all_publicly_visible,4446,0,0,3442,1004,3092,1354,0.0,0.0,0.774179037336932,0.22582096266306792
NO,B-Root,all_publicly_visible,767,131,28,468,140,536,231,0.17079530638852672,0.03650586701434159,0.6101694915254238,0.18252933507170796
NP,B-Root,all_publicly_visible,114,9,0,84,21,92,22,0.07894736842105263,0.0,0.7368421052631579,0.18421052631578946
NU,B-Root,all_publicly_visible,11,1,0,10,0,6,5,0.09090909090909091,0.0,0.9090909090909091,0.0
NZ,B-Root,all_publicly_visible,1141,330,39,600,172,841,300,0.2892199824715162,0.03418054338299737,0.5258545135845749,0.15074496056091147
OM,B-Root,all_publicly_visible,15,0,0,12,3,9,6,0.0,0.0,0.8,0.2
PA,B-Root,all_publicly_visible,159,1,0,87,71,119,40,0.006289308176100629,0.0,0.5471698113207547,0.44654088050314467
PE,B-Root,all_publicly_visible,152,0,0,72,80,112,40,0.0,0.0,0.47368421052631576,0.5263157894736842
PF,B-Root,all_publicly_visible,58,0,0,35,23,38,20,0.0,0.0,0.603448275862069,0.39655172413793105
PG,B-Root,all_publicly_visible,8,2,0,5,1,4,4,0.25,0.0,0.625,0.125
PH,B-Root,all_publicly_visible,432,94,1,185,152,317,115,0.2175925925925926,0.0023148148148148147,0.42824074074074076,0.35185185185185186
PK,B-Root,all_publicly_visible,84,2,2,35,45,54,30,0.023809523809523808,0.023809523809523808,0.4166666666666667,0.5357142857142857
PL,B-Root,all_publicly_visible,1656,1,0,1274,381,1209,447,0.0006038647342995169,0.0,0.7693236714975845,0.23007246376811594
PL,B-Root,resolved_entry_only,2,0,0,0,2,2,0,0.0,0.0,0.0,1.0
PR,B-Root,all_publicly_visible,10,2,0,5,3,6,4,0.2,0.0,0.5,0.3
PS,B-Root,all_publicly_visible,11,0,0,5,6,8,3,0.0,0.0,0.45454545454545453,0.5454545454545454
PT,B-Root,all_publicly_visible,888,3,0,665,220,581,307,0.0033783783783783786,0.0,0.7488738738738738,0.24774774774774774
PW,B-Root,all_publicly_visible,8,1,0,7,0,4,4,0.125,0.0,0.875,0.0
PY,B-Root,all_publicly_visible,80,0,0,48,32,62,18,0.0,0.0,0.6,0.4
QA,B-Root,all_publicly_visible,6,1,0,5,0,3,3,0.16666666666666666,0.0,0.8333333333333334,0.0
RE,B-Root,all_publicly_visible,331,33,0,177,121,260,71,0.09969788519637462,0.0,0.5347432024169184,0.36555891238670696
RO,B-Root,all_publicly_visible,757,2,0,478,277,521,236,0.002642007926023778,0.0,0.631439894319683,0.36591809775429324
RS,B-Root,all_publicly_visible,424,0,0,337,87,272,152,0.0,0.0,0.7948113207547169,0.20518867924528303
RU,B-Root,all_publicly_visible,3926,71,0,2894,961,2872,1054,0.018084564442180335,0.0,0.7371370351502802,0.24477840040753948
RU,B-Root,resolved_entry_only,4,0,0,0,4,3,1,0.0,0.0,0.0,1.0
RW,B-Root,all_publicly_visible,13,0,0,12,1,10,3,0.0,0.0,0.9230769230769231,0.07692307692307693
SA,B-Root,all_publicly_visible,171,5,0,79,87,124,47,0.029239766081871343,0.0,0.4619883040935672,0.5087719298245614
SE,B-Root,all_publicly_visible,1884,24,0,1566,294,1331,553,0.012738853503184714,0.0,0.8312101910828026,0.15605095541401273
SG,B-Root,all_publicly_visible,747,399,1,188,159,471,276,0.5341365461847389,0.0013386880856760374,0.25167336010709507,0.21285140562248997
SI,B-Root,all_publicly_visible,358,0,0,315,43,244,114,0.0,0.0,0.8798882681564246,0.12011173184357542
SK,B-Root,all_publicly_visible,468,0,0,350,118,306,162,0.0,0.0,0.7478632478632479,0.25213675213675213
SL,B-Root,all_publicly_visible,21,4,0,7,10,20,1,0.19047619047619047,0.0,0.3333333333333333,0.47619047619047616
SM,B-Root,all_publicly_visible,7,0,0,7,0,5,2,0.0,0.0,1.0,0.0
SN,B-Root,all_publicly_visible,20,0,0,14,6,12,8,0.0,0.0,0.7,0.3
SR,B-Root,all_publicly_visible,11,1,0,8,2,8,3,0.09090909090909091,0.0,0.7272727272727273,0.18181818181818182
SS,B-Root,all_publicly_visible,40,0,0,34,6,27,13,0.0,0.0,0.85,0.15
SV,B-Root,all_publicly_visible,149,4,0,101,44,94,55,0.026845637583892617,0.0,0.6778523489932886,0.2953020134228188
TD,B-Root,all_publicly_visible,7,1,0,6,0,5,2,0.14285714285714285,0.0,0.8571428571428571,0.0
TG,B-Root,all_publicly_visible,7,0,0,6,1,6,1,0.0,0.0,0.8571428571428571,0.14285714285714285
TH,B-Root,all_publicly_visible,466,77,1,216,172,337,129,0.16523605150214593,0.002145922746781116,0.463519313304721,0.36909871244635195
TJ,B-Root,all_publicly_visible,127,0,0,104,23,85,42,0.0,0.0,0.8188976377952756,0.18110236220472442
TL,B-Root,all_publicly_visible,18,3,0,12,3,16,2,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
TN,B-Root,all_publicly_visible,55,0,0,37,18,36,19,0.0,0.0,0.6727272727272727,0.32727272727272727
TO,B-Root,all_publicly_visible,12,2,0,10,0,10,2,0.16666666666666666,0.0,0.8333333333333334,0.0
TR,B-Root,all_publicly_visible,634,0,0,362,272,433,201,0.0,0.0,0.5709779179810726,0.42902208201892744
TT,B-Root,all_publicly_visible,10,0,0,6,4,7,3,0.0,0.0,0.6,0.4
TV,B-Root,all_publicly_visible,5,3,0,2,0,4,1,0.6,0.0,0.4,0.0
TW,B-Root,all_publicly_visible,672,86,69,351,166,493,179,0.12797619047619047,0.10267857142857142,0.5223214285714286,0.24702380952380953
TZ,B-Root,all_publicly_visible,68,1,0,66,1,42,26,0.014705882352941176,0.0,0.9705882352941176,0.014705882352941176
UA,B-Root,all_publicly_visible,1198,0,0,882,316,884,314,0.0,0.0,0.7362270450751253,0.2637729549248748
UG,B-Root,all_publicly_visible,76,0,0,71,5,55,21,0.0,0.0,0.9342105263157895,0.06578947368421052
US,B-Root,all_publicly_visible,15634,92,4,12322,3216,10970,4664,0.0058846104643725215,0.0002558526288857618,0.7881540232825892,0.2057055136241525
UY,B-Root,all_publicly_visible,145,0,0,130,15,109,36,0.0,0.0,0.896551724137931,0.10344827586206896
UZ,B-Root,all_publicly_visible,110,0,0,95,15,85,25,0.0,0.0,0.8636363636363636,0.13636363636363635
VA,B-Root,all_publicly_visible,6,0,0,5,1,2,4,0.0,0.0,0.8333333333333334,0.16666666666666666
VE,B-Root,all_publicly_visible,226,2,0,89,135,168,58,0.008849557522123894,0.0,0.3938053097345133,0.5973451327433629
VI,B-Root,all_publicly_visible,33,2,0,23,8,23,10,0.06060606060606061,0.0,0.696969696969697,0.24242424242424243
VN,B-Root,all_publicly_visible,269,46,0,163,60,183,86,0.17100371747211895,0.0,0.6059479553903345,0.22304832713754646
VU,B-Root,all_publicly_visible,9,0,0,6,3,8,1,0.0,0.0,0.6666666666666666,0.3333333333333333
YE,B-Root,all_publicly_visible,9,0,0,4,5,6,3,0.0,0.0,0.4444444444444444,0.5555555555555556
ZA,B-Root,all_publicly_visible,1286,29,0,958,299,908,378,0.02255054432348367,0.0,0.744945567651633,0.23250388802488337
ZM,B-Root,all_publicly_visible,34,2,0,27,5,23,11,0.058823529411764705,0.0,0.7941176470588235,0.14705882352941177
ZW,B-Root,all_publicly_visible,34,0,0,29,5,23,11,0.0,0.0,0.8529411764705882,0.14705882352941177
,B-Root,all_publicly_visible,46,0,0,34,12,28,18,0.0,0.0,0.7391304347826086,0.2608695652173913
