probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
AU,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,201,0.527363184079602,0.6666666666666667,0.7960199004975125,1.631584194796674,0.5884696066564935,5.1119666582207355,broad_network_transition_distribution,0.5373134328358209,0.7512437810945274,0.945273631840796,1.1975370320836276,0.6683581432945145,3.3119496432795787,0.07988853663802098,-0.07988853663802098,weak_corridor_observation_concentration,network_and_physical_both_broad,0.12935323383084577,True,True,True,True,True,auditable,,108,43,0.9651741293532339,0.03482587064676617
CA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,230,0.17391304347826086,0.32608695652173914,0.4782608695652174,2.6669021120861602,0.7695052903286012,14.395305004808206,broad_network_transition_distribution,0.3782608695652174,0.6956521739130435,0.9260869565217391,1.3370529722399143,0.6871093060946403,3.8078052460038676,-0.08239598423396088,0.08239598423396088,weak_corridor_observation_concentration,network_and_physical_both_broad,0.14782608695652175,True,True,True,True,True,auditable,,76,27,0.7260869565217392,0.27391304347826084
DK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,340,0.27941176470588236,0.40588235294117647,0.5058823529411764,2.7421586913615377,0.7484953049059456,15.52045282753829,broad_network_transition_distribution,0.9970588235294118,1.0,1.0,0.02008080466322872,0.028970477304700044,1.0202837803832,-0.7195248276012456,0.7195248276012456,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.026470588235294117,True,True,True,True,True,auditable,,101,33,0.7264705882352941,0.2735294117647059
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,113,0.07079646017699115,0.1415929203539823,0.18584070796460178,3.879424491967976,0.9399801726896253,48.3963545643689,broad_network_transition_distribution,0.8761061946902655,0.9115044247787611,0.9292035398230089,0.5911620274432838,0.3037971859750446,1.806085917885619,-0.6361829867145807,0.6361829867145807,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.07079646017699115,True,True,True,True,True,auditable,,52,40,0.9823008849557522,0.017699115044247787
IL,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,32,0.3125,0.59375,0.71875,1.8086052528756575,0.823131723325387,6.101930843870247,broad_network_transition_distribution,0.6875,0.96875,1.0,0.7226748037400726,0.6578069544590651,2.0599357721347684,-0.16532476886632186,0.16532476886632186,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,16,8,0.71875,0.28125
MV,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,31,0.6129032258064516,0.8387096774193549,0.9032258064516129,1.1452128171087124,0.6391554428910624,3.143110193290423,moderate_network_transition_concentration,0.7419354838709677,0.967741935483871,1.0,0.6682537202994161,0.6082707495558474,1.950827653655386,-0.03088469333521504,0.03088469333521504,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,10,3,0.7419354838709677,0.25806451612903225
NO,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,132,0.15151515151515152,0.24242424242424243,0.3106060606060606,2.961125130225972,0.908851255839138,19.319696706232353,broad_network_transition_distribution,0.8257575757575758,0.893939393939394,0.9393939393939394,0.685685647201074,0.42604044673214436,1.9851324695479118,-0.4828108091069936,0.4828108091069936,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,52,27,1.0,0.0
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,166,0.6686746987951807,0.7831325301204819,0.8313253012048193,1.328690081677357,0.4906445534638035,3.7760937720604666,weak_network_transition_concentration,0.4457831325301205,0.7349397590361446,0.8072289156626505,1.5059228609489077,0.7241958144841031,4.508312256403431,0.2335512610202996,-0.2335512610202996,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.03614457831325301,True,True,True,True,True,auditable,,59,17,0.5963855421686747,0.4036144578313253
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,39,0.23076923076923078,0.358974358974359,0.48717948717948717,2.4594653587110287,0.8870646190626492,11.698555337013186,broad_network_transition_distribution,0.46153846153846156,0.8461538461538463,0.9230769230769231,1.1679314952119968,0.7256766391476557,3.215334819567899,-0.16138797991499354,0.16138797991499354,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,35,18,0.15384615384615385,0.8461538461538461
PT,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,182,0.44505494505494503,0.6483516483516483,0.7087912087912087,2.0056412852835614,0.6396571472192062,7.4308576687933545,broad_network_transition_distribution,0.9835164835164835,0.9890109890109889,0.9945054945054944,0.10212724067297584,0.07366923182928795,1.1075243849108722,-0.5659879153899182,0.5659879153899182,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,82,16,0.989010989010989,0.01098901098901099
SE,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,175,0.26285714285714284,0.39428571428571424,0.5028571428571429,2.4450610735879046,0.8303996417952911,11.531253832378178,broad_network_transition_distribution,0.9885714285714285,0.9942857142857142,1.0,0.07038914050570964,0.06407095681684494,1.0729256188459175,-0.7663286849784462,0.7663286849784462,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,52,22,0.9542857142857143,0.045714285714285714
US,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,445,0.2247191011235955,0.35280898876404493,0.4404494382022472,2.8889244567681986,0.7311430684932232,17.973967422729995,broad_network_transition_distribution,0.8449438202247191,0.9460674157303371,0.9550561797752809,0.6538804806862578,0.25492919725065694,1.9229884891095517,-0.47621387124256626,0.47621387124256626,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.1303370786516854,True,True,True,True,True,auditable,,168,55,0.9887640449438202,0.011235955056179775
