country,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
BR,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7195->7195,as_transition,intra_as_hop_pair,2,2,0.2857142857142857,2,False,True,False,False,7,6,4,1,1
BR,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,12956->12956,as_transition,intra_as_hop_pair,2,2,0.2857142857142857,3,False,False,True,False,7,6,4,0,2
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6327->6327,as_transition,intra_as_hop_pair,14,14,0.56,1,True,False,False,False,25,13,5,0,14
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3356->3356,as_transition,intra_as_hop_pair,4,4,0.16,2,False,True,False,False,25,13,5,0,4
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CA->US,country_fallback,country_fallback,2,2,0.08,3,False,False,True,True,25,13,5,0,2
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6461->6461,as_transition,intra_as_hop_pair,2,2,0.08,4,False,False,False,False,25,13,5,0,2
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,2,2,0.08,5,False,False,False,False,25,13,5,0,2
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,12212->174,as_transition,cross_as_transition,1,1,0.04,6,False,False,False,False,25,13,5,0,1
CM,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,60171->60171,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CN->CN,country_fallback,country_fallback,1,1,0.5,1,True,False,False,True,2,2,2,1,0
CN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4134->4134,as_transition,intra_as_hop_pair,1,1,0.5,2,False,True,False,False,2,2,2,1,0
CO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,5,5,0.7142857142857143,1,True,False,False,False,7,4,3,0,5
CO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,52320->52320,as_transition,intra_as_hop_pair,2,2,0.2857142857142857,2,False,True,False,False,7,4,3,0,2
CV,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CV->PT,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,1,1,0,2
CW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CW->US,country_fallback,country_fallback,5,5,0.8333333333333334,1,True,False,False,True,6,4,2,0,5
CW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,0.16666666666666666,2,False,True,False,False,6,4,2,0,1
CY,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,5504->1299,as_transition,cross_as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,4,2,0,4
CY,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,35432->35432,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,4,2,0,2
DJ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DJ->FR,country_fallback,country_fallback,4,4,1.0,1,True,False,False,True,4,3,2,0,4
DO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DO->US,country_fallback,country_fallback,4,4,0.6666666666666666,1,True,False,False,True,6,4,4,0,4
DO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,2,2,0.3333333333333333,2,False,True,False,False,6,4,4,0,2
EE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1257->1257,as_transition,intra_as_hop_pair,12,12,0.35294117647058826,1,True,False,False,False,34,17,10,0,12
EE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2586->6667,as_transition,cross_as_transition,8,8,0.23529411764705882,2,False,True,False,False,34,17,10,0,8
EE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,6,6,0.17647058823529413,3,False,False,True,False,34,17,10,0,6
EE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3327->3327,as_transition,intra_as_hop_pair,4,4,0.11764705882352941,4,False,False,False,False,34,17,10,0,4
EE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3221->1299,as_transition,cross_as_transition,3,3,0.08823529411764706,5,False,False,False,False,34,17,10,0,3
EE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:EE->FI,country_fallback,country_fallback,1,1,0.029411764705882353,6,False,False,False,True,34,17,10,0,1
ES,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3352->12956,as_transition,cross_as_transition,2,2,0.6666666666666666,1,True,False,False,False,3,2,1,2,0
ES,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3352->3352,as_transition,intra_as_hop_pair,1,1,0.3333333333333333,2,False,True,False,False,3,2,1,1,0
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:FI->FI,country_fallback,country_fallback,24,24,0.2857142857142857,1,True,False,False,True,84,33,16,24,0
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,47605->47605,as_transition,intra_as_hop_pair,18,18,0.21428571428571427,2,False,True,False,False,84,33,16,18,0
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,13,13,0.15476190476190477,3,False,False,True,False,84,33,16,0,13
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,8,8,0.09523809523809523,4,False,False,False,False,84,33,16,0,8
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,16086->3356,as_transition,cross_as_transition,6,6,0.07142857142857142,5,False,False,False,False,84,33,16,0,6
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,16086->174,as_transition,cross_as_transition,5,5,0.05952380952380952,6,False,False,False,False,84,33,16,0,5
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,49282->42708,as_transition,cross_as_transition,4,4,0.047619047619047616,7,False,False,False,False,84,33,16,0,4
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,39699->39699,as_transition,intra_as_hop_pair,4,4,0.047619047619047616,8,False,False,False,False,84,33,16,4,0
FI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1759->1759,as_transition,intra_as_hop_pair,2,2,0.023809523809523808,9,False,False,False,False,84,33,16,2,0
FJ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,24390->7575,as_transition,cross_as_transition,2,2,0.5,1,True,False,False,False,4,2,1,0,2
FJ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38442->38442,as_transition,intra_as_hop_pair,2,2,0.5,2,False,True,False,False,4,2,1,0,2
GH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37468->37468,as_transition,intra_as_hop_pair,2,2,0.5,1,True,False,False,False,4,2,2,0,2
GH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:GH->NG,country_fallback,country_fallback,2,2,0.5,2,False,True,False,True,4,2,2,0,2
GP,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:GP->BL,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,1,1,0,2
GU,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3605->3605,as_transition,intra_as_hop_pair,4,4,1.0,1,True,False,False,False,4,2,1,0,4
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HK->SG,country_fallback,country_fallback,14,14,0.3684210526315789,1,True,False,False,True,38,20,12,0,14
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7473->3356,as_transition,cross_as_transition,9,9,0.23684210526315788,2,False,True,False,False,38,20,12,0,9
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3356->3356,as_transition,intra_as_hop_pair,6,6,0.15789473684210525,3,False,False,True,False,38,20,12,0,6
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3491->3491,as_transition,intra_as_hop_pair,3,3,0.07894736842105263,4,False,False,False,False,38,20,12,0,3
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4637->4637,as_transition,intra_as_hop_pair,2,2,0.05263157894736842,5,False,False,False,False,38,20,12,0,2
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HK->TW,country_fallback,country_fallback,2,2,0.05263157894736842,6,False,False,False,True,38,20,12,0,2
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8888->8888,as_transition,intra_as_hop_pair,2,2,0.05263157894736842,7,False,False,False,False,38,20,12,0,2
HN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HN->US,country_fallback,country_fallback,1,1,0.5,1,True,False,False,True,2,1,1,0,1
HN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,0.5,2,False,True,False,False,2,1,1,0,1
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ID->ID,country_fallback,country_fallback,5,5,0.25,1,True,False,False,True,20,9,7,5,0
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7713->7713,as_transition,intra_as_hop_pair,4,4,0.2,2,False,True,False,False,20,9,7,4,0
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ID->SG,country_fallback,country_fallback,3,3,0.15,3,False,False,True,True,20,9,7,0,3
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,24521->24521,as_transition,intra_as_hop_pair,2,2,0.1,4,False,False,False,False,20,9,7,2,0
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,138115->149391,as_transition,cross_as_transition,2,2,0.1,5,False,False,False,False,20,9,7,2,0
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55666->55666,as_transition,intra_as_hop_pair,2,2,0.1,6,False,False,False,False,20,9,7,2,0
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23700->7632,as_transition,cross_as_transition,2,2,0.1,7,False,False,False,False,20,9,7,2,0
IN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:IN->SG,country_fallback,country_fallback,20,20,0.6666666666666666,1,True,False,False,True,30,23,12,0,20
IN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55836->4755,as_transition,cross_as_transition,5,5,0.16666666666666666,2,False,True,False,False,30,23,12,5,0
IN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9498->9498,as_transition,intra_as_hop_pair,3,3,0.1,3,False,False,True,False,30,23,12,0,3
IN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:IN->IN,country_fallback,country_fallback,2,2,0.06666666666666667,4,False,False,False,True,30,23,12,2,0
IT,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,34428->34428,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,2,0
KE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37100->37100,as_transition,intra_as_hop_pair,6,6,1.0,1,True,False,False,False,6,3,2,0,6
KY,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,36549->3855,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,18001->18001,as_transition,intra_as_hop_pair,12,12,0.6,1,True,False,False,False,20,10,4,0,12
LK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:LK->IN,country_fallback,country_fallback,8,8,0.4,2,False,True,False,True,20,10,4,0,8
MP,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7131->7131,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MT,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,15735->1299,as_transition,cross_as_transition,4,4,1.0,1,True,False,False,False,4,2,1,0,4
MV,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:MV->SG,country_fallback,country_fallback,18,18,0.9,1,True,False,False,True,20,10,3,0,18
MV,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,24016->45489,as_transition,cross_as_transition,2,2,0.1,2,False,True,False,False,20,10,3,0,2
MX,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,265539->23520,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
NC,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NC->AU,country_fallback,country_fallback,10,10,1.0,1,True,False,False,True,10,5,2,0,10
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,29695->29695,as_transition,intra_as_hop_pair,22,22,0.2682926829268293,1,True,False,False,False,82,31,10,22,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56655->56655,as_transition,intra_as_hop_pair,17,17,0.2073170731707317,2,False,True,False,False,82,31,10,17,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,224->224,as_transition,intra_as_hop_pair,12,12,0.14634146341463414,3,False,False,True,False,82,31,10,12,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2119->2119,as_transition,intra_as_hop_pair,10,10,0.12195121951219512,4,False,False,False,False,82,31,10,10,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NO->NO,country_fallback,country_fallback,7,7,0.08536585365853659,5,False,False,False,True,82,31,10,7,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,50304->50304,as_transition,intra_as_hop_pair,4,4,0.04878048780487805,6,False,False,False,False,82,31,10,4,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,49409->57829,as_transition,cross_as_transition,4,4,0.04878048780487805,7,False,False,False,False,82,31,10,4,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,25400->25400,as_transition,intra_as_hop_pair,4,4,0.04878048780487805,8,False,False,False,False,82,31,10,4,0
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,48144->50304,as_transition,cross_as_transition,2,2,0.024390243902439025,9,False,False,False,False,82,31,10,2,0
NU,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55885->38800,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,0,0,2
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,64073->64073,as_transition,intra_as_hop_pair,44,44,0.43137254901960786,1,True,False,False,False,102,40,13,44,0
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56030->56030,as_transition,intra_as_hop_pair,26,26,0.2549019607843137,2,False,True,False,False,102,40,13,26,0
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NZ->NZ,country_fallback,country_fallback,14,14,0.13725490196078433,3,False,False,True,True,102,40,13,14,0
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55850->55850,as_transition,intra_as_hop_pair,12,12,0.11764705882352941,4,False,False,False,False,102,40,13,12,0
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:NZ->AU,country_fallback,country_fallback,2,2,0.0196078431372549,5,False,False,False,True,102,40,13,0,2
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,24324->24324,as_transition,intra_as_hop_pair,2,2,0.0196078431372549,6,False,False,False,False,102,40,13,2,0
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,136557->136557,as_transition,intra_as_hop_pair,2,2,0.0196078431372549,7,False,False,False,False,102,40,13,0,2
OM,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8529->8529,as_transition,intra_as_hop_pair,3,3,0.75,1,True,False,False,False,4,2,1,0,3
OM,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:OM->AE,country_fallback,country_fallback,1,1,0.25,2,False,True,False,True,4,2,1,0,1
PG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PG->AU,country_fallback,country_fallback,2,2,1.0,1,True,False,False,True,2,1,1,0,2
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9299->9299,as_transition,intra_as_hop_pair,22,22,0.2619047619047619,1,True,False,False,False,84,38,18,4,18
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PH->HK,country_fallback,country_fallback,13,13,0.15476190476190477,2,False,True,False,True,84,38,18,0,13
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,17639->17639,as_transition,intra_as_hop_pair,12,12,0.14285714285714285,3,False,False,True,False,84,38,18,0,12
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,134707->134707,as_transition,intra_as_hop_pair,10,10,0.11904761904761904,4,False,False,False,False,84,38,18,4,6
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PH->SG,country_fallback,country_fallback,5,5,0.05952380952380952,5,False,False,False,True,84,38,18,0,5
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55821->55821,as_transition,intra_as_hop_pair,4,4,0.047619047619047616,6,False,False,False,False,84,38,18,0,4
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,139831->139831,as_transition,intra_as_hop_pair,2,2,0.023809523809523808,7,False,False,False,False,84,38,18,0,2
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,137818->132021,as_transition,cross_as_transition,2,2,0.023809523809523808,8,False,False,False,False,84,38,18,2,0
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,62->9821,as_transition,cross_as_transition,2,2,0.023809523809523808,9,False,False,False,False,84,38,18,0,2
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,45209->9821,as_transition,cross_as_transition,2,2,0.023809523809523808,10,False,False,False,False,84,38,18,2,0
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9821->9821,as_transition,intra_as_hop_pair,2,2,0.023809523809523808,11,False,False,False,False,84,38,18,0,2
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3491->3491,as_transition,intra_as_hop_pair,2,2,0.023809523809523808,12,False,False,False,False,84,38,18,0,2
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,132400->134707,as_transition,cross_as_transition,2,2,0.023809523809523808,13,False,False,False,False,84,38,18,2,0
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4775->4775,as_transition,intra_as_hop_pair,1,1,0.011904761904761904,14,False,False,False,False,84,38,18,0,1
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,17639->2914,as_transition,cross_as_transition,1,1,0.011904761904761904,15,False,False,False,False,84,38,18,0,1
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9299->2914,as_transition,cross_as_transition,1,1,0.011904761904761904,16,False,False,False,False,84,38,18,0,1
PH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,132021->4775,as_transition,cross_as_transition,1,1,0.011904761904761904,17,False,False,False,False,84,38,18,1,0
PK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:PK->SG,country_fallback,country_fallback,13,13,1.0,1,True,False,False,True,13,7,3,0,13
PR,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,5786->20080,as_transition,cross_as_transition,2,2,0.5,1,True,False,False,False,4,2,1,0,2
PR,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,14638->23520,as_transition,cross_as_transition,2,2,0.5,2,False,True,False,False,4,2,1,0,2
RE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:RE->ZA,country_fallback,country_fallback,51,51,1.0,1,True,False,False,True,51,26,1,0,51
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,50,50,0.3968253968253968,1,True,False,False,False,126,64,20,50,0
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,37,37,0.29365079365079366,2,False,True,False,False,126,64,20,0,37
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1257->1257,as_transition,intra_as_hop_pair,16,16,0.12698412698412698,3,False,False,True,False,126,64,20,4,12
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8434->8434,as_transition,intra_as_hop_pair,15,15,0.11904761904761904,4,False,False,False,False,126,64,20,15,0
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3301->3301,as_transition,intra_as_hop_pair,4,4,0.031746031746031744,5,False,False,False,False,126,64,20,4,0
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8434->29518,as_transition,cross_as_transition,2,2,0.015873015873015872,6,False,False,False,False,126,64,20,2,0
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,29518->29518,as_transition,intra_as_hop_pair,2,2,0.015873015873015872,7,False,False,False,False,126,64,20,2,0
SG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7473->7473,as_transition,intra_as_hop_pair,16,16,0.5925925925925926,1,True,False,False,False,27,15,5,0,16
SG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SG->MY,country_fallback,country_fallback,5,5,0.18518518518518517,2,False,True,False,True,27,15,5,0,5
SG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SG->ID,country_fallback,country_fallback,4,4,0.14814814814814814,3,False,False,True,True,27,15,5,0,4
SG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,132132->45430,as_transition,cross_as_transition,1,1,0.037037037037037035,4,False,False,False,False,27,15,5,0,1
SG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4651->45430,as_transition,cross_as_transition,1,1,0.037037037037037035,5,False,False,False,False,27,15,5,0,1
SN,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8346->6453,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38040->38040,as_transition,intra_as_hop_pair,4,4,0.8,1,True,False,False,False,5,3,2,0,4
TH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9464->4621,as_transition,cross_as_transition,1,1,0.2,2,False,True,False,False,5,3,2,1,0
TO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,24390->24390,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TR,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TR->GR,country_fallback,country_fallback,20,20,1.0,1,True,False,False,True,20,10,4,0,20
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TW->HK,country_fallback,country_fallback,53,53,0.4344262295081967,1,True,False,False,True,122,42,10,0,53
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TW->TW,country_fallback,country_fallback,38,38,0.3114754098360656,2,False,True,False,True,122,42,10,38,0
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3491->3491,as_transition,intra_as_hop_pair,7,7,0.05737704918032787,3,False,False,True,False,122,42,10,0,7
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4780->4780,as_transition,intra_as_hop_pair,6,6,0.04918032786885246,4,False,False,False,False,122,42,10,6,0
