country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,583.0,0.16123499142367068,0.2538593481989708,0.3241852487135506,3.6203326153432,0.8359629491996932,37.34998893560099,broad_network_transition_distribution,0.4339622641509434,0.503030303030303,0.5720983419096627,2.256203374922717,0.7195686611254456,9.546774749849716,-0.11639428807424756,0.11639428807424756,broad_corridor_observation_distribution,network_and_physical_both_broad,0.2864493996569468,True,True,True,True,True,auditable,,74.0,57.0,0.7598627787307033,0.24013722126929674,service_country_cross_layer_distribution_audit,ID,Netflix-Assets,all_publicly_visible
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,583.0,0.16123499142367068,0.2538593481989708,0.3241852487135506,3.6203326153432,0.8359629491996932,37.34998893560099,broad_network_transition_distribution,0.4339622641509434,0.503030303030303,0.5720983419096627,2.256203374922717,0.7195686611254456,9.546774749849716,-0.11639428807424756,0.11639428807424756,broad_corridor_observation_distribution,network_and_physical_both_broad,0.2864493996569468,True,True,True,True,True,auditable,,74.0,57.0,0.7598627787307033,0.24013722126929674,service_country_cross_layer_distribution_audit,ID,Netflix-Assets,resolved_entry_only
ID,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,533.0,0.17636022514071295,0.2776735459662289,0.3545966228893058,3.4982867341305073,0.8262160458959116,33.05876495891566,broad_network_transition_distribution,0.474671669793621,0.5208255159474672,0.5669793621013133,2.1771826710522646,0.7151146741688257,8.821418379151401,-0.1111013717270859,0.1111013717270859,broad_corridor_observation_distribution,network_and_physical_both_broad,0.2776735459662289,True,True,True,True,True,auditable,,72.0,55.0,0.7429643527204502,0.2570356472795497,country_cross_layer_distribution_audit,,,
NZ,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,242.0,0.39669421487603307,0.6363636363636364,0.8264462809917356,1.6446764918042944,0.6858833704963847,5.179334078868251,weak_network_transition_concentration,0.18801652892561985,0.3760330578512397,0.5599173553719008,1.9344604226126165,0.8804108795095664,6.920309005541584,0.19452750901318172,-0.19452750901318172,broad_corridor_observation_distribution,network_and_physical_both_broad,0.06198347107438017,True,True,True,True,True,auditable,,39.0,10.0,1.0,0.0,country_cross_layer_distribution_audit,,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,242.0,0.39669421487603307,0.6363636363636364,0.8264462809917356,1.6446764918042944,0.6858833704963847,5.179334078868251,weak_network_transition_concentration,0.18801652892561985,0.3760330578512397,0.5599173553719008,1.9344604226126165,0.8804108795095664,6.920309005541584,0.19452750901318172,-0.19452750901318172,broad_corridor_observation_distribution,network_and_physical_both_broad,0.06198347107438017,True,True,True,True,True,auditable,,39.0,10.0,1.0,0.0,service_country_cross_layer_distribution_audit,NZ,Netflix-Assets,all_publicly_visible
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,242.0,0.39669421487603307,0.6363636363636364,0.8264462809917356,1.6446764918042944,0.6858833704963847,5.179334078868251,weak_network_transition_concentration,0.18801652892561985,0.3760330578512397,0.5599173553719008,1.9344604226126165,0.8804108795095664,6.920309005541584,0.19452750901318172,-0.19452750901318172,broad_corridor_observation_distribution,network_and_physical_both_broad,0.06198347107438017,True,True,True,True,True,auditable,,39.0,10.0,1.0,0.0,service_country_cross_layer_distribution_audit,NZ,Netflix-Assets,resolved_entry_only
HK,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,93.0,0.5053763440860215,0.6559139784946236,0.7849462365591398,1.6377206402158473,0.6829825550740625,5.143432407791586,broad_network_transition_distribution,0.3655913978494624,0.5188172043010753,0.6720430107526882,1.6299639323084687,0.7418285545870495,5.1036906368774835,0.05884599951298708,-0.05884599951298708,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1935483870967742,True,True,True,True,True,auditable,,34.0,26.0,0.3655913978494624,0.6344086021505376,country_cross_layer_distribution_audit,,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,416.0,0.22596153846153846,0.34615384615384615,0.4375,2.773652412273337,0.823703218343153,16.017028095238974,broad_network_transition_distribution,0.6514423076923077,0.7067307692307693,0.7524038461538461,1.600433628036995,0.5104246787974808,4.955180663857247,-0.3132785395456722,0.3132785395456722,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,71.0,25.0,1.0,0.0,service_country_cross_layer_distribution_audit,NO,Netflix-Assets,all_publicly_visible
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,416.0,0.22596153846153846,0.34615384615384615,0.4375,2.773652412273337,0.823703218343153,16.017028095238974,broad_network_transition_distribution,0.6514423076923077,0.7067307692307693,0.7524038461538461,1.600433628036995,0.5104246787974808,4.955180663857247,-0.3132785395456722,0.3132785395456722,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,71.0,25.0,1.0,0.0,service_country_cross_layer_distribution_audit,NO,Netflix-Assets,resolved_entry_only
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,68.0,0.23529411764705882,0.3529411764705882,0.45588235294117646,2.4463225730209706,0.9269683328090541,11.545809681717785,broad_network_transition_distribution,0.2598039215686274,0.5196078431372548,0.7794117647058822,1.5554657390150288,0.7480209026498896,4.737292353323973,-0.17894743015916448,0.17894743015916448,broad_corridor_observation_distribution,network_and_physical_both_broad,0.22058823529411764,True,True,True,True,True,auditable,,16.0,11.0,0.4852941176470588,0.5147058823529411,service_country_cross_layer_distribution_audit,MY,Netflix-Assets,all_publicly_visible
