unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=Netflix-Assets,18,18,6.944444444444445,2.0,14,2.3333333333333335,1.0,4,0.5,0.4444444444444444,0.0,0.6111111111111112,0.05555555555555555,0.8333333333333334,0.7222222222222222
probe_country=AF|service_id=Netflix-Assets,6,6,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=AL|service_id=Netflix-Assets,5,5,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=AT|service_id=Netflix-Assets,18,18,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=Netflix-Assets,901,901,2.740288568257492,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.8490566037735849,0.01220865704772475,1.0,0.6825749167591565
probe_country=AX|service_id=Netflix-Assets,7,7,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.8571428571428571,0.0,0.5714285714285714,0.5714285714285714
probe_country=AZ|service_id=Netflix-Assets,1,1,3.0,3.0,3,2.0,2.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=BB|service_id=Netflix-Assets,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666
probe_country=BD|service_id=Netflix-Assets,10,10,14.0,14.0,14,4.0,4.0,4,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=BH|service_id=Netflix-Assets,3,3,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
probe_country=BJ|service_id=Netflix-Assets,8,8,1.75,1.0,4,1.0,1.0,1,0.25,0.0,0.0,1.0,0.0,0.0,0.75
