probe_country,country_geography_type,country_geography_classification_source,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_inter_region_candidates,traces_with_domestic_inter_region_candidates,traces_with_international_inter_region_candidates,traces_with_intra_region_candidates,inter_region_candidate_exposure_rate,inter_region_candidate_rate_among_mappable_traces,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,candidate_dependency_proxy_rate,candidate_dependency_proxy_tier,unique_services,unique_probes,unique_probe_asns,service_entry_resolution_rate,geography_summary_eligible,geography_summary_eligibility_reason,candidate_dependency_proxy_interpretation
BT,landlocked,catalog_landlocked_list,all_publicly_visible,6,3,3,3,0,3,0.5,1.0,0.5,0.0,0.5,0.5,very_high_candidate_dependency_proxy,1,2,2,0.5,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BT,landlocked,catalog_landlocked_list,resolved_entry_only,3,3,3,3,0,3,1.0,1.0,1.0,0.0,1.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BW,landlocked,catalog_landlocked_list,all_publicly_visible,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BW,landlocked,catalog_landlocked_list,resolved_entry_only,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BY,landlocked,catalog_landlocked_list,all_publicly_visible,77,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,26,14,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BY,landlocked,catalog_landlocked_list,resolved_entry_only,77,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,26,14,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CA,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,908,892,172,127,121,136,0.1894273127753304,0.19282511210762332,0.13986784140969163,0.13325991189427314,0.14977973568281938,0.1894273127753304,high_candidate_dependency_proxy,1,310,95,0.973568281938326,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CA,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,884,884,172,127,121,136,0.19457013574660634,0.19457013574660634,0.1436651583710407,0.13687782805429866,0.15384615384615385,0.19457013574660634,high_candidate_dependency_proxy,1,303,92,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CD,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,9,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,3,3,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CD,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,9,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,3,3,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CG,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,3,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CG,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,3,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CH,landlocked,catalog_landlocked_list,all_publicly_visible,984,962,0,0,0,50,0.0,0.0,0.0,0.0,0.0508130081300813,0.0,no_observed_inter_region_candidate_exposure,1,341,86,0.9776422764227642,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CH,landlocked,catalog_landlocked_list,resolved_entry_only,962,962,0,0,0,50,0.0,0.0,0.0,0.0,0.05197505197505198,0.0,no_observed_inter_region_candidate_exposure,1,334,83,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CI,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,6,6,3,0,3,0,0.5,0.5,0.0,0.5,0.0,0.5,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CI,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,6,6,3,0,3,0,0.5,0.5,0.0,0.5,0.0,0.5,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CK,island_or_archipelagic,catalog_island_or_archipelagic_list,all_publicly_visible,3,3,0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CK,island_or_archipelagic,catalog_island_or_archipelagic_list,resolved_entry_only,3,3,0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CL,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,237,225,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,87,37,0.9493670886075949,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CL,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,225,225,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,83,35,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CM,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,4,4,3,0,3,0,0.75,0.75,0.0,0.75,0.0,0.75,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CM,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,4,4,3,0,3,0,0.75,0.75,0.0,0.75,0.0,0.75,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CN,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,228,210,18,6,12,43,0.07894736842105263,0.08571428571428572,0.02631578947368421,0.05263157894736842,0.18859649122807018,0.07894736842105263,moderate_candidate_dependency_proxy,1,78,27,0.9210526315789473,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CN,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,210,210,18,6,12,43,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.20476190476190476,0.08571428571428572,moderate_candidate_dependency_proxy,1,74,25,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CO,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,112,106,14,0,14,0,0.125,0.1320754716981132,0.0,0.125,0.0,0.125,moderate_candidate_dependency_proxy,1,42,28,0.9464285714285714,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CO,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,106,106,14,0,14,0,0.1320754716981132,0.1320754716981132,0.0,0.1320754716981132,0.0,0.1320754716981132,moderate_candidate_dependency_proxy,1,40,28,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CR,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,47,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,17,9,0.8085106382978723,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
