country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
PT,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,246.0,0.3983739837398374,0.5731707317073171,0.6707317073170732,2.113479781459905,0.7177869184635721,8.276993358179027,broad_network_transition_distribution,1.0,1.0,1.0,-0.0,0.0,1.0,-0.7177869184635721,0.7177869184635721,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,39.0,10.0,1.0,0.0,country_cross_layer_distribution_audit,,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,241.0,0.3983402489626556,0.5767634854771784,0.6763485477178423,2.082513496953658,0.7205002232894331,8.024613428510113,broad_network_transition_distribution,1.0,1.0,1.0,-0.0,0.0,1.0,-0.7205002232894331,0.7205002232894331,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,38.0,9.0,1.0,0.0,service_country_cross_layer_distribution_audit,PT,Netflix-Assets,resolved_entry_only
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,243.0,0.40329218106995884,0.5802469135802469,0.6790123456790124,2.0728980905248267,0.7171735209707563,7.947823284823181,broad_network_transition_distribution,1.0,1.0,1.0,-0.0,0.0,1.0,-0.7171735209707563,0.7171735209707563,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,38.0,9.0,1.0,0.0,service_country_cross_layer_distribution_audit,PT,Netflix-Assets,all_publicly_visible
DK,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,714.0,0.27310924369747897,0.38095238095238093,0.48039215686274506,2.5706584067569738,0.741735227049562,13.074429900667448,broad_network_transition_distribution,0.9747899159663865,0.988095238095238,1.0,0.13511097624821725,0.12298331052897425,1.144663807797751,-0.6187519165205877,0.6187519165205877,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0392156862745098,True,True,True,True,True,auditable,,52.0,30.0,0.9593837535014006,0.04061624649859944,country_cross_layer_distribution_audit,,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,759.0,0.25428194993412384,0.3557312252964427,0.4492753623188406,2.683274604470045,0.7487820353549135,14.632931991238344,broad_network_transition_distribution,0.9354413702239789,0.9644268774703557,0.992094861660079,0.31254038979427007,0.14224326134799334,1.3668931485919416,-0.6065387740069201,0.6065387740069201,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.03689064558629776,True,True,True,True,True,auditable,,54.0,31.0,0.9578392621870883,0.04216073781291173,service_country_cross_layer_distribution_audit,DK,Netflix-Assets,all_publicly_visible
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,759.0,0.25428194993412384,0.3557312252964427,0.4492753623188406,2.683274604470045,0.7487820353549135,14.632931991238344,broad_network_transition_distribution,0.9354413702239789,0.9644268774703557,0.992094861660079,0.31254038979427007,0.14224326134799334,1.3668931485919416,-0.6065387740069201,0.6065387740069201,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.03689064558629776,True,True,True,True,True,auditable,,54.0,31.0,0.9578392621870883,0.04216073781291173,service_country_cross_layer_distribution_audit,DK,Netflix-Assets,resolved_entry_only
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,986.0,0.2099391480730223,0.3945233265720081,0.5081135902636917,2.8814209719415986,0.7365552216700846,17.839604755427256,broad_network_transition_distribution,0.6977687626774848,0.8793103448275862,0.9107505070993914,1.0714988392060776,0.35767509956251986,2.9197524614365364,-0.3788801221075647,0.3788801221075647,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.21399594320486814,True,True,True,True,True,auditable,,186.0,77.0,0.9888438133874239,0.011156186612576065,country_cross_layer_distribution_audit,,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,888.0,0.22635135135135134,0.4313063063063063,0.5574324324324325,2.7105298727231206,0.7079612823516732,15.037241228239742,broad_network_transition_distribution,0.6745495495495496,0.8761261261261262,0.9110360360360361,1.1377643237589596,0.34521257271398736,3.1197857318030606,-0.36274870963768585,0.36274870963768585,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.22635135135135134,True,True,True,True,True,auditable,,156.0,63.0,0.9887387387387387,0.01126126126126126,service_country_cross_layer_distribution_audit,US,Netflix-Assets,all_publicly_visible
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,888.0,0.22635135135135134,0.4313063063063063,0.5574324324324325,2.7105298727231206,0.7079612823516732,15.037241228239742,broad_network_transition_distribution,0.6745495495495496,0.8761261261261262,0.9110360360360361,1.1377643237589596,0.34521257271398736,3.1197857318030606,-0.36274870963768585,0.36274870963768585,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.22635135135135134,True,True,True,True,True,auditable,,156.0,63.0,0.9887387387387387,0.01126126126126126,service_country_cross_layer_distribution_audit,US,Netflix-Assets,resolved_entry_only
CA,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,360.0,0.24166666666666667,0.4527777777777778,0.5861111111111111,2.278064075550119,0.7604364701280648,9.757771803607163,broad_network_transition_distribution,0.6605555555555556,0.9244444444444444,0.9633333333333334,0.9259546470735796,0.4452900591403812,2.524276904032243,-0.3151464109876836,0.3151464109876836,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.23333333333333334,True,True,True,True,True,auditable,,60.0,19.0,0.6805555555555556,0.3194444444444444,country_cross_layer_distribution_audit,,,
