country,msm_id,file_name,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_share,intra_as_hop_pair_share,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
CW,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,16,4,23520->23520,0.3125,0.625,0.9375,3.5386336544967523,weak_network_transition_concentration,11,5,0,0.6875,0.3125,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,6,0.0,1.0
CY,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,8,2,35432->35432,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,4,4,0,0.5,0.5,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,0.0,1.0
DJ,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,6,2,COUNTRY_FALLBACK:DJ->FR,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0,2,4,0.0,0.3333333333333333,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share",3,3,0.0,1.0
DK,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,10,1,COUNTRY_FALLBACK:DK->SE,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,10,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",5,1,0.0,1.0
DO,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,8,2,COUNTRY_FALLBACK:DO->US,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,0,2,6,0.0,0.25,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share",5,5,0.0,1.0
EE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,17,2,3327->3327,0.5882352941176471,1.0,1.0,1.9689381838052655,moderate_network_transition_concentration,0,17,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,5,0.0,1.0
ES,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,23,5,3352->3352,0.34782608695652173,0.6521739130434783,0.8695652173913043,4.095239505435751,weak_network_transition_concentration,0,21,2,0.0,0.9130434782608695,0.08695652173913043,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,15,5,0.34782608695652173,0.6521739130434783
FI,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,115,9,6667->6667,0.5043478260869565,0.6521739130434783,0.7304347826086957,5.127135634531413,broad_network_transition_distribution,28,78,9,0.24347826086956523,0.6782608695652174,0.0782608695652174,True,True,auditable,,54,17,0.20869565217391303,0.7913043478260869
FJ,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,6,3,38442->38442,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_network_transition_concentration,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",3,2,0.0,1.0
FR,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,184,1,7578->44324,1.0,1.0,1.0,1.0,severe_network_transition_concentration,184,0,0,1.0,0.0,0.0,True,True,auditable,,103,46,0.0,1.0
GB,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1,47583->25152,1.0,1.0,1.0,1.0,severe_network_transition_concentration,4,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,0,0.0,1.0
GH,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,2,37468->37468,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0,2,2,0.0,0.5,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2,2,0.0,1.0
GP,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,21351->21351,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GQ,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,1,1,37529->37529,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
HK,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,65,7,58453->58453,0.4461538461538462,0.6153846153846154,0.7692307692307693,4.549942932726282,broad_network_transition_distribution,12,42,11,0.18461538461538463,0.6461538461538462,0.16923076923076924,True,True,auditable,,40,20,0.0,1.0
ID,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,93,9,4800->10217,0.5806451612903226,0.8279569892473119,0.8709677419354839,3.5858663379301303,moderate_network_transition_concentration,65,27,1,0.6989247311827957,0.2903225806451613,0.010752688172043012,True,True,auditable,,48,30,1.0,0.0
IL,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,20,2,1680->1680,0.6,1.0,1.0,1.9601317042077895,moderate_network_transition_concentration,0,20,0,0.0,1.0,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,12,4,0.0,1.0
IN,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,10,2,COUNTRY_FALLBACK:IN->IN,0.7,1.0,1.0,1.8420227750373133,moderate_network_transition_concentration,3,0,7,0.3,0.0,0.7,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",6,2,1.0,0.0
JP,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,1,1,6453->6453,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
KE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,3,2,30844->30844,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,1,2,0,0.3333333333333333,0.6666666666666666,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0
KY,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,36549->3855,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LK,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,6,1,18001->18001,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,6,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.0,1.0
MM,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,136168->136168,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
MP,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,7131->7131,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MT,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1,15735->1299,1.0,1.0,1.0,1.0,severe_network_transition_concentration,4,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0
MV,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,24016->45489,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MX,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,265539->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MY,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,5,2,3356->3356,0.8,1.0,1.0,1.6493848884661177,severe_network_transition_concentration,0,5,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.0,1.0
NC,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,10,1,COUNTRY_FALLBACK:NC->AU,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,10,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",5,2,0.0,1.0
NG,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,42,5,37721->37721,0.6904761904761905,0.8333333333333333,0.9285714285714286,2.695628373620903,moderate_network_transition_concentration,0,36,6,0.0,0.8571428571428571,0.14285714285714285,True,True,auditable,,22,13,0.0,1.0
NO,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,48,7,29695->29695,0.4166666666666667,0.625,0.75,5.106390240181597,broad_network_transition_distribution,6,42,0,0.125,0.875,0.0,True,True,auditable,,20,8,1.0,0.0
NU,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,55885->38800,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0
NZ,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,127,8,64073->64073,0.44881889763779526,0.6535433070866141,0.7637795275590551,4.875659157249314,broad_network_transition_distribution,8,105,14,0.06299212598425197,0.8267716535433071,0.11023622047244094,True,True,auditable,,45,15,0.889763779527559,0.11023622047244094
PE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,46,3,12956->12956,0.6086956521739131,0.9565217391304348,1.0,2.238548084298771,moderate_network_transition_concentration,16,30,0,0.34782608695652173,0.6521739130434783,0.0,True,True,auditable,,25,18,0.0,1.0
PG,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,17828->6939,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
PH,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,57,12,9299->9299,0.3157894736842105,0.45614035087719296,0.5614035087719298,8.742292641145404,broad_network_transition_distribution,12,45,0,0.21052631578947367,0.7894736842105263,0.0,True,True,auditable,,29,16,0.17543859649122806,0.8245614035087719
PR,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7,4,5786->20080,0.2857142857142857,0.5714285714285714,0.8571428571428571,3.8643132978583434,weak_network_transition_concentration,4,3,0,0.5714285714285714,0.42857142857142855,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,0.0,1.0
PT,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,6453->6453,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
QA,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,8781->8781,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,77,12,1257->1257,0.3116883116883117,0.5194805194805194,0.6233766233766234,8.200408584714447,broad_network_transition_distribution,5,66,6,0.06493506493506493,0.8571428571428571,0.07792207792207792,True,True,auditable,,28,15,0.8701298701298701,0.12987012987012986
SG,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,229,22,COUNTRY_FALLBACK:SG->TW,0.24890829694323144,0.4585152838427947,0.5720524017467249,11.107390175377702,broad_network_transition_distribution,112,12,105,0.4890829694323144,0.05240174672489083,0.4585152838427948,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,118,57,0.0,1.0
SN,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,1,1,8346->6453,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TO,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,24390->24390,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TR,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,6,1,COUNTRY_FALLBACK:TR->GR,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,6,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",3,1,0.0,1.0
TW,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,75,9,COUNTRY_FALLBACK:TW->TW,0.4666666666666667,0.6,0.7333333333333334,5.461038990060879,broad_network_transition_distribution,18,22,35,0.24,0.29333333333333333,0.4666666666666667,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,32,6,0.8133333333333334,0.18666666666666668
US,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,153,18,6939->6939,0.32679738562091504,0.4575163398692811,0.5816993464052288,9.190821758566406,broad_network_transition_distribution,15,123,15,0.09803921568627451,0.803921568627451,0.09803921568627451,True,True,auditable,,84,29,0.6993464052287581,0.3006535947712418
VE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1,COUNTRY_FALLBACK:VE->VE,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,2,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,1.0,0.0
VI,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1,14434->14434,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,4,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0
ZA,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,43,4,37721->37721,0.8604651162790697,0.9069767441860465,0.9534883720930232,1.746149368757859,severe_network_transition_concentration,0,41,2,0.0,0.9534883720930233,0.046511627906976744,True,True,auditable,,22,9,0.046511627906976744,0.9534883720930233
