probe_country,service_id,path_scope_stratum,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
AU,K-Root,all_publicly_visible,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7578->44324,107,0.8045112781954887,1,True,False,False,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
AU,K-Root,all_publicly_visible,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7474->7578,18,0.13533834586466165,2,False,True,False,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
AU,K-Root,all_publicly_visible,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4800->10217,6,0.045112781954887216,3,False,False,True,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
AU,K-Root,all_publicly_visible,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7545->7474,2,0.015037593984962405,4,False,False,False,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
AU,K-Root,resolved_entry_only,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7578->44324,107,0.8045112781954887,1,True,False,False,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
AU,K-Root,resolved_entry_only,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7474->7578,18,0.13533834586466165,2,False,True,False,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
AU,K-Root,resolved_entry_only,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4800->10217,6,0.045112781954887216,3,False,False,True,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
AU,K-Root,resolved_entry_only,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7545->7474,2,0.015037593984962405,4,False,False,False,622,133,389,100,0.21382636655948553,0.6254019292604501,0.1607717041800643,68,29
BD,K-Root,all_publicly_visible,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,24489->7575,2,1.0,1,True,False,False,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,1
BD,K-Root,resolved_entry_only,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,24489->7575,2,1.0,1,True,False,False,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,1
