probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
PY,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,10,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.6,1.0,1.0,1.9601317042077895,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0
QA,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
RE,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,40,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,20,2,0.0,1.0
RU,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,52,0.8269230769230769,0.9038461538461537,0.9615384615384615,1.9047324129572745,severe_network_transition_concentration,0.41346153846153844,0.8269230769230769,0.9423076923076923,3.1395421898728557,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,31,25,0.0,1.0
SE,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,137,0.25547445255474455,0.38686131386861317,0.5036496350364964,12.416083712012014,broad_network_transition_distribution,0.30900243309002434,0.5304136253041363,0.6581508515815085,6.945968912785774,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,30,14,0.6861313868613136,0.3138686131386861
SG,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,213,0.568075117370892,0.6619718309859155,0.7323943661971831,5.352271977458,broad_network_transition_distribution,0.7605633802816901,0.863849765258216,0.9624413145539906,2.320515275560821,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,87,46,0.03755868544600939,0.9624413145539906
SL,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SV,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TD,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TH,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,93,0.22580645161290322,0.44086021505376344,0.5591397849462365,10.135095201576215,broad_network_transition_distribution,0.5483870967741935,0.8064516129032258,0.8924731182795699,3.693369634767546,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,28,20,0.10752688172043011,0.8924731182795699
TJ,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,31,0.6451612903225806,1.0,1.0,1.9162892637377735,moderate_network_transition_concentration,0.6451612903225806,1.0,1.0,1.9162892637377735,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,12,9,0.3548387096774194,0.6451612903225806
TL,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,12,0.5,0.6666666666666666,0.8333333333333333,3.464101615137755,weak_network_transition_concentration,0.5,0.6666666666666666,0.8333333333333333,4.1195342878142345,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.3333333333333333,0.6666666666666666
TN,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
TO,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,8,0.5,0.75,1.0,2.82842712474619,weak_network_transition_concentration,0.25,0.5,0.75,4.0,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
TV,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TW,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,207,0.28019323671497587,0.4347826086956522,0.5120772946859904,12.142680822853325,broad_network_transition_distribution,0.46859903381642515,0.7391304347826086,0.8405797101449275,4.731896876763688,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,51,21,0.1932367149758454,0.8067632850241546
TZ,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
US,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,311,0.1832797427652733,0.2861736334405145,0.36012861736334406,22.830660099014175,broad_network_transition_distribution,0.35691318327974275,0.684887459807074,0.8467309753483387,5.7764120325538535,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,68,27,0.954983922829582,0.045016077170418015
UY,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
UZ,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,27,0.5925925925925926,1.0,1.0,1.9658034272251388,moderate_network_transition_concentration,0.5925925925925926,1.0,1.0,1.9658034272251388,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,8,0.4074074074074074,0.5925925925925926
VE,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4,0.25,0.5,0.75,4.0,weak_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.75,0.25
VI,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.6666666666666666,0.8333333333333333,3.464101615137755,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5000000000000001,0.5000000000000001
VN,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,58,0.3448275862068966,0.5172413793103449,0.6206896551724138,6.896137049004378,broad_network_transition_distribution,0.3620689655172414,0.6206896551724138,0.7586206896551724,4.95417042368277,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,11,8,0.10344827586206896,0.896551724137931
ZA,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,111,0.32432432432432434,0.5585585585585586,0.7117117117117118,7.438440011505491,broad_network_transition_distribution,0.32432432432432434,0.5405405405405406,0.6936936936936937,5.341876000921649,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,18,7,0.21621621621621623,0.7837837837837838
