probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
AU,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,330,0.2636363636363636,0.5181818181818181,0.606060606060606,2.165420999712679,0.7491842507099639,8.718271534154061,broad_network_transition_distribution,0.6727272727272727,0.7484848484848485,0.806060606060606,1.282977327894441,0.5571899739115346,3.607364058355915,-0.1919942767984293,0.1919942767984293,weak_corridor_observation_concentration,network_and_physical_both_broad,0.10303030303030303,True,True,True,True,True,auditable,,142,52,0.29393939393939394,0.706060606060606
BR,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,67,0.5970149253731343,0.7014925373134328,0.7910447761194029,1.4357452607348014,0.6534358278821962,4.202776005872756,broad_network_transition_distribution,0.7910447761194029,0.835820895522388,0.8805970149253731,0.9035578696352827,0.4345194858930063,2.4683696442243375,-0.2189163419891899,0.2189163419891899,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.08955223880597014,True,True,True,True,True,auditable,,30,18,0.16417910447761194,0.835820895522388
CA,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,100,0.42,0.62,0.7,1.8788679913907937,0.7561121024611083,6.546090435655772,broad_network_transition_distribution,0.98,1.0,1.0,0.098039113279732,0.14144054254182067,1.1030059264441496,-0.6146715599192876,0.6146715599192876,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.02,True,True,True,True,True,auditable,,44,15,0.04,0.96
CL,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,40,0.85,0.9,0.95,0.5875009311062073,0.4237923399122869,1.7994857526397827,severe_network_transition_concentration,0.675,0.9500000000000001,1.0,0.770111010513465,0.7009852506265886,2.160006023853965,0.2771929107143017,-0.2771929107143017,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,24,8,0.325,0.675
CN,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,30,0.43333333333333335,0.6666666666666667,0.7666666666666667,1.5871829603371161,0.8156506923547577,4.889954312211575,broad_network_transition_distribution,0.5666666666666667,0.8999999999999999,1.0,0.9183202268321401,0.835891093067469,2.505078889441955,0.02024040071271127,-0.02024040071271127,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,14,7,0.4,0.6
DK,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,49,0.32653061224489793,0.5714285714285714,0.7551020408163265,1.7373524699056846,0.8354899308697078,5.682279484416868,broad_network_transition_distribution,0.5714285714285714,1.0,1.0,0.6829081047004717,0.9852281360342515,1.9796263300525183,0.14973820516454373,-0.14973820516454373,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.1836734693877551,True,True,True,True,True,auditable,,22,8,0.5714285714285714,0.42857142857142855
EE,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,36,0.75,0.9444444444444444,1.0,0.694761694383222,0.6323993473853351,2.0032316357048323,moderate_network_transition_concentration,0.9444444444444444,1.0,1.0,0.2145591551764051,0.3095434291503252,1.239315430729068,-0.3228559182350099,0.3228559182350099,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,19,11,0.05555555555555555,0.9444444444444444
FI,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,30,0.3333333333333333,0.5333333333333333,0.6666666666666666,1.8594288151492286,0.8941962435006111,6.4200686779793825,broad_network_transition_distribution,0.6,0.9333333333333333,1.0,0.8532361505557784,0.7766490138119515,2.347230565787614,-0.1175472296886596,0.1175472296886596,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,10,0.6666666666666666,0.3333333333333333
HK,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,79,0.379746835443038,0.6329113924050633,0.759493670886076,1.7624316076840207,0.7654143219490469,5.826588159415724,broad_network_transition_distribution,0.8354430379746836,1.0,1.0,0.44714969271076743,0.645100644208848,1.5638483784690096,-0.12031367774019885,0.12031367774019885,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,35,26,0.13924050632911392,0.8607594936708861
ID,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,37,0.21621621621621623,0.40540540540540543,0.5135135135135136,2.2686199550089716,0.9129598309870187,9.666052018551014,broad_network_transition_distribution,0.2972972972972973,0.5135135135135136,0.6756756756756757,1.8206588207613024,0.875551817287693,6.175925938091872,-0.03740801369932567,0.03740801369932567,broad_corridor_observation_distribution,network_and_physical_both_broad,0.02702702702702703,True,True,True,True,True,auditable,,14,12,0.4864864864864865,0.5135135135135135
IN,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,98,0.3469387755102041,0.6428571428571428,0.7857142857142857,1.5013756526384006,0.8379337061828055,4.487858560296797,broad_network_transition_distribution,0.7448979591836735,0.9285714285714286,0.989795918367347,0.7484288290651449,0.5398772800753091,2.113676459339484,-0.2980564261074964,0.2980564261074964,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.20408163265306123,True,True,True,True,True,auditable,,59,30,0.061224489795918366,0.9387755102040817
LK,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,44,0.2727272727272727,0.5454545454545454,0.8181818181818181,1.4415075785601883,0.8956590169918791,4.227063646314748,weak_network_transition_concentration,0.5454545454545454,0.8181818181818181,0.9772727272727272,1.0634272982547637,0.7671006447690482,2.896280415101026,-0.12855837222283095,0.12855837222283095,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,11,5,0.5454545454545454,0.45454545454545453
NO,G-Root,all_publicly_visible,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,34,0.5882352941176471,0.8235294117647058,0.8823529411764706,1.152564616149156,0.7161286603507601,3.1663028572342293,moderate_network_transition_concentration,0.35294117647058826,0.6470588235294118,0.823529411764706,1.339718043494599,0.9664022887695614,3.8179668529972908,0.2502736284188013,-0.2502736284188013,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,15,7,1.0,0.0
