country,msm_id,file_name,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_share,intra_as_hop_pair_share,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
PT,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4,1,30844->30844,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,4,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2,0.0,1.0
QA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,2,1,8781->6939,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
RE,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,51,1,COUNTRY_FALLBACK:RE->ZA,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,51,0.0,0.0,1.0,False,False,"insufficient_minimum_unique_probe_asns,maximum_country_fallback_share","minimum_unique_probe_asns,maximum_country_fallback_share",26,1,0.0,1.0
SE,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,265,11,8473->8473,0.44528301886792454,0.6226415094339622,0.7207547169811321,5.828217240723891,broad_network_transition_distribution,26,227,12,0.09811320754716982,0.8566037735849057,0.045283018867924525,True,True,auditable,,120,50,0.7924528301886793,0.20754716981132076
SG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,120,11,4637->4637,0.25833333333333336,0.4666666666666667,0.6416666666666667,7.400098772932977,broad_network_transition_distribution,49,39,32,0.4083333333333333,0.325,0.26666666666666666,True,True,auditable,,75,36,0.0,1.0
SN,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,2,1,8346->6453,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,2,1,COUNTRY_FALLBACK:TG->NG,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,2,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,0.0,1.0
TH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,1,1,38040->38040,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0
TO,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,2,1,24390->24390,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TR,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,16,1,COUNTRY_FALLBACK:TR->GR,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,16,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share",8,3,0.0,1.0
TW,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,77,9,COUNTRY_FALLBACK:TW->TW,0.4805194805194805,0.5974025974025974,0.7012987012987013,5.444222980614606,broad_network_transition_distribution,2,28,47,0.025974025974025976,0.36363636363636365,0.6103896103896104,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,38,13,0.7402597402597403,0.2597402597402597
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,164,17,4826->4826,0.4329268292682927,0.6158536585365854,0.75,6.146295770924642,broad_network_transition_distribution,3,127,34,0.018292682926829267,0.774390243902439,0.2073170731707317,True,True,auditable,,104,54,0.08536585365853659,0.9146341463414634
VI,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4,1,14434->14434,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,4,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,39,5,37721->37721,0.5641025641025641,0.717948717948718,0.8461538461538461,3.5260318938976773,weak_network_transition_concentration,4,33,2,0.10256410256410256,0.8461538461538461,0.05128205128205128,True,True,auditable,,23,17,0.0,1.0
