analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
probe_country_service,,86,86,86,0,0,True,SG,L-Root,all_publicly_visible
probe_country_service,,86,86,86,0,0,True,SG,L-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,SL,L-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,SL,L-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,SS,L-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,SS,L-Root,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,SV,L-Root,all_publicly_visible
probe_country_service,,7,7,7,0,0,True,SV,L-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,TG,L-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TG,L-Root,resolved_entry_only
probe_country_service,,14,14,14,0,0,True,TH,L-Root,all_publicly_visible
probe_country_service,,14,14,14,0,0,True,TH,L-Root,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,TL,L-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,TL,L-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,TO,L-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TO,L-Root,resolved_entry_only
probe_country_service,,16,16,16,0,0,True,TR,L-Root,all_publicly_visible
probe_country_service,,16,16,16,0,0,True,TR,L-Root,resolved_entry_only
probe_country_service,,73,73,73,0,0,True,TW,L-Root,all_publicly_visible
probe_country_service,,73,73,73,0,0,True,TW,L-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,UG,L-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,UG,L-Root,resolved_entry_only
probe_country_service,,132,132,132,0,0,True,US,L-Root,all_publicly_visible
probe_country_service,,130,130,130,0,0,True,US,L-Root,resolved_entry_only
probe_country_service,,9,9,9,0,0,True,VE,L-Root,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,VE,L-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,VI,L-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,VI,L-Root,resolved_entry_only
probe_country_service,,56,56,56,0,0,True,VN,L-Root,all_publicly_visible
probe_country_service,,56,56,56,0,0,True,VN,L-Root,resolved_entry_only
probe_country_service,,46,46,46,0,0,True,ZA,L-Root,all_publicly_visible
probe_country_service,,46,46,46,0,0,True,ZA,L-Root,resolved_entry_only
