country,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
TW,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,208223->44324,as_transition,cross_as_transition,2,2,0.025974025974025976,8,False,False,False,False,77,38,13,0,2
TW,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TW->HK,country_fallback,country_fallback,1,1,0.012987012987012988,9,False,False,False,True,77,38,13,0,1
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4826->4826,as_transition,intra_as_hop_pair,71,71,0.4329268292682927,1,True,False,False,False,164,104,54,0,71
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->NZ,country_fallback,country_fallback,30,30,0.18292682926829268,2,False,True,False,True,164,104,54,0,30
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7578->7578,as_transition,intra_as_hop_pair,22,22,0.13414634146341464,3,False,False,True,False,164,104,54,0,22
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,52320->52320,as_transition,intra_as_hop_pair,18,18,0.10975609756097561,4,False,False,False,False,164,104,54,0,18
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->CA,country_fallback,country_fallback,2,2,0.012195121951219513,5,False,False,False,True,164,104,54,0,2
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->US,country_fallback,country_fallback,2,2,0.012195121951219513,6,False,False,False,True,164,104,54,2,0
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,11878->4826,as_transition,cross_as_transition,2,2,0.012195121951219513,7,False,False,False,False,164,104,54,0,2
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7922->7922,as_transition,intra_as_hop_pair,2,2,0.012195121951219513,8,False,False,False,False,164,104,54,2,0
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.012195121951219513,9,False,False,False,False,164,104,54,2,0
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,2,2,0.012195121951219513,10,False,False,False,False,164,104,54,0,2
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7018->7018,as_transition,intra_as_hop_pair,2,2,0.012195121951219513,11,False,False,False,False,164,104,54,2,0
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,3257->3257,as_transition,intra_as_hop_pair,2,2,0.012195121951219513,12,False,False,False,False,164,104,54,2,0
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,19518->19518,as_transition,intra_as_hop_pair,2,2,0.012195121951219513,13,False,False,False,False,164,104,54,2,0
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,20001->20001,as_transition,intra_as_hop_pair,2,2,0.012195121951219513,14,False,False,False,False,164,104,54,2,0
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,207036->207036,as_transition,intra_as_hop_pair,1,1,0.006097560975609756,15,False,False,False,False,164,104,54,0,1
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,1,1,0.006097560975609756,16,False,False,False,False,164,104,54,0,1
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,36236->4826,as_transition,cross_as_transition,1,1,0.006097560975609756,17,False,False,False,False,164,104,54,0,1
VI,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,14434->14434,as_transition,intra_as_hop_pair,4,4,1.0,1,True,False,False,False,4,2,1,0,4
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,37721->37721,as_transition,intra_as_hop_pair,22,22,0.5641025641025641,1,True,False,False,False,39,23,17,0,22
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,6,6,0.15384615384615385,2,False,True,False,False,39,23,17,0,6
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,37100->37100,as_transition,intra_as_hop_pair,5,5,0.1282051282051282,3,False,False,True,False,39,23,17,0,5
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6939->1299,as_transition,cross_as_transition,4,4,0.10256410256410256,4,False,False,False,False,39,23,17,0,4
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ZA->PT,country_fallback,country_fallback,2,2,0.05128205128205128,5,False,False,False,True,39,23,17,0,2
