probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
BR,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:BR->BR,country_fallback,country_fallback,2,2,0.5,1,True,False,False,True,4,3,2,2,0
BR,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:BR->US,country_fallback,country_fallback,2,2,0.5,2,False,True,False,True,4,3,2,0,2
BR,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:BR->BR,country_fallback,country_fallback,2,2,0.5,1,True,False,False,True,4,3,2,2,0
BR,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:BR->US,country_fallback,country_fallback,2,2,0.5,2,False,True,False,True,4,3,2,0,2
BY,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,2,0
BY,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,2,0
BZ,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,12956->12956,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
BZ,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,12956->12956,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CA,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.2857142857142857,1,True,False,False,False,7,3,3,2,0
CA,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CA->US,country_fallback,country_fallback,2,2,0.2857142857142857,2,False,True,False,True,7,3,3,0,2
CA,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,208951->6939,as_transition,cross_as_transition,2,2,0.2857142857142857,3,False,False,True,False,7,3,3,0,2
CA,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,1,1,0.14285714285714285,4,False,False,False,False,7,3,3,0,1
CA,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.2857142857142857,1,True,False,False,False,7,3,3,2,0
CA,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CA->US,country_fallback,country_fallback,2,2,0.2857142857142857,2,False,True,False,True,7,3,3,0,2
CA,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,208951->6939,as_transition,cross_as_transition,2,2,0.2857142857142857,3,False,False,True,False,7,3,3,0,2
CA,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,1,1,0.14285714285714285,4,False,False,False,False,7,3,3,0,1
CH,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,8,8,1.0,1,True,False,False,False,8,4,1,8,0
CH,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,8,8,1.0,1,True,False,False,False,8,4,1,8,0
CM,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,60171->60171,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CM,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,60171->60171,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4134->4134,as_transition,intra_as_hop_pair,3,3,0.21428571428571427,1,True,False,False,False,14,6,4,3,0
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HK->SG,country_fallback,country_fallback,2,2,0.14285714285714285,2,False,True,False,True,14,6,4,0,2
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7578->7578,as_transition,intra_as_hop_pair,2,2,0.14285714285714285,3,False,False,True,False,14,6,4,2,0
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AU->AU,country_fallback,country_fallback,2,2,0.14285714285714285,4,False,False,False,True,14,6,4,2,0
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AU->NZ,country_fallback,country_fallback,2,2,0.14285714285714285,5,False,False,False,True,14,6,4,0,2
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:CN->CN,country_fallback,country_fallback,1,1,0.07142857142857142,6,False,False,False,True,14,6,4,1,0
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SG->AU,country_fallback,country_fallback,1,1,0.07142857142857142,7,False,False,False,True,14,6,4,0,1
CN,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,137409->10084,as_transition,cross_as_transition,1,1,0.07142857142857142,8,False,False,False,False,14,6,4,1,0
CN,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HK->SG,country_fallback,country_fallback,2,2,0.2,1,True,False,False,True,10,3,2,0,2
CN,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7578->7578,as_transition,intra_as_hop_pair,2,2,0.2,2,False,True,False,False,10,3,2,2,0
CN,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AU->AU,country_fallback,country_fallback,2,2,0.2,3,False,False,True,True,10,3,2,2,0
CN,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AU->NZ,country_fallback,country_fallback,2,2,0.2,4,False,False,False,True,10,3,2,0,2
CN,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SG->AU,country_fallback,country_fallback,1,1,0.1,5,False,False,False,True,10,3,2,0,1
CN,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,137409->10084,as_transition,cross_as_transition,1,1,0.1,6,False,False,False,False,10,3,2,1,0
CO,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,52320->52320,as_transition,intra_as_hop_pair,2,2,0.6666666666666666,1,True,False,False,False,3,2,2,0,2
CO,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,3549->3356,as_transition,cross_as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,2,2,0,1
CO,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,52320->52320,as_transition,intra_as_hop_pair,2,2,0.6666666666666666,1,True,False,False,False,3,2,2,0,2
CO,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,3549->3356,as_transition,cross_as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,2,2,0,1
CV,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,37575->6939,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CV,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,37575->6939,as_transition,cross_as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
CY,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5504->1299,as_transition,cross_as_transition,4,4,0.5714285714285714,1,True,False,False,False,7,4,2,0,4
CY,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,35432->35432,as_transition,intra_as_hop_pair,3,3,0.42857142857142855,2,False,True,False,False,7,4,2,0,3
CY,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5504->1299,as_transition,cross_as_transition,4,4,0.5714285714285714,1,True,False,False,False,7,4,2,0,4
CY,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,35432->35432,as_transition,intra_as_hop_pair,3,3,0.42857142857142855,2,False,True,False,False,7,4,2,0,3
CZ,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,12,12,0.75,1,True,False,False,False,16,8,2,12,0
CZ,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AL->IT,country_fallback,country_fallback,4,4,0.25,2,False,True,False,True,16,8,2,0,4
CZ,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,12,12,0.75,1,True,False,False,False,16,8,2,12,0
CZ,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:AL->IT,country_fallback,country_fallback,4,4,0.25,2,False,True,False,True,16,8,2,0,4
DE,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,45,45,0.9183673469387755,1,True,False,False,False,49,29,14,45,0
DE,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,39351->39351,as_transition,intra_as_hop_pair,2,2,0.04081632653061224,2,False,True,False,False,49,29,14,0,2
DE,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,2,2,0.04081632653061224,3,False,False,True,False,49,29,14,2,0
DE,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,45,45,0.9183673469387755,1,True,False,False,False,49,29,14,45,0
DE,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,39351->39351,as_transition,intra_as_hop_pair,2,2,0.04081632653061224,2,False,True,False,False,49,29,14,0,2
DE,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5408->5408,as_transition,intra_as_hop_pair,2,2,0.04081632653061224,3,False,False,True,False,49,29,14,2,0
DJ,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DJ->FR,country_fallback,country_fallback,3,3,1.0,1,True,False,False,True,3,2,2,0,3
DJ,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DJ->FR,country_fallback,country_fallback,3,3,1.0,1,True,False,False,True,3,2,2,0,3
DK,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DK->SE,country_fallback,country_fallback,36,36,0.6206896551724138,1,True,False,False,True,58,22,9,0,36
DK,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,14,14,0.2413793103448276,2,False,True,False,False,58,22,9,14,0
DK,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->SE,country_fallback,country_fallback,8,8,0.13793103448275862,3,False,False,True,True,58,22,9,8,0
DK,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:DK->SE,country_fallback,country_fallback,36,36,0.6206896551724138,1,True,False,False,True,58,22,9,0,36
DK,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,14,14,0.2413793103448276,2,False,True,False,False,58,22,9,14,0
DK,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:SE->SE,country_fallback,country_fallback,8,8,0.13793103448275862,3,False,False,True,True,58,22,9,8,0
DO,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,2,2,0.6666666666666666,1,True,False,False,False,3,2,2,0,2
DO,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,207036->207036,as_transition,intra_as_hop_pair,1,1,0.3333333333333333,2,False,True,False,False,3,2,2,0,1
DO,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,2,2,0.6666666666666666,1,True,False,False,False,3,2,2,0,2
