country,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
GB,3,1,216455->200132,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
GH,6,2,37468->37468,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2,2,0.0,1.0,transition_near_country
GP,6,2,21351->21351,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,0.5,0.5,transition_near_country
GQ,2,1,37529->37529,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
GT,3,2,12956->12956,0.6666666666666666,1.0,1.0,0.6365141682948128,0.9182958340544894,1.8898815748423097,moderate_network_transition_concentration,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2,2,0.0,1.0,transition_near_country
GU,37,4,7131->7131,0.5945945945945946,0.8108108108108109,0.945945945945946,1.0684327712763317,0.7707113303218079,2.910814012000668,moderate_network_transition_concentration,0.21621621621621623,True,True,auditable,,10,5,0.5675675675675675,0.43243243243243246,transition_near_country
HK,61,11,COUNTRY_FALLBACK:HK->SG,0.26229508196721313,0.45901639344262296,0.5573770491803278,2.1585448622118313,0.9001831258847203,8.658529134185079,broad_network_transition_distribution,0.4098360655737705,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,24,14,0.21311475409836064,0.7868852459016393,transition_near_country
HN,3,2,COUNTRY_FALLBACK:HN->US,0.6666666666666666,1.0,1.0,0.6365141682948128,0.9182958340544894,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,0.0,1.0,transition_near_country
ID,41,10,55666->55666,0.1951219512195122,0.36585365853658536,0.5365853658536586,2.1189528459494364,0.9202495284090314,8.322418069405504,broad_network_transition_distribution,0.3170731707317073,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,15,13,0.8536585365853658,0.14634146341463414,transition_near_country
IL,96,10,5585->5585,0.19791666666666666,0.3645833333333333,0.5208333333333333,2.1117941823245427,0.9171405602989385,8.26305341720787,broad_network_transition_distribution,0.09375,True,True,auditable,,23,8,1.0,0.0,transition_near_country
IM,3,1,42455->42455,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
IN,30,2,COUNTRY_FALLBACK:IN->SG,0.9,1.0,1.0,0.3250829733914482,0.46899559358928117,1.384145488461686,severe_network_transition_concentration,0.9,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,19,10,0.0,1.0,transition_near_country
