probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds
IL,D-Root,dns_root,anycast,resolved_entry_only,56,56,38,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.0,0.6785714285714286,38,0.6785714285714286,1.0,28,11,1,1,1.0,True,0.10975609756097561,True,True,auditable,
IL,D-Root,dns_root,anycast,all_publicly_visible,60,60,40,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,40,0.6666666666666666,1.0,30,12,1,1,0.9333333333333333,True,0.10714285714285714,True,True,auditable,
PH,D-Root,dns_root,anycast,resolved_entry_only,114,114,72,0.631578947368421,0.631578947368421,0.631578947368421,0.5614035087719298,0.4473684210526316,0.03508771929824561,72,0.631578947368421,1.0,57,33,1,1,1.0,True,0.12121212121212122,True,True,auditable,
PH,D-Root,dns_root,anycast,all_publicly_visible,118,114,72,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.5423728813559322,0.4322033898305085,0.03389830508474576,72,0.6101694915254238,0.9661016949152542,59,33,1,1,0.9661016949152542,True,0.12121212121212122,True,True,auditable,
EE,D-Root,dns_root,anycast,resolved_entry_only,65,65,36,0.5538461538461539,0.5538461538461539,0.5538461538461539,0.03076923076923077,0.5230769230769231,0.0,36,0.5538461538461539,1.0,33,20,1,1,1.0,True,0.03125,True,True,auditable,
VN,D-Root,dns_root,anycast,all_publicly_visible,48,48,25,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.020833333333333332,0.5208333333333334,0.0,25,0.5208333333333334,1.0,24,13,1,1,1.0,True,0.0,True,True,auditable,
VN,D-Root,dns_root,anycast,resolved_entry_only,48,48,25,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.020833333333333332,0.5208333333333334,0.0,25,0.5208333333333334,1.0,24,13,1,1,1.0,True,0.0,True,True,auditable,
EE,D-Root,dns_root,anycast,all_publicly_visible,75,65,36,0.48,0.48,0.48,0.02666666666666667,0.4533333333333333,0.0,36,0.48,0.8666666666666667,38,22,1,1,0.8666666666666667,True,0.03125,True,True,auditable,
NO,D-Root,dns_root,anycast,resolved_entry_only,167,167,64,0.38323353293413176,0.38323353293413176,0.38323353293413176,0.38323353293413176,0.0,0.2155688622754491,64,0.38323353293413176,1.0,84,31,1,1,1.0,True,0.05263157894736842,True,True,auditable,
NO,D-Root,dns_root,anycast,all_publicly_visible,177,169,66,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.0,0.21468926553672316,66,0.3728813559322034,0.9548022598870056,89,33,1,1,0.943502824858757,True,0.05102040816326531,True,True,auditable,
BR,D-Root,dns_root,anycast,resolved_entry_only,140,140,51,0.36428571428571427,0.36428571428571427,0.36428571428571427,0.05714285714285714,0.35,0.0,51,0.36428571428571427,1.0,70,49,1,1,1.0,True,0.08,True,True,auditable,
NZ,D-Root,dns_root,anycast,resolved_entry_only,180,180,65,0.3611111111111111,0.38333333333333336,0.3611111111111111,0.34444444444444444,0.016666666666666666,0.03333333333333333,65,0.3611111111111111,1.0,90,31,1,1,1.0,True,0.19469026548672566,True,True,auditable,
NZ,D-Root,dns_root,anycast,all_publicly_visible,196,180,65,0.33163265306122447,0.3520408163265306,0.33163265306122447,0.3163265306122449,0.015306122448979591,0.030612244897959183,65,0.33163265306122447,0.9183673469387755,98,32,1,1,0.9183673469387755,True,0.19469026548672566,True,True,auditable,
BR,D-Root,dns_root,anycast,all_publicly_visible,174,154,57,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.05172413793103448,0.3103448275862069,0.0,57,0.3275862068965517,0.8850574712643678,87,58,1,1,0.8045977011494253,True,0.07228915662650602,True,True,auditable,
FI,D-Root,dns_root,anycast,resolved_entry_only,262,262,71,0.27099236641221375,0.27099236641221375,0.27099236641221375,0.16030534351145037,0.12595419847328243,0.0,71,0.27099236641221375,1.0,131,48,1,1,1.0,True,0.1347517730496454,True,True,auditable,
FI,D-Root,dns_root,anycast,all_publicly_visible,281,263,72,0.25622775800711745,0.25622775800711745,0.25622775800711745,0.1494661921708185,0.12099644128113879,0.0,72,0.25622775800711745,0.9359430604982206,141,49,1,1,0.9323843416370107,True,0.13380281690140844,True,True,auditable,
SE,D-Root,dns_root,anycast,resolved_entry_only,375,375,91,0.24266666666666667,0.25333333333333335,0.24266666666666667,0.23733333333333334,0.005333333333333333,0.07733333333333334,91,0.24266666666666667,1.0,188,66,1,1,1.0,True,0.0,True,True,auditable,
CN,D-Root,dns_root,anycast,resolved_entry_only,87,87,20,0.22988505747126436,0.22988505747126436,0.22988505747126436,0.20689655172413793,0.022988505747126436,0.022988505747126436,20,0.22988505747126436,1.0,44,19,1,1,1.0,True,0.12903225806451613,True,True,auditable,
SE,D-Root,dns_root,anycast,all_publicly_visible,399,375,91,0.22807017543859648,0.23809523809523808,0.22807017543859648,0.22305764411027568,0.005012531328320802,0.07268170426065163,91,0.22807017543859648,0.9398496240601504,200,70,1,1,0.9398496240601504,True,0.0,True,True,auditable,
CN,D-Root,dns_root,anycast,all_publicly_visible,98,90,20,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.1836734693877551,0.02040816326530612,0.02040816326530612,20,0.20408163265306123,0.9183673469387755,49,22,1,1,0.8877551020408163,True,0.12903225806451613,True,True,auditable,
ID,D-Root,dns_root,anycast,resolved_entry_only,151,151,27,0.17880794701986755,0.2980132450331126,0.17880794701986755,0.17880794701986755,0.019867549668874173,0.17218543046357615,27,0.17880794701986755,1.0,75,56,1,1,1.0,True,0.2972972972972973,True,True,auditable,
ID,D-Root,dns_root,anycast,all_publicly_visible,155,153,27,0.17419354838709677,0.2903225806451613,0.17419354838709677,0.17419354838709677,0.01935483870967742,0.16774193548387098,27,0.17419354838709677,0.9870967741935484,77,57,1,1,0.9741935483870968,True,0.2972972972972973,True,True,auditable,
AU,D-Root,dns_root,anycast,resolved_entry_only,361,361,56,0.15512465373961218,0.18282548476454294,0.15512465373961218,0.13850415512465375,0.01662049861495845,0.027700831024930747,56,0.15512465373961218,1.0,189,62,1,1,1.0,True,0.2621359223300971,True,True,auditable,
DK,D-Root,dns_root,anycast,all_publicly_visible,216,204,33,0.1527777777777778,0.2962962962962963,0.1527777777777778,0.1388888888888889,0.013888888888888888,0.2962962962962963,33,0.1527777777777778,0.9444444444444444,108,35,1,1,0.9259259259259259,True,0.2608695652173913,True,True,auditable,
DK,D-Root,dns_root,anycast,resolved_entry_only,200,200,29,0.145,0.3,0.145,0.13,0.015,0.3,29,0.145,1.0,100,33,1,1,1.0,True,0.2926829268292683,True,True,auditable,
SG,D-Root,dns_root,anycast,resolved_entry_only,211,211,30,0.14218009478672985,0.14218009478672985,0.14218009478672985,0.052132701421800945,0.0995260663507109,0.04739336492890995,30,0.14218009478672985,1.0,106,53,1,1,1.0,True,0.24528301886792453,True,True,auditable,
SG,D-Root,dns_root,anycast,all_publicly_visible,230,211,30,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.04782608695652174,0.09130434782608696,0.043478260869565216,30,0.13043478260869565,0.9173913043478261,115,57,1,1,0.9173913043478261,True,0.24528301886792453,True,True,auditable,
AU,D-Root,dns_root,anycast,all_publicly_visible,481,367,58,0.12058212058212059,0.14137214137214138,0.12058212058212059,0.10810810810810811,0.012474012474012475,0.02079002079002079,58,0.12058212058212059,0.762993762993763,241,71,1,1,0.7505197505197505,True,0.2571428571428571,True,True,auditable,
US,D-Root,dns_root,anycast,resolved_entry_only,2996,2996,194,0.06475300400534045,0.06475300400534045,0.06475300400534045,0.06408544726301736,0.0013351134846461949,0.014018691588785047,194,0.06475300400534045,1.0,1505,396,1,1,1.0,True,0.19484240687679083,True,True,auditable,
US,D-Root,dns_root,anycast,all_publicly_visible,3295,3151,196,0.059484066767830045,0.059484066767830045,0.059484066767830045,0.0582701062215478,0.0018209408194233688,0.012746585735963581,196,0.059484066767830045,0.9562974203338391,1647,440,1,1,0.9092564491654022,True,0.19373219373219372,True,True,auditable,
CA,D-Root,dns_root,anycast,resolved_entry_only,509,509,27,0.05304518664047151,0.05304518664047151,0.05304518664047151,0.025540275049115914,0.043222003929273084,0.021611001964636542,27,0.05304518664047151,1.0,257,81,1,1,1.0,True,0.1568627450980392,True,True,auditable,
CA,D-Root,dns_root,anycast,all_publicly_visible,536,516,27,0.05037313432835821,0.05037313432835821,0.05037313432835821,0.024253731343283583,0.041044776119402986,0.020522388059701493,27,0.05037313432835821,0.9626865671641791,269,84,1,1,0.9496268656716418,True,0.1568627450980392,True,True,auditable,
