unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=D-Root,9,9,4.444444444444445,1.0,9,1.3333333333333333,1.0,2,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.0,0.5555555555555556,1.0
probe_country=AF|service_id=D-Root,6,6,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=AR|service_id=D-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
probe_country=AT|service_id=D-Root,7,7,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0
probe_country=AU|service_id=D-Root,117,117,1.7179487179487178,2.0,3,1.3247863247863247,1.0,2,0.3504273504273504,0.10256410256410256,0.20512820512820512,0.39316239316239315,0.0,0.9316239316239316,0.9401709401709402
probe_country=AX|service_id=D-Root,9,9,1.3333333333333333,1.0,2,2.0,2.0,2,0.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.0,0.6666666666666666,0.3333333333333333
probe_country=BH|service_id=D-Root,3,3,4.0,4.0,4,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=BR|service_id=D-Root,83,83,2.0240963855421685,2.0,4,1.0,1.0,1,0.8313253012048193,0.0,0.012048192771084338,0.0963855421686747,0.8072289156626506,0.14457831325301204,0.9759036144578314
probe_country=CA|service_id=D-Root,51,51,1.9607843137254901,1.0,5,8.392156862745098,4.0,27,0.0,0.6470588235294118,0.7647058823529411,0.8235294117647058,0.0,0.35294117647058826,0.6862745098039216
probe_country=CH|service_id=D-Root,331,331,1.9818731117824773,2.0,2,1.0,1.0,1,0.0,0.0,0.1661631419939577,0.9607250755287009,0.0,0.9848942598187311,1.0
probe_country=CL|service_id=D-Root,9,9,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0
probe_country=CM|service_id=D-Root,3,3,2.0,2.0,2,2.0,2.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CN|service_id=D-Root,31,31,3.6129032258064515,1.0,16,1.4516129032258065,1.0,5,0.3548387096774194,0.25806451612903225,0.8387096774193549,0.6451612903225806,0.0,0.9032258064516129,0.8709677419354839
probe_country=CO|service_id=D-Root,27,27,2.037037037037037,1.0,6,1.1111111111111112,1.0,2,0.2222222222222222,0.1111111111111111,0.7407407407407407,0.5555555555555556,0.0,0.6296296296296297,1.0
probe_country=CU|service_id=D-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CV|service_id=D-Root,2,2,2.0,2.0,2,2.0,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
probe_country=CW|service_id=D-Root,5,5,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CY|service_id=D-Root,13,13,3.4615384615384617,5.0,5,1.6153846153846154,2.0,2,0.6153846153846154,0.0,0.6153846153846154,0.6153846153846154,0.0,0.38461538461538464,0.7692307692307693
probe_country=DE|service_id=D-Root,94,94,2.0638297872340425,2.0,3,1.6063829787234043,2.0,2,0.06382978723404255,0.06382978723404255,0.6914893617021277,0.9042553191489362,0.0,0.723404255319149,0.5851063829787234
probe_country=DJ|service_id=D-Root,2,2,4.0,4.0,4,2.0,2.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
probe_country=DK|service_id=D-Root,197,197,2.700507614213198,1.0,9,1.6802030456852792,1.0,4,0.2182741116751269,0.2182741116751269,0.8020304568527918,0.7106598984771574,0.0,0.9746192893401016,0.7563451776649747
probe_country=DO|service_id=D-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=EC|service_id=D-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=EE|service_id=D-Root,64,64,4.125,4.0,6,1.703125,2.0,2,0.90625,0.203125,0.75,0.796875,0.0,0.046875,0.4375
probe_country=ES|service_id=D-Root,13,13,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
probe_country=ET|service_id=D-Root,2,2,4.0,4.0,4,2.0,2.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=FI|service_id=D-Root,142,142,4.429577464788732,4.0,9,1.8661971830985915,2.0,4,0.7816901408450704,0.4154929577464789,0.795774647887324,0.676056338028169,0.0,0.676056338028169,0.8943661971830986
probe_country=FM|service_id=D-Root,3,3,4.0,4.0,4,2.0,2.0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0
probe_country=FR|service_id=D-Root,12,12,1.3333333333333333,1.0,2,1.0,1.0,1,0.0,0.5,0.6666666666666666,0.5833333333333334,0.0,0.6666666666666666,1.0
