country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum,country_fallback_share,sufficient_network_transition_resolution
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,334.0,334.0,1.0,landing_region_d073d559153a::landing_region_e2b0cd002b0c,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,74.0,27.0,1.0,0.9820359281437125,0.017964071856287425,service_country_corridor_concentration_summary,DK,D-Root,all_publicly_visible,0.05389221556886228,True
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,330.0,330.0,1.0,landing_region_d073d559153a::landing_region_e2b0cd002b0c,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,72.0,27.0,1.0,0.9818181818181818,0.01818181818181818,service_country_corridor_concentration_summary,DK,D-Root,resolved_entry_only,0.05454545454545454,True
DK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,316.0,316.0,1.0,landing_region_d073d559153a::landing_region_e2b0cd002b0c,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,71.0,26.0,1.0,0.9810126582278481,0.0189873417721519,country_corridor_concentration_summary,,,,,
PT,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,248.0,248.0,1.0,landing_region_343850da3642::landing_region_f7627feb3284,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,58.0,15.0,1.0,1.0,0.0,country_corridor_concentration_summary,,,,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,238.0,238.0,1.0,landing_region_343850da3642::landing_region_f7627feb3284,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,56.0,13.0,1.0,1.0,0.0,service_country_corridor_concentration_summary,PT,D-Root,all_publicly_visible,0.025210084033613446,True
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,238.0,238.0,1.0,landing_region_343850da3642::landing_region_f7627feb3284,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,56.0,13.0,1.0,1.0,0.0,service_country_corridor_concentration_summary,PT,D-Root,resolved_entry_only,0.025210084033613446,True
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,287.0,287.0,19.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,0.8885017421602788,0.9233449477351917,0.9477351916376306,0.5997833677966335,0.20370038979936,1.8217241135324704,severe_corridor_observation_concentration,True,True,True,True,auditable,,71.0,50.0,1.0,0.9825783972125436,0.017421602787456445,country_corridor_concentration_summary,,,,,
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,179.0,178.99999999999994,7.0,landing_region_82a1b23200f3::landing_region_c94f4fef1bdd,0.8335195530726258,0.922905027932961,0.9731843575418996,0.6521874413731195,0.33515804503601504,1.9197355484539973,severe_corridor_observation_concentration,True,True,True,True,auditable,,49.0,14.0,1.0,0.8156424581005586,0.1843575418994414,country_corridor_concentration_summary,,,,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,204.0,203.99999999999997,8.0,landing_region_192d23342e5f::landing_region_cc314324bd60,0.8047385620915032,0.8794117647058822,0.9271241830065359,0.7935241850286847,0.3816044688554466,2.211175302001269,severe_corridor_observation_concentration,True,True,True,True,auditable,,31.0,11.0,1.0,1.0,0.0,service_country_corridor_concentration_summary,IL,D-Root,resolved_entry_only,0.14705882352941177,True
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,479.0,479.00000000000006,19.0,landing_region_2f1f6d8f7ce5::landing_region_d514e04d4eb8,0.8009742519137092,0.8629088378566458,0.8879610299234517,0.9555397967349147,0.32452355219309875,2.600073715484419,severe_corridor_observation_concentration,True,True,True,True,auditable,,119.0,48.0,1.0,1.0,0.0,country_corridor_concentration_summary,,,,,
