probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
EE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,64,0.46875,0.640625,0.734375,5.193561184118749,broad_network_transition_distribution,0.3515625,0.703125,0.90625,3.8408449877056743,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,12,9,0.046875,0.953125
ES,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,13,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,0.0,1.0
ET,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,142,0.20422535211267606,0.35915492957746475,0.4647887323943662,11.906470652188888,broad_network_transition_distribution,0.4025821596244131,0.6068075117370892,0.7065727699530516,5.660581894517265,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,21,16,0.6760563380281691,0.32394366197183105
FM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
FR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,12,0.3333333333333333,0.5833333333333333,0.8333333333333333,3.8883225944793316,weak_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.6666666666666666,0.3333333333333333
GB,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
GH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.25,0.5,0.75,4.0,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
GQ,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,32,0.625,0.78125,0.9375,2.849467644438639,weak_network_transition_concentration,0.28125,0.5625,0.78125,4.523711839812749,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",5,2,0.5625,0.4375
HK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,19,0.42105263157894735,0.5789473684210527,0.7368421052631579,4.704358179013384,broad_network_transition_distribution,0.631578947368421,1.0,1.0,1.9311390062938603,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,4,0.3684210526315789,0.631578947368421
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,74,0.21621621621621623,0.32432432432432434,0.3918918918918919,15.14561665632387,broad_network_transition_distribution,0.5,0.6756756756756757,0.7635135135135135,4.769474979990278,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,13,11,0.9459459459459459,0.05405405405405406
IL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,84,0.17857142857142858,0.34523809523809523,0.5,8.327651836769647,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,20,8,1.0,0.0
IM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
IN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,30,0.8666666666666667,0.9666666666666667,1.0,1.5962425904568682,severe_network_transition_concentration,0.5666666666666667,1.0,1.0,1.9822484180857005,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,11,6,0.0,1.0
IT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,17,0.7058823529411765,0.8823529411764707,1.0,2.233884743472239,moderate_network_transition_concentration,0.7058823529411765,0.8823529411764707,0.9215686274509804,2.5421002561644395,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,3,0.29411764705882354,0.7058823529411765
JP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,260,0.1346153846153846,0.23076923076923078,0.31153846153846154,30.219825224955393,broad_network_transition_distribution,0.46153846153846156,0.7730769230769231,0.9384615384615385,3.775082699088281,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,55,31,0.8153846153846154,0.18461538461538463
KE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,5,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0
KN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
KY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LC,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7,0.8571428571428571,1.0,1.0,1.5069930657725377,severe_network_transition_concentration,0.21428571428571427,0.42857142857142855,0.6428571428571428,4.944958772446226,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.8571428571428571,0.14285714285714285
LI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9,0.3333333333333333,0.5555555555555556,0.7777777777777777,3.9311120913133446,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.7777777777777778,0.2222222222222222
LK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,22,0.6363636363636364,1.0,1.0,1.9260702242522327,moderate_network_transition_concentration,0.6363636363636364,1.0,1.0,1.9260702242522327,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",6,2,0.0,1.0
LT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
ME,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
MH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
ML,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
MN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8,0.875,1.0,1.0,1.4575692649810903,severe_network_transition_concentration,0.875,1.0,1.0,1.4575692649810903,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0
MP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,32,0.3125,0.5625,0.71875,5.708081647639478,broad_network_transition_distribution,0.421875,0.84375,0.9375,3.0752920730648636,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",8,2,0.84375,0.15625
MV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,27,0.8518518518518519,0.9259259259259259,1.0,1.6856847153151475,severe_network_transition_concentration,0.8518518518518519,0.9259259259259259,1.0,1.6856847153151475,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",9,2,0.0,1.0
MX,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
NA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,565,0.05663716814159292,0.0920353982300885,0.11858407079646018,88.38434778025291,broad_network_transition_distribution,0.07610619469026549,0.12212389380530973,0.16814159292035397,56.96939717107631,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,18,1,0.6353982300884956,0.36460176991150445
NC,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,14,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,0.0,1.0
NL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
