country,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
NG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,37271->37271,as_transition,4,4,0.6666666666666666,1,True,False,False,False,6,3,2,0,4
NG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,37282->37282,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,3,2,0,2
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,224->224,as_transition,22,22,0.2972972972972973,1,True,False,False,False,74,30,10,22,0
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,29695->29695,as_transition,20,20,0.2702702702702703,2,False,True,False,False,74,30,10,20,0
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,2119->2119,as_transition,10,10,0.13513513513513514,3,False,False,True,False,74,30,10,10,0
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,56655->56655,as_transition,8,8,0.10810810810810811,4,False,False,False,False,74,30,10,8,0
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,25400->25400,as_transition,6,6,0.08108108108108109,5,False,False,False,False,74,30,10,6,0
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,49409->57829,as_transition,4,4,0.05405405405405406,6,False,False,False,False,74,30,10,4,0
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,48144->50304,as_transition,2,2,0.02702702702702703,7,False,False,False,False,74,30,10,2,0
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,50304->50304,as_transition,2,2,0.02702702702702703,8,False,False,False,False,74,30,10,2,0
NU,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,55885->38800,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,4826->4826,as_transition,188,188,0.6482758620689655,1,True,False,False,False,290,98,30,0,188
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,64073->64073,as_transition,48,48,0.16551724137931034,2,False,True,False,False,290,98,30,48,0
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,56030->56030,as_transition,26,26,0.0896551724137931,3,False,False,True,False,290,98,30,26,0
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,55850->55850,as_transition,13,13,0.04482758620689655,4,False,False,False,False,290,98,30,13,0
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,38022->-1,as_transition,6,6,0.020689655172413793,5,False,False,False,False,290,98,30,6,0
