country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,150.0,0.24,0.42666666666666664,0.6133333333333333,1.9077453219474287,0.7677331951726186,6.737879909447342,broad_network_transition_distribution,0.16,0.23666666666666666,0.31333333333333335,2.907333936229188,0.8923412496533025,18.307923352579547,0.1246080544806839,-0.1246080544806839,broad_corridor_observation_distribution,network_and_physical_both_broad,0.05333333333333334,True,True,True,True,True,auditable,,18.0,10.0,0.5133333333333334,0.48666666666666675,service_country_cross_layer_distribution_audit,CN,K-Root,all_publicly_visible
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,143.0,0.2517482517482518,0.4475524475524476,0.6433566433566433,1.7565367700030923,0.7994343355346087,5.792342403735255,broad_network_transition_distribution,0.16783216783216784,0.24825174825174826,0.32867132867132864,2.8358752580578983,0.8923307814919597,17.04531282068811,0.09289644595735091,-0.09289644595735091,broad_corridor_observation_distribution,network_and_physical_both_broad,0.02097902097902098,True,True,True,True,True,auditable,,17.0,9.0,0.4965034965034965,0.5034965034965035,service_country_cross_layer_distribution_audit,CN,K-Root,resolved_entry_only
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,86.0,0.20930232558139536,0.313953488372093,0.4069767441860465,2.6672612069508435,0.9058639781035419,14.400475213153056,broad_network_transition_distribution,0.3062015503875969,0.5038759689922481,0.5968992248062015,2.345303088802852,0.7479851427848551,10.436435414953095,-0.15787883531868685,0.15787883531868685,broad_corridor_observation_distribution,network_and_physical_both_broad,0.26744186046511625,True,True,True,True,True,auditable,,35.0,19.0,0.13953488372093018,0.8604651162790696,service_country_cross_layer_distribution_audit,PH,K-Root,all_publicly_visible
SG,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,723.0,0.1037344398340249,0.18257261410788383,0.24896265560165975,3.5163203298486203,0.8553705236479556,33.660341350684256,broad_network_transition_distribution,0.22775472568003688,0.45550945136007376,0.6832641770401107,2.3012638171207658,0.7063215562416194,9.98679596627373,-0.14904896740633622,0.14904896740633622,broad_corridor_observation_distribution,network_and_physical_both_broad,0.24896265560165975,True,True,True,True,True,auditable,,161.0,85.0,0.6832641770401107,0.31673582295988933,country_cross_layer_distribution_audit,,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,78.0,0.23076923076923078,0.34615384615384615,0.42307692307692313,2.5996079119897137,0.8994026131371796,13.458460099519758,broad_network_transition_distribution,0.3376068376068376,0.5555555555555556,0.6324786324786325,2.244628448390649,0.7261719896315025,9.436908606414221,-0.17323062350567708,0.17323062350567708,broad_corridor_observation_distribution,network_and_physical_both_broad,0.19230769230769232,True,True,True,True,True,auditable,,31.0,18.0,0.15384615384615383,0.8461538461538461,service_country_cross_layer_distribution_audit,PH,K-Root,resolved_entry_only
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,211.0,0.36492890995260663,0.5639810426540284,0.7156398104265402,1.9760479488382907,0.697458224592875,7.214175781040553,broad_network_transition_distribution,0.17061611374407584,0.3412322274881517,0.48815165876777256,2.2169535822561537,0.8921677530402572,9.179324171464424,0.1947095284473822,-0.1947095284473822,broad_corridor_observation_distribution,network_and_physical_both_broad,0.06635071090047394,True,True,True,True,True,auditable,,46.0,15.0,0.8767772511848341,0.12322274881516587,service_country_cross_layer_distribution_audit,NZ,K-Root,all_publicly_visible
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,211.0,0.36492890995260663,0.5639810426540284,0.7156398104265402,1.9760479488382907,0.697458224592875,7.214175781040553,broad_network_transition_distribution,0.17061611374407584,0.3412322274881517,0.48815165876777256,2.2169535822561537,0.8921677530402572,9.179324171464424,0.1947095284473822,-0.1947095284473822,broad_corridor_observation_distribution,network_and_physical_both_broad,0.06635071090047394,True,True,True,True,True,auditable,,46.0,15.0,0.8767772511848341,0.12322274881516587,service_country_cross_layer_distribution_audit,NZ,K-Root,resolved_entry_only
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,538.0,0.08364312267657993,0.1654275092936803,0.23605947955390336,3.4580701597686794,0.870986374569831,31.755634042973643,broad_network_transition_distribution,0.23915737298636924,0.4783147459727385,0.7174721189591078,2.13091712125963,0.6465481174870841,8.422587804692201,-0.2244382570827469,0.2244382570827469,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1691449814126394,True,True,True,True,True,auditable,,94.0,45.0,0.7788104089219331,0.22118959107806693,service_country_cross_layer_distribution_audit,SG,K-Root,all_publicly_visible
NZ,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,199.0,0.3869346733668342,0.5979899497487438,0.7587939698492463,1.892624218166316,0.668013307976557,6.636762160746407,broad_network_transition_distribution,0.18090452261306533,0.36180904522613067,0.5175879396984925,2.119204420151901,0.8837768872527806,8.324512038477149,0.21576357927622358,-0.21576357927622358,broad_corridor_observation_distribution,network_and_physical_both_broad,0.07035175879396985,True,True,True,True,True,auditable,,46.0,15.0,0.9296482412060302,0.07035175879396985,country_cross_layer_distribution_audit,,,
,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,502.0,0.08964143426294821,0.17729083665338646,0.25298804780876494,3.4103933632730596,0.8717723179390694,30.277151836790175,broad_network_transition_distribution,0.2397078353253652,0.4794156706507304,0.7191235059760955,2.1061406143331127,0.6464328449923991,8.216469489677118,-0.22533947294667034,0.22533947294667034,broad_corridor_observation_distribution,network_and_physical_both_broad,0.14741035856573706,True,True,True,True,True,auditable,,90.0,44.0,0.7848605577689243,0.2151394422310757,service_country_cross_layer_distribution_audit,SG,K-Root,resolved_entry_only
