probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
?,K-Root,all_publicly_visible,18,0,0,12,6,8,10,0.0,0.0,0.6666666666666666,0.3333333333333333
?,K-Root,resolved_entry_only,18,0,0,12,6,8,10,0.0,0.0,0.6666666666666666,0.3333333333333333
AD,K-Root,all_publicly_visible,27,6,0,11,10,20,7,0.2222222222222222,0.0,0.4074074074074074,0.37037037037037035
AD,K-Root,resolved_entry_only,27,6,0,11,10,20,7,0.2222222222222222,0.0,0.4074074074074074,0.37037037037037035
AE,K-Root,all_publicly_visible,218,2,0,140,76,172,46,0.009174311926605505,0.0,0.6422018348623854,0.3486238532110092
AE,K-Root,resolved_entry_only,215,2,0,139,74,171,44,0.009302325581395349,0.0,0.6465116279069767,0.34418604651162793
AF,K-Root,all_publicly_visible,105,0,0,41,64,73,32,0.0,0.0,0.3904761904761905,0.6095238095238096
AF,K-Root,resolved_entry_only,105,0,0,41,64,73,32,0.0,0.0,0.3904761904761905,0.6095238095238096
AL,K-Root,all_publicly_visible,328,2,0,214,112,222,106,0.006097560975609756,0.0,0.6524390243902439,0.34146341463414637
AL,K-Root,resolved_entry_only,298,0,0,198,100,201,97,0.0,0.0,0.6644295302013423,0.33557046979865773
AM,K-Root,all_publicly_visible,175,0,0,125,50,129,46,0.0,0.0,0.7142857142857143,0.2857142857142857
AM,K-Root,resolved_entry_only,175,0,0,125,50,129,46,0.0,0.0,0.7142857142857143,0.2857142857142857
AO,K-Root,all_publicly_visible,115,0,0,72,43,85,30,0.0,0.0,0.6260869565217392,0.3739130434782609
AO,K-Root,resolved_entry_only,115,0,0,72,43,85,30,0.0,0.0,0.6260869565217392,0.3739130434782609
AR,K-Root,all_publicly_visible,819,0,0,586,233,557,262,0.0,0.0,0.7155067155067155,0.2844932844932845
AR,K-Root,resolved_entry_only,819,0,0,586,233,557,262,0.0,0.0,0.7155067155067155,0.2844932844932845
AT,K-Root,all_publicly_visible,2059,0,0,1500,559,1399,660,0.0,0.0,0.7285089849441476,0.2714910150558524
AT,K-Root,resolved_entry_only,2020,0,0,1470,550,1371,649,0.0,0.0,0.7277227722772277,0.2722772277227723
AU,K-Root,all_publicly_visible,5427,711,34,3121,1561,3758,1669,0.1310116086235489,0.0062649714391007924,0.5750875253362816,0.28763589460106875
AU,K-Root,resolved_entry_only,5419,710,34,3120,1555,3751,1668,0.13102048348403764,0.006274220335855324,0.5757519837608415,0.2869533124192655
AX,K-Root,all_publicly_visible,40,4,0,32,4,30,10,0.1,0.0,0.8,0.1
AX,K-Root,resolved_entry_only,40,4,0,32,4,30,10,0.1,0.0,0.8,0.1
AZ,K-Root,all_publicly_visible,86,0,0,36,50,67,19,0.0,0.0,0.4186046511627907,0.5813953488372093
AZ,K-Root,resolved_entry_only,84,0,0,36,48,66,18,0.0,0.0,0.42857142857142855,0.5714285714285714
