country_geography_type,path_scope_stratum,num_countries,num_geography_summary_eligible_countries,total_valid_traces,traces_with_inter_region_candidates,trace_weighted_candidate_dependency_proxy_rate,eligible_trace_weighted_candidate_dependency_proxy_rate,median_country_candidate_dependency_proxy_rate,country_candidate_dependency_proxy_rate_p25,country_candidate_dependency_proxy_rate_p75,high_or_very_high_country_share,num_service_country_units,num_auditable_service_country_units,auditable_corridor_concentrated_unit_share,auditable_network_broad_physical_concentrated_unit_share,interpretation_boundary
coastal_mainland_or_mixed,all_publicly_visible,94,51,20903,1600,0.07654403674113763,0.07497427353359142,0.028985507246376812,0.0,0.12831534662520577,0.23529411764705882,94,10,0.6,0.5,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
island_or_archipelagic,all_publicly_visible,50,9,3438,557,0.1620127981384526,0.14345180915786104,0.15706806282722513,0.014693877551020407,0.38961038961038963,0.5555555555555556,50,4,0.0,0.0,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
landlocked,all_publicly_visible,40,14,2757,31,0.011244105912223431,0.0007889546351084812,0.0,0.0,0.0,0.0,40,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
unknown,all_publicly_visible,2,0,10,0,0.0,,,,,,2,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
coastal_mainland_or_mixed,resolved_entry_only,90,51,18505,1539,0.08316671169954067,0.08085971855760773,0.024390243902439025,0.0,0.14057377049180328,0.2549019607843137,90,9,0.6666666666666666,0.5555555555555556,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
island_or_archipelagic,resolved_entry_only,49,9,3166,528,0.16677195198989261,0.14767199444058374,0.17142857142857143,0.015859030837004406,0.4326923076923077,0.5555555555555556,49,4,0.25,0.25,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
landlocked,resolved_entry_only,39,14,2520,29,0.011507936507936509,0.000855431993156544,0.0,0.0,0.0,0.0,39,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
unknown,resolved_entry_only,2,0,8,0,0.0,,,,,,2,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
