probe_country,service_id,path_scope_stratum,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
CN,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,3491->1299,1,1.0,1,True,False,False,4,1,3,0,0.25,0.75,0.0,1,1
CO,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23520->1299,1,1.0,1,True,False,False,2,1,1,0,0.5,0.5,0.0,1,1
CV,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,37575->6939,1,1.0,1,True,False,False,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,1
CY,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6866->1299,5,0.7142857142857143,1,True,False,False,9,7,2,0,0.7777777777777778,0.2222222222222222,0.0,7,3
CY,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,5504->1299,2,0.2857142857142857,2,False,True,False,9,7,2,0,0.7777777777777778,0.2222222222222222,0.0,7,3
DJ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,30990->174,3,1.0,1,True,False,False,3,3,0,0,1.0,0.0,0.0,3,2
DK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9158->1299,3,0.75,1,True,False,False,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,4,3
DK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6453->2914,1,0.25,2,False,True,False,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,4,3
DO,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,64126->20080,1,1.0,1,True,False,False,4,1,1,2,0.25,0.25,0.5,1,1
EE,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,2586->6667,4,0.6666666666666666,1,True,False,False,30,6,24,0,0.2,0.8,0.0,6,3
EE,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,3221->1299,2,0.3333333333333333,2,False,True,False,30,6,24,0,0.2,0.8,0.0,6,3
ES,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,3352->12956,1,1.0,1,True,False,False,10,1,9,0,0.1,0.9,0.0,1,1
FI,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,16086->3356,7,0.4117647058823529,1,True,False,False,124,17,107,0,0.13709677419354838,0.8629032258064516,0.0,16,7
FI,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,49282->42708,3,0.17647058823529413,2,False,True,False,124,17,107,0,0.13709677419354838,0.8629032258064516,0.0,16,7
FI,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,719->6667,3,0.17647058823529413,3,False,False,True,124,17,107,0,0.13709677419354838,0.8629032258064516,0.0,16,7
FI,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,39699->47605,2,0.11764705882352941,4,False,False,False,124,17,107,0,0.13709677419354838,0.8629032258064516,0.0,16,7
FI,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,202246->1299,1,0.058823529411764705,5,False,False,False,124,17,107,0,0.13709677419354838,0.8629032258064516,0.0,16,7
FI,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1759->1299,1,0.058823529411764705,6,False,False,False,124,17,107,0,0.13709677419354838,0.8629032258064516,0.0,16,7
GH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,37721->6939,1,1.0,1,True,False,False,5,1,4,0,0.2,0.8,0.0,1,1
GU,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,3605->2914,1,1.0,1,True,False,False,9,1,8,0,0.1111111111111111,0.8888888888888888,0.0,1,1
HK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,3491->2914,2,1.0,1,True,False,False,35,2,33,0,0.05714285714285714,0.9428571428571428,0.0,2,1
HN,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,263725->54082,3,0.75,1,True,False,False,4,4,0,0,1.0,0.0,0.0,4,4
HN,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,64150->54082,1,0.25,2,False,True,False,4,4,0,0,1.0,0.0,0.0,4,4
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45296->9002,4,0.19047619047619047,1,True,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45147->1299,3,0.14285714285714285,2,False,True,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23700->7632,2,0.09523809523809523,3,False,False,True,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,10217->2914,2,0.09523809523809523,4,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17451->174,1,0.047619047619047616,5,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,24203->6453,1,0.047619047619047616,6,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,138115->149391,1,0.047619047619047616,7,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,149728->58389,1,0.047619047619047616,8,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,135659->58389,1,0.047619047619047616,9,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,142360->136106,1,0.047619047619047616,10,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,138840->6939,1,0.047619047619047616,11,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23947->2914,1,0.047619047619047616,12,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,147094->2914,1,0.047619047619047616,13,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
ID,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9905->7632,1,0.047619047619047616,14,False,False,False,58,21,30,7,0.3620689655172414,0.5172413793103449,0.1206896551724138,19,16
IN,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6453->2914,15,0.6818181818181818,1,True,False,False,65,22,28,15,0.3384615384615385,0.4307692307692308,0.23076923076923078,18,13
IN,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4755->6453,5,0.22727272727272727,2,False,True,False,65,22,28,15,0.3384615384615385,0.4307692307692308,0.23076923076923078,18,13
IN,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9498->1299,1,0.045454545454545456,3,False,False,True,65,22,28,15,0.3384615384615385,0.4307692307692308,0.23076923076923078,18,13
IN,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4755->2914,1,0.045454545454545456,4,False,False,False,65,22,28,15,0.3384615384615385,0.4307692307692308,0.23076923076923078,18,13
JP,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,11537->20080,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
KW,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,39386->1299,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
KY,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,36549->3855,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
LK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6453->2914,1,1.0,1,True,False,False,8,1,7,0,0.125,0.875,0.0,1,1
ML,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,8346->6453,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
MT,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,15735->1299,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
MV,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,7642->6939,7,0.875,1,True,False,False,9,8,1,0,0.8888888888888888,0.1111111111111111,0.0,8,3
MV,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,24016->45489,1,0.125,2,False,True,False,9,8,1,0,0.8888888888888888,0.1111111111111111,0.0,8,3
MX,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,265539->23520,2,1.0,1,True,False,False,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,2,2
MY,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,38466->6453,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,852->2914,4,0.09302325581395349,1,True,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,719->6667,2,0.046511627906976744,2,False,True,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,64073->137409,2,0.046511627906976744,3,False,False,True,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,131111->2914,2,0.046511627906976744,4,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6453->2914,2,0.046511627906976744,5,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,39386->1299,2,0.046511627906976744,6,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,39699->47605,2,0.046511627906976744,7,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9498->1299,2,0.046511627906976744,8,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45147->1299,1,0.023255813953488372,9,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,983->3491,1,0.023255813953488372,10,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6866->1299,1,0.023255813953488372,11,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4804->7474,1,0.023255813953488372,12,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23520->1299,1,0.023255813953488372,13,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17476->2914,1,0.023255813953488372,14,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,15802->1299,1,0.023255813953488372,15,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,7473->2914,1,0.023255813953488372,16,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,5416->5384,1,0.023255813953488372,17,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,132372->6939,1,0.023255813953488372,18,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4755->6453,1,0.023255813953488372,19,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,5786->20080,1,0.023255813953488372,20,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,21859->4229,1,0.023255813953488372,21,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9299->1299,1,0.023255813953488372,22,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23655->9790,1,0.023255813953488372,23,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,15735->1299,1,0.023255813953488372,24,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17995->137366,1,0.023255813953488372,25,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23700->7632,1,0.023255813953488372,26,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,55885->38800,1,0.023255813953488372,27,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,24203->6453,1,0.023255813953488372,28,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45177->2914,1,0.023255813953488372,29,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1759->1299,1,0.023255813953488372,30,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,8612->174,1,0.023255813953488372,31,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,8434->29518,1,0.023255813953488372,32,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,136308->9498,1,0.023255813953488372,33,False,False,False,264,43,202,19,0.16287878787878787,0.7651515151515151,0.07196969696969698,40,0
NC,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18200->38195,6,1.0,1,True,False,False,9,6,0,3,0.6666666666666666,0.0,0.3333333333333333,5,2
NG,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,37282->3356,2,0.6666666666666666,1,True,False,False,11,3,8,0,0.2727272727272727,0.7272727272727273,0.0,3,3
NG,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,30844->36937,1,0.3333333333333333,2,False,True,False,11,3,8,0,0.2727272727272727,0.7272727272727273,0.0,3,3
NO,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,49409->57829,2,0.4,1,True,False,False,45,5,40,0,0.1111111111111111,0.8888888888888888,0.0,4,3
NO,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,25400->1299,1,0.2,2,False,True,False,45,5,40,0,0.1111111111111111,0.8888888888888888,0.0,4,3
NO,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,48144->50304,1,0.2,3,False,False,True,45,5,40,0,0.1111111111111111,0.8888888888888888,0.0,4,3
NO,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,50304->1299,1,0.2,4,False,False,False,45,5,40,0,0.1111111111111111,0.8888888888888888,0.0,4,3
NP,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6453->2914,1,1.0,1,True,False,False,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,137409->7578,8,0.42105263157894735,1,True,False,False,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,135069->2914,2,0.10526315789473684,2,False,True,False,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4049->55850,2,0.10526315789473684,3,False,False,True,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,64073->137409,2,0.10526315789473684,4,False,False,False,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23655->9790,2,0.10526315789473684,5,False,False,False,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,14593->55850,1,0.05263157894736842,6,False,False,False,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18199->2914,1,0.05263157894736842,7,False,False,False,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
NZ,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,55785->55850,1,0.05263157894736842,8,False,False,False,173,19,148,6,0.10982658959537572,0.8554913294797688,0.03468208092485549,18,8
PA,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,11556->23520,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PG,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17828->4826,1,1.0,1,True,False,False,2,1,0,1,0.5,0.0,0.5,1,1
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45754->1299,2,0.15384615384615385,1,True,False,False,52,13,39,0,0.25,0.75,0.0,12,10
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4775->1299,2,0.15384615384615385,2,False,True,False,52,13,39,0,0.25,0.75,0.0,12,10
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,137818->132021,1,0.07692307692307693,3,False,False,True,52,13,39,0,0.25,0.75,0.0,12,10
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,21859->4229,1,0.07692307692307693,4,False,False,False,52,13,39,0,0.25,0.75,0.0,12,10
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9299->1299,1,0.07692307692307693,5,False,False,False,52,13,39,0,0.25,0.75,0.0,12,10
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18187->6939,1,0.07692307692307693,6,False,False,False,52,13,39,0,0.25,0.75,0.0,12,10
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45209->9658,1,0.07692307692307693,7,False,False,False,52,13,39,0,0.25,0.75,0.0,12,10
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9658->2914,1,0.07692307692307693,8,False,False,False,52,13,39,0,0.25,0.75,0.0,12,10
