country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
ID,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17995->137366,1,0.037037037037037035,15,False,False,False,62,27,28,7,0.43548387096774194,0.45161290322580644,0.11290322580645161,25,16
ID,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9905->7632,1,0.037037037037037035,16,False,False,False,62,27,28,7,0.43548387096774194,0.45161290322580644,0.11290322580645161,25,16
IN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6453->2914,21,0.6363636363636364,1,True,False,False,84,33,35,16,0.39285714285714285,0.4166666666666667,0.19047619047619047,27,16
IN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4755->6453,7,0.21212121212121213,2,False,True,False,84,33,35,16,0.39285714285714285,0.4166666666666667,0.19047619047619047,27,16
IN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9498->1299,3,0.09090909090909091,3,False,False,True,84,33,35,16,0.39285714285714285,0.4166666666666667,0.19047619047619047,27,16
IN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4755->2914,1,0.030303030303030304,4,False,False,False,84,33,35,16,0.39285714285714285,0.4166666666666667,0.19047619047619047,27,16
IN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,136308->9498,1,0.030303030303030304,5,False,False,False,84,33,35,16,0.39285714285714285,0.4166666666666667,0.19047619047619047,27,16
IT,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,8612->174,1,1.0,1,True,False,False,6,1,5,0,0.16666666666666666,0.8333333333333334,0.0,1,0
KY,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,36549->3855,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
MT,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,15735->1299,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,2,1
MV,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,7642->6939,7,0.875,1,True,False,False,8,8,0,0,1.0,0.0,0.0,8,3
MV,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,24016->45489,1,0.125,2,False,True,False,8,8,0,0,1.0,0.0,0.0,8,3
MX,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,265539->23520,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,2,2
MY,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,132372->6939,1,0.5,1,True,False,False,2,2,0,0,1.0,0.0,0.0,2,1
MY,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,38466->6453,1,0.5,2,False,True,False,2,2,0,0,1.0,0.0,0.0,2,1
NC,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18200->38195,6,1.0,1,True,False,False,6,6,0,0,1.0,0.0,0.0,5,2
