analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
transition_near_country,NU,1,1,1,0,0,True,,,
transition_near_country,NZ,122,122,122,0,0,True,,,
transition_near_country,OM,1,1,1,0,0,True,,,
transition_near_country,PA,1,1,1,0,0,True,,,
transition_near_country,PG,1,1,1,0,0,True,,,
transition_near_country,PH,40,40,40,0,0,True,,,
transition_near_country,PK,2,2,2,0,0,True,,,
transition_near_country,PR,3,3,3,0,0,True,,,
transition_near_country,PT,28,28,28,0,0,True,,,
transition_near_country,PW,1,1,1,0,0,True,,,
transition_near_country,QA,1,1,1,0,0,True,,,
transition_near_country,SA,3,3,3,0,0,True,,,
transition_near_country,SE,36,36,36,0,0,True,,,
transition_near_country,SG,19,19,19,0,0,True,,,
transition_near_country,SL,2,2,2,0,0,True,,,
transition_near_country,SN,1,1,1,0,0,True,,,
transition_near_country,TH,1,1,1,0,0,True,,,
transition_near_country,TO,1,1,1,0,0,True,,,
transition_near_country,TW,106,106,106,0,0,True,,,
transition_near_country,TZ,1,1,1,0,0,True,,,
transition_near_country,US,36,36,36,0,0,True,,,
transition_near_country,VI,2,2,2,0,0,True,,,
transition_near_country,VN,1,1,1,0,0,True,,,
transition_near_country,ZA,9,9,9,0,0,True,,,
probe_country_service,,5,5,5,0,0,True,AE,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,AL,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,AO,B-Root,all_publicly_visible
probe_country_service,,174,174,174,0,0,True,AU,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,AX,B-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,BF,B-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,BH,B-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,BJ,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,BR,B-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,BY,B-Root,all_publicly_visible
probe_country_service,,60,60,60,0,0,True,CA,B-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,CI,B-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,CM,B-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,CN,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,CO,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CU,B-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,CV,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CW,B-Root,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,CY,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,DE,B-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,DJ,B-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,DK,B-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,DO,B-Root,all_publicly_visible
probe_country_service,,30,30,30,0,0,True,EE,B-Root,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,ES,B-Root,all_publicly_visible
probe_country_service,,124,124,124,0,0,True,FI,B-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,GH,B-Root,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,GU,B-Root,all_publicly_visible
probe_country_service,,35,35,35,0,0,True,HK,B-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,HN,B-Root,all_publicly_visible
probe_country_service,,58,58,58,0,0,True,ID,B-Root,all_publicly_visible
probe_country_service,,7,7,7,0,0,True,IL,B-Root,all_publicly_visible
probe_country_service,,65,65,65,0,0,True,IN,B-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,IT,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,JP,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,KE,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,KI,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,KW,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,KY,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,LC,B-Root,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,LK,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,LT,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,ML,B-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,MM,B-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,MN,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MP,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MT,B-Root,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,MV,B-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,MX,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MY,B-Root,all_publicly_visible
probe_country_service,,264,264,264,0,0,True,NA,B-Root,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,NC,B-Root,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,NG,B-Root,all_publicly_visible
probe_country_service,,45,45,45,0,0,True,NO,B-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,NP,B-Root,all_publicly_visible
probe_country_service,,173,173,173,0,0,True,NZ,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PA,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,PG,B-Root,all_publicly_visible
probe_country_service,,52,52,52,0,0,True,PH,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PK,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PR,B-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,PT,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PW,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,QA,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,RE,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,RO,B-Root,all_publicly_visible
probe_country_service,,54,54,54,0,0,True,RU,B-Root,all_publicly_visible
probe_country_service,,18,18,18,0,0,True,SE,B-Root,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,SG,B-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,SL,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SV,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,TD,B-Root,all_publicly_visible
probe_country_service,,7,7,7,0,0,True,TH,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,TL,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TO,B-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,TV,B-Root,all_publicly_visible
probe_country_service,,113,113,113,0,0,True,TW,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,TZ,B-Root,all_publicly_visible
probe_country_service,,17,17,17,0,0,True,US,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,VE,B-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,VI,B-Root,all_publicly_visible
probe_country_service,,16,16,16,0,0,True,VN,B-Root,all_publicly_visible
probe_country_service,,24,24,24,0,0,True,ZA,B-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,ZM,B-Root,all_publicly_visible
