probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds
EE,M-Root,dns_root,anycast,resolved_entry_only,72,72,26,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.16666666666666666,0.2777777777777778,0.16666666666666666,26,0.3611111111111111,1.0,36,19,1,1,1.0,True,0.0,True,True,auditable,
EE,M-Root,dns_root,anycast,all_publicly_visible,84,72,26,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.14285714285714285,0.23809523809523808,0.14285714285714285,26,0.30952380952380953,0.8571428571428571,42,22,1,1,0.8571428571428571,True,0.0,True,True,auditable,
CA,M-Root,dns_root,anycast,resolved_entry_only,591,591,157,0.2656514382402707,0.26903553299492383,0.2656514382402707,0.24873096446700507,0.18781725888324874,0.19289340101522842,157,0.2656514382402707,1.0,298,91,1,1,1.0,True,0.196,True,True,auditable,
CA,M-Root,dns_root,anycast,all_publicly_visible,620,597,159,0.2564516129032258,0.25967741935483873,0.2564516129032258,0.2403225806451613,0.17903225806451614,0.1870967741935484,159,0.2564516129032258,0.9629032258064516,311,95,1,1,0.9532258064516129,True,0.1988071570576541,True,True,auditable,
SE,M-Root,dns_root,anycast,resolved_entry_only,444,444,96,0.21621621621621623,0.34459459459459457,0.21621621621621623,0.19144144144144143,0.09234234234234234,0.30180180180180183,96,0.21621621621621623,1.0,221,74,1,1,1.0,True,0.029850746268656716,True,True,auditable,
SE,M-Root,dns_root,anycast,all_publicly_visible,468,444,96,0.20512820512820512,0.3269230769230769,0.20512820512820512,0.18162393162393162,0.0876068376068376,0.2863247863247863,96,0.20512820512820512,0.9487179487179487,233,78,1,1,0.9487179487179487,True,0.029850746268656716,True,True,auditable,
PL,M-Root,dns_root,anycast,resolved_entry_only,447,447,56,0.12527964205816555,0.12527964205816555,0.12527964205816555,0.12080536912751678,0.05145413870246085,0.12080536912751678,56,0.12527964205816555,1.0,223,128,1,1,1.0,True,0.0,True,True,auditable,
PL,M-Root,dns_root,anycast,all_publicly_visible,469,449,56,0.11940298507462686,0.11940298507462686,0.11940298507462686,0.11513859275053305,0.04904051172707889,0.11513859275053305,56,0.11940298507462686,0.9573560767590619,234,133,1,1,0.9530916844349681,True,0.0,True,True,auditable,
ES,M-Root,dns_root,anycast,resolved_entry_only,473,473,35,0.07399577167019028,0.08879492600422834,0.07399577167019028,0.021141649048625793,0.06553911205073996,0.03382663847780127,35,0.07399577167019028,1.0,237,71,1,1,1.0,True,0.2727272727272727,True,True,auditable,
IT,M-Root,dns_root,anycast,resolved_entry_only,634,634,46,0.07255520504731862,0.07255520504731862,0.07255520504731862,0.028391167192429023,0.05993690851735016,0.025236593059936908,46,0.07255520504731862,1.0,318,110,1,1,1.0,True,0.16853932584269662,True,True,auditable,
ES,M-Root,dns_root,anycast,all_publicly_visible,503,480,35,0.06958250497017893,0.08349900596421471,0.06958250497017893,0.019880715705765408,0.061630218687872766,0.03180914512922465,35,0.06958250497017893,0.9542743538767395,251,79,1,1,0.9403578528827038,True,0.2727272727272727,True,True,auditable,
IT,M-Root,dns_root,anycast,all_publicly_visible,688,654,46,0.06686046511627906,0.06686046511627906,0.06686046511627906,0.02616279069767442,0.055232558139534885,0.023255813953488372,46,0.06686046511627906,0.9505813953488372,345,117,1,1,0.9215116279069767,True,0.16853932584269662,True,True,auditable,
RU,M-Root,dns_root,anycast,resolved_entry_only,970,970,29,0.029896907216494847,0.029896907216494847,0.029896907216494847,0.004123711340206186,0.026804123711340205,0.004123711340206186,29,0.029896907216494847,1.0,485,292,1,1,1.0,True,0.29411764705882354,True,True,auditable,
GB,M-Root,dns_root,anycast,resolved_entry_only,1155,1155,33,0.02857142857142857,0.03116883116883117,0.02857142857142857,0.01904761904761905,0.01904761904761905,0.022510822510822513,33,0.02857142857142857,1.0,579,197,1,1,1.0,True,0.05405405405405406,True,True,auditable,
US,M-Root,dns_root,anycast,resolved_entry_only,3591,3591,99,0.02756892230576441,0.08576998050682261,0.02756892230576441,0.02199944305207463,0.006961849067112225,0.06794764689501531,99,0.02756892230576441,1.0,1798,493,1,1,1.0,True,0.27450980392156865,True,True,auditable,
US,M-Root,dns_root,anycast,all_publicly_visible,3779,3638,103,0.027255887801005556,0.0825615242127547,0.027255887801005556,0.0214342418629267,0.007144747287642234,0.06562582693834347,103,0.027255887801005556,0.9626885419423128,1887,512,1,1,0.9502513892564171,True,0.26666666666666666,True,True,auditable,
GB,M-Root,dns_root,anycast,all_publicly_visible,1221,1163,33,0.02702702702702703,0.029484029484029485,0.02702702702702703,0.018018018018018018,0.018018018018018018,0.021294021294021293,33,0.02702702702702703,0.9524979524979525,611,205,1,1,0.9459459459459459,True,0.05405405405405406,True,True,auditable,
