unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AD|service_id=M-Root,6,6,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
probe_country=AE|service_id=M-Root,46,46,12.891304347826088,14.0,14,1.9130434782608696,2.0,2,0.9130434782608695,0.9130434782608695,0.0,0.9565217391304348,0.021739130434782608,0.9782608695652174,0.7608695652173914
probe_country=AF|service_id=M-Root,6,6,6.666666666666667,3.0,14,1.3333333333333333,1.0,2,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0
probe_country=AL|service_id=M-Root,34,34,5.705882352941177,1.0,14,1.411764705882353,1.0,2,0.4117647058823529,0.35294117647058826,0.0,0.4411764705882353,0.058823529411764705,0.35294117647058826,0.5588235294117647
probe_country=AO|service_id=M-Root,3,3,1.6666666666666667,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0
probe_country=AT|service_id=M-Root,8,8,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=M-Root,639,639,3.23943661971831,3.0,14,1.0704225352112675,1.0,2,0.07042253521126761,0.07042253521126761,0.0,0.6854460093896714,0.04225352112676056,0.945226917057903,0.7370892018779343
probe_country=AX|service_id=M-Root,15,15,6.6,3.0,14,1.4666666666666666,1.0,2,0.6,0.4,0.0,0.7333333333333333,0.0,0.6666666666666666,0.4666666666666667
probe_country=BE|service_id=M-Root,69,69,12.246376811594203,14.0,14,2.0,2.0,2,1.0,0.8405797101449275,0.0,0.8840579710144928,0.11594202898550725,0.8405797101449275,0.11594202898550725
probe_country=BG|service_id=M-Root,4,4,3.0,3.0,3,1.5,1.5,2,0.5,0.0,0.0,0.75,0.25,0.5,0.5
probe_country=BH|service_id=M-Root,12,12,2.5,3.0,4,1.0,1.0,1,0.6666666666666666,0.0,0.0,0.5,0.0,0.5,0.5
probe_country=BJ|service_id=M-Root,15,15,2.6,3.0,3,1.6,2.0,2,0.6,0.0,0.0,0.0,1.0,0.0,0.4666666666666667
probe_country=BT|service_id=M-Root,3,3,14.0,14.0,14,2.0,2.0,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=BW|service_id=M-Root,2,2,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=CA|service_id=M-Root,535,535,1.5551401869158878,1.0,3,1.9308411214953272,1.0,7,0.0,0.44299065420560746,0.0,0.6897196261682244,0.0,0.7925233644859813,0.8523364485981308
probe_country=CD|service_id=M-Root,7,7,2.0,1.0,4,1.0,1.0,1,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714
probe_country=CH|service_id=M-Root,71,71,1.7183098591549295,2.0,3,1.056338028169014,1.0,2,0.056338028169014086,0.0,0.0,0.9436619718309859,0.056338028169014086,0.9436619718309859,0.9436619718309859
probe_country=CI|service_id=M-Root,4,4,3.5,3.5,6,1.0,1.0,1,0.5,0.5,0.0,0.0,0.0,0.5,1.0
probe_country=CK|service_id=M-Root,2,2,3.0,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=CL|service_id=M-Root,1,1,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
probe_country=CM|service_id=M-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CN|service_id=M-Root,46,46,3.0,2.0,14,1.0869565217391304,1.0,2,0.08695652173913043,0.10869565217391304,0.0,0.6739130434782609,0.0,1.0,0.8913043478260869
probe_country=CO|service_id=M-Root,14,14,1.7142857142857142,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.6428571428571429
probe_country=CU|service_id=M-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CV|service_id=M-Root,6,6,1.0,1.0,1,2.0,2.0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
