probe_country,service_id,path_scope_stratum,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
CA,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,210,85,112,13,0.40476190476190477,0.5333333333333333,0.06190476190476191,38,852->3257,0.25882352941176473,0.4,0.4823529411764706,18.606874299307066,broad_as_boundary_transition_distribution,True,auditable,57,20
CA,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,79,39,35,5,0.4936708860759494,0.4430379746835443,0.06329113924050633,23,852->3257,0.28205128205128205,0.41025641025641024,0.48717948717948717,14.826044218402863,broad_as_boundary_transition_distribution,True,auditable,31,14
CH,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,113,30,76,7,0.26548672566371684,0.672566371681416,0.061946902654867256,23,64049->55836,0.13333333333333333,0.2,0.26666666666666666,20.72869319951663,broad_as_boundary_transition_distribution,True,auditable,28,14
CH,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,64,22,39,3,0.34375,0.609375,0.046875,18,64049->55836,0.18181818181818182,0.2727272727272727,0.3181818181818182,16.05428116249591,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,21,12
CL,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,24,5,19,0,0.20833333333333334,0.7916666666666666,0.0,5,6939->37662,0.2,0.4,0.6000000000000001,5.000000000000001,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",5,5
CL,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,11,2,9,0,0.18181818181818182,0.8181818181818182,0.0,2,174->24203,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
CN,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,36,15,19,2,0.4166666666666667,0.5277777777777778,0.05555555555555555,5,9808->58453,0.6,0.8,0.8666666666666667,3.2219700748862716,moderate_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,10,6
CN,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,12,7,5,0,0.5833333333333334,0.4166666666666667,0.0,4,4134->3491,0.42857142857142855,0.7142857142857142,0.8571428571428571,3.5859888270569544,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",5,4
CO,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,2,64049->55836,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
CO,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,174->38506,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,1299->17639,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CR,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,1299->17639,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CV,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,5,3,2,0,0.6,0.4,0.0,1,37575->6939,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CW,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,23520->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CW,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,2,1,1,0,0.5,0.5,0.0,1,23520->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CY,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,25,18,5,2,0.72,0.2,0.08,6,6866->3356,0.3888888888888889,0.6111111111111112,0.8333333333333333,4.560800220071378,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",8,4
CY,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8,7,1,0,0.875,0.125,0.0,4,6866->3356,0.42857142857142855,0.7142857142857142,0.8571428571428571,3.5859888270569544,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",5,4
CZ,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,91,23,62,6,0.25274725274725274,0.6813186813186813,0.06593406593406594,19,6939->4826,0.13043478260869565,0.21739130434782608,0.30434782608695654,17.66613667906696,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,21,17
CZ,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,45,15,28,2,0.3333333333333333,0.6222222222222222,0.044444444444444446,14,1299->7713,0.13333333333333333,0.2,0.26666666666666666,13.675837328373255,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,14,11
DE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,439,145,253,41,0.33029612756264237,0.5763097949886105,0.09339407744874716,94,6939->4826,0.041379310344827586,0.08275862068965517,0.11724137931034483,78.03005403049733,broad_as_boundary_transition_distribution,True,auditable,135,64
DE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,231,96,120,15,0.4155844155844156,0.5194805194805194,0.06493506493506493,76,6939->4826,0.041666666666666664,0.07291666666666666,0.10416666666666666,69.35888757928109,broad_as_boundary_transition_distribution,True,auditable,91,44
DJ,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,4,3,0,1,0.75,0.0,0.25,3,30990->3356,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
DK,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,65,14,37,14,0.2153846153846154,0.5692307692307692,0.2153846153846154,10,9158->1299,0.2857142857142857,0.42857142857142855,0.5,8.533095579431333,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,13,9
DK,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,27,6,17,4,0.2222222222222222,0.6296296296296297,0.14814814814814814,6,9158->1299,0.16666666666666666,0.3333333333333333,0.5,6.0,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,5
DO,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,11,8,3,0,0.7272727272727273,0.2727272727272727,0.0,3,64126->1299,0.5,0.875,1.0,2.649351128562104,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",3,3
DO,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,5,3,2,0,0.6,0.4,0.0,2,64126->1299,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",3,3
EC,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,13,5,8,0,0.38461538461538464,0.6153846153846154,0.0,5,2914->147094,0.2,0.4,0.6000000000000001,5.000000000000001,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,4
EC,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,11,4,7,0,0.36363636363636365,0.6363636363636364,0.0,4,23520->6762,0.25,0.5,0.75,4.0,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,4
EE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,95,19,74,2,0.2,0.7789473684210526,0.021052631578947368,7,2586->6667,0.6842105263157895,0.736842105263158,0.7894736842105263,3.285351439516506,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",9,6
EE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,32,7,25,0,0.21875,0.78125,0.0,4,2586->6667,0.5714285714285714,0.7142857142857142,0.8571428571428571,3.1700328249236738,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,5
EG,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,174->262206,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
ES,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,142,37,102,3,0.2605633802816901,0.7183098591549296,0.02112676056338028,28,174->24203,0.10810810810810811,0.16216216216216217,0.21621621621621623,25.437990892203217,broad_as_boundary_transition_distribution,True,auditable,32,11
ES,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,68,21,46,1,0.3088235294117647,0.6764705882352942,0.014705882352941176,17,174->24203,0.19047619047619047,0.2857142857142857,0.3333333333333333,15.096340323172685,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,20,8
FI,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,370,69,268,33,0.1864864864864865,0.7243243243243244,0.0891891891891892,27,16086->3356,0.13043478260869565,0.2608695652173913,0.37681159420289856,18.013661128849375,broad_as_boundary_transition_distribution,True,auditable,36,15
FI,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,186,35,130,21,0.1881720430107527,0.6989247311827957,0.11290322580645161,19,719->6667,0.17142857142857143,0.3142857142857143,0.4,15.04597972204284,broad_as_boundary_transition_distribution,True,auditable,24,11
FR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,330,100,219,11,0.30303030303030304,0.6636363636363637,0.03333333333333333,65,64049->55836,0.07,0.12000000000000001,0.17,54.378069735716004,broad_as_boundary_transition_distribution,True,auditable,94,33
FR,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,176,64,107,5,0.36363636363636365,0.6079545454545454,0.028409090909090908,47,9942->7545,0.078125,0.140625,0.1875,40.99878165221461,broad_as_boundary_transition_distribution,True,auditable,63,25
GB,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,150,51,93,6,0.34,0.62,0.04,45,5384->8966,0.058823529411764705,0.09803921568627451,0.13725490196078433,42.88286851870617,broad_as_boundary_transition_distribution,True,auditable,45,30
GB,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,70,35,33,2,0.5,0.4714285714285714,0.02857142857142857,32,174->30990,0.05714285714285714,0.11428571428571428,0.17142857142857143,31.07870414756022,broad_as_boundary_transition_distribution,True,auditable,30,21
GE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8,3,5,0,0.375,0.625,0.0,3,6939->37662,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",3,3
GE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,4,3,1,0,0.75,0.25,0.0,3,6939->37662,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",3,3
GQ,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,7,1,6,0,0.14285714285714285,0.8571428571428571,0.0,1,174->16086,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
GQ,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6,1,5,0,0.16666666666666666,0.8333333333333334,0.0,1,174->16086,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
GR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,26,5,20,1,0.19230769230769232,0.7692307692307693,0.038461538461538464,5,1299->271,0.2,0.4,0.6000000000000001,5.000000000000001,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",5,4
GR,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,13,4,9,0,0.3076923076923077,0.6923076923076923,0.0,4,1299->271,0.25,0.5,0.75,4.0,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
HK,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,31,7,22,2,0.22580645161290322,0.7096774193548387,0.06451612903225806,7,3356->3257,0.14285714285714285,0.2857142857142857,0.42857142857142855,7.000000000000004,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,5
HK,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,16,6,9,1,0.375,0.5625,0.0625,6,3491->17639,0.16666666666666666,0.3333333333333333,0.5,6.0,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",5,4
HN,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,20,14,6,0,0.7,0.3,0.0,2,263725->54082,0.9285714285714286,1.0,1.0,1.2934572090113128,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
