probe_country,service_id,path_scope_stratum,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
AD,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1299->3225,1,1.0,1,True,False,False,6,1,5,0,0.16666666666666666,0.8333333333333334,0.0,1,1
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8966->5384,2,0.2857142857142857,1,True,False,False,27,7,16,4,0.25925925925925924,0.5925925925925926,0.14814814814814814,7,5
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,15802->6453,1,0.14285714285714285,2,False,True,False,27,7,16,4,0.25925925925925924,0.5925925925925926,0.14814814814814814,7,5
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8966->1273,1,0.14285714285714285,3,False,False,True,27,7,16,4,0.25925925925925924,0.5925925925925926,0.14814814814814814,7,5
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8529->42961,1,0.14285714285714285,4,False,False,False,27,7,16,4,0.25925925925925924,0.5925925925925926,0.14814814814814814,7,5
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,5384->8529,1,0.14285714285714285,5,False,False,False,27,7,16,4,0.25925925925925924,0.5925925925925926,0.14814814814814814,7,5
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,4800->10217,1,0.14285714285714285,6,False,False,False,27,7,16,4,0.25925925925925924,0.5925925925925926,0.14814814814814814,7,5
AE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,15802->6453,1,0.25,1,True,False,False,12,4,7,1,0.3333333333333333,0.5833333333333334,0.08333333333333333,4,3
AE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8529->42961,1,0.25,2,False,True,False,12,4,7,1,0.3333333333333333,0.5833333333333334,0.08333333333333333,4,3
AE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,5384->8529,1,0.25,3,False,False,True,12,4,7,1,0.3333333333333333,0.5833333333333334,0.08333333333333333,4,3
AE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,4800->10217,1,0.25,4,False,False,False,12,4,7,1,0.3333333333333333,0.5833333333333334,0.08333333333333333,4,3
AM,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6939->55685,1,1.0,1,True,False,False,5,1,4,0,0.2,0.8,0.0,1,1
AO,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,12956->174,1,0.5,1,True,False,False,5,2,2,1,0.4,0.4,0.2,1,1
AO,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,37468->1299,1,0.5,2,False,True,False,5,2,2,1,0.4,0.4,0.2,1,1
AR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,9942->7545,1,0.2,1,True,False,False,23,5,16,2,0.21739130434782608,0.6956521739130435,0.08695652173913043,5,5
AR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,58453->9808,1,0.2,2,False,True,False,23,5,16,2,0.21739130434782608,0.6956521739130435,0.08695652173913043,5,5
AR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3356->16086,1,0.2,3,False,False,True,23,5,16,2,0.21739130434782608,0.6956521739130435,0.08695652173913043,5,5
AR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6762->9498,1,0.2,4,False,False,False,23,5,16,2,0.21739130434782608,0.6956521739130435,0.08695652173913043,5,5
AR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6939->136106,1,0.2,5,False,False,False,23,5,16,2,0.21739130434782608,0.6956521739130435,0.08695652173913043,5,5
AR,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,58453->9808,1,0.5,1,True,False,False,11,2,8,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,2,2
AR,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6939->136106,1,0.5,2,False,True,False,11,2,8,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,2,2
AT,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,7578->8529,1,0.1,1,True,False,False,62,10,43,9,0.16129032258064516,0.6935483870967742,0.14516129032258066,10,8
AT,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,64049->55836,1,0.1,2,False,True,False,62,10,43,9,0.16129032258064516,0.6935483870967742,0.14516129032258066,10,8
AT,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,15412->4826,1,0.1,3,False,False,True,62,10,43,9,0.16129032258064516,0.6935483870967742,0.14516129032258066,10,8
