country,msm_id,file_name,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_share,intra_as_hop_pair_share,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
CL,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,12956->12956,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
CM,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,60171->60171,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,3,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
CN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,51,16,4134->4134,0.21568627450980393,0.4117647058823529,0.5686274509803921,10.045998382682072,broad_network_transition_distribution,27,23,1,0.5294117647058824,0.45098039215686275,0.0196078431372549,True,True,auditable,,48,33,0.43137254901960786,0.5686274509803921
CO,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6,2,52320->52320,0.8333333333333334,1.0,1.0,1.5691925832141966,severe_network_transition_concentration,0,6,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,5,0.0,1.0
CV,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,4,2,37575->6939,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,4,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
CW,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,21,5,23520->23520,0.6190476190476191,0.8095238095238095,0.9047619047619048,3.0852310803086485,moderate_network_transition_concentration,8,13,0,0.38095238095238093,0.6190476190476191,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,15,11,0.0,1.0
CY,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,21,6,6866->3356,0.42857142857142855,0.6190476190476191,0.8095238095238095,4.520979197317614,weak_network_transition_concentration,18,2,1,0.8571428571428571,0.09523809523809523,0.047619047619047616,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,4,0.0,1.0
DJ,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,23,7,6939->6939,0.6521739130434783,0.782608695652174,0.8260869565217391,3.4078352460880645,weak_network_transition_concentration,7,15,1,0.30434782608695654,0.6521739130434783,0.043478260869565216,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,22,20,0.0,1.0
DK,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,79,10,174->174,0.5949367088607594,0.7215189873417721,0.8227848101265822,4.1778771147059155,weak_network_transition_concentration,13,56,10,0.16455696202531644,0.7088607594936709,0.12658227848101267,True,True,auditable,,74,51,0.0,1.0
DO,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,14,6,64126->1299,0.2857142857142857,0.5,0.7142857142857142,5.328758917915539,broad_network_transition_distribution,11,3,0,0.7857142857142857,0.21428571428571427,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,7,0.21428571428571427,0.7857142857142857
EE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,59,6,1299->1299,0.423728813559322,0.6440677966101694,0.847457627118644,4.104866572241738,weak_network_transition_concentration,14,45,0,0.23728813559322035,0.7627118644067796,0.0,True,True,auditable,,30,19,0.0,1.0
ES,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,124,18,6939->6939,0.5241935483870968,0.7258064516129032,0.7661290322580645,5.661309518583133,broad_network_transition_distribution,16,106,2,0.12903225806451613,0.8548387096774194,0.016129032258064516,True,True,auditable,,114,68,0.04838709677419355,0.9516129032258065
FI,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,361,29,1299->1299,0.4515235457063712,0.5650969529085873,0.6371191135734072,9.451835663302592,broad_network_transition_distribution,56,268,37,0.15512465373961218,0.7423822714681441,0.10249307479224377,True,True,auditable,,182,74,0.1440443213296399,0.8559556786703602
FJ,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8,3,38442->38442,0.375,0.75,1.0,2.9511517858675242,weak_network_transition_concentration,3,3,2,0.375,0.375,0.25,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,0.0,1.0
FR,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,955,78,174->174,0.2534031413612565,0.4890052356020942,0.5664921465968586,16.040080738188813,broad_network_transition_distribution,170,745,40,0.17801047120418848,0.7801047120418848,0.041884816753926704,True,True,auditable,,907,456,0.0,1.0
GB,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,13,2,6453->6453,0.5384615384615384,1.0,1.0,1.9940857527753038,moderate_network_transition_concentration,0,13,0,0.0,1.0,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,13,8,0.0,1.0
GH,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,7,2,37721->37721,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_network_transition_concentration,0,7,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.0,1.0
GP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,2,21351->21351,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,1,2,0,0.3333333333333333,0.6666666666666666,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
GQ,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,2,1,37529->37529,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.5,0.5
GR,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,2,2,COUNTRY_FALLBACK:GR->FR,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0,1,1,0.0,0.5,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2,2,0.0,1.0
GU,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,23,6,7131->7131,0.30434782608695654,0.5652173913043479,0.6956521739130435,5.305284147065261,broad_network_transition_distribution,2,21,0,0.08695652173913043,0.9130434782608695,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,12,7,0.0,1.0
HK,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,269,70,2914->2914,0.10408921933085502,0.19330855018587362,0.26022304832713755,36.10013333720096,broad_network_transition_distribution,95,145,29,0.35315985130111527,0.5390334572490706,0.10780669144981413,True,True,auditable,,244,160,0.0,1.0
HN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,26,3,263725->54082,0.5,0.9615384615384616,1.0,2.2904352547473734,moderate_network_transition_concentration,13,13,0,0.5,0.5,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,12,7,0.0,1.0
ID,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,275,75,7713->7713,0.16363636363636364,0.28363636363636363,0.36363636363636365,32.156048135704346,broad_network_transition_distribution,97,144,34,0.3527272727272727,0.5236363636363637,0.12363636363636364,True,True,auditable,,150,104,0.7527272727272727,0.24727272727272728
IE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,19,2,174->174,0.9473684210526315,1.0,1.0,1.2289892094880017,severe_network_transition_concentration,1,18,0,0.05263157894736842,0.9473684210526315,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,16,9,0.0,1.0
IL,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,14,6,12400->12400,0.5714285714285714,0.7142857142857142,0.7857142857142857,3.864313297858344,weak_network_transition_concentration,3,10,1,0.21428571428571427,0.7142857142857143,0.07142857142857142,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,11,6,0.0,1.0
IN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,184,25,64049->64049,0.3532608695652174,0.46195652173913043,0.5652173913043479,10.27661268951065,broad_network_transition_distribution,21,126,37,0.11413043478260869,0.6847826086956522,0.20108695652173914,True,True,auditable,,109,66,0.3967391304347826,0.6032608695652174
IT,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,47,10,6762->6762,0.3617021276595745,0.723404255319149,0.8085106382978724,5.071391635023468,weak_network_transition_concentration,10,36,1,0.2127659574468085,0.7659574468085106,0.02127659574468085,True,True,auditable,,38,26,0.40425531914893614,0.5957446808510638
JM,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,23520->46198,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
JP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,21,4,6453->6453,0.8095238095238095,0.9047619047619048,0.9523809523809523,1.9836820938184714,severe_network_transition_concentration,3,18,0,0.14285714285714285,0.8571428571428571,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,20,13,0.047619047619047616,0.9523809523809523
KE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,28,6,6939->6939,0.6428571428571429,0.8571428571428572,0.8928571428571429,2.974749763668753,moderate_network_transition_concentration,2,25,1,0.07142857142857142,0.8928571428571429,0.03571428571428571,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,27,21,0.0,1.0
KN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,23520->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
KY,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,36549->3855,1.0,1.0,1.0,1.0,severe_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LC,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,23520->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LK,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,31,7,18001->8966,0.2903225806451613,0.5483870967741935,0.8064516129032258,5.121179576300284,weak_network_transition_concentration,15,16,0,0.4838709677419355,0.5161290322580645,0.0,True,True,auditable,,11,6,0.0,1.0
LY,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,2,37558->37284,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,1.0,0.0
MM,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8,1,136168->136168,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,8,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0
MP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,7131->7131,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,3,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MT,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,5,1,15735->1299,1.0,1.0,1.0,1.0,severe_network_transition_concentration,5,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.0,1.0
MV,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,12,4,24016->45489,0.3333333333333333,0.5833333333333333,0.8333333333333333,3.8883225944793316,weak_network_transition_concentration,10,0,2,0.8333333333333334,0.0,0.16666666666666666,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",7,2,0.0,1.0
MX,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6,1,265539->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,6,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
MY,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,23,9,9930->9930,0.21739130434782608,0.3913043478260869,0.5217391304347826,7.801814262250949,broad_network_transition_distribution,7,12,4,0.30434782608695654,0.5217391304347826,0.17391304347826086,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,18,14,0.34782608695652173,0.6521739130434783
NC,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,13,2,18200->38195,0.7692307692307693,1.0,1.0,1.7163572076839733,moderate_network_transition_concentration,10,0,3,0.7692307692307693,0.0,0.23076923076923078,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,0.0,1.0
NG,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,34,14,5511->29571,0.20588235294117646,0.38235294117647056,0.5294117647058824,10.523392138502887,broad_network_transition_distribution,17,17,0,0.5,0.5,0.0,True,True,auditable,,22,19,0.0,1.0
NL,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,49127->216455,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
NO,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,123,19,29695->29695,0.35772357723577236,0.4878048780487805,0.6097560975609756,9.105843930162939,broad_network_transition_distribution,25,95,3,0.2032520325203252,0.7723577235772358,0.024390243902439025,True,True,auditable,,48,21,1.0,0.0
NU,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,55885->38800,1.0,1.0,1.0,1.0,severe_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0
NZ,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,381,30,64073->64073,0.22572178477690288,0.4461942257217848,0.5669291338582677,11.385890812226357,broad_network_transition_distribution,40,301,40,0.10498687664041995,0.7900262467191601,0.10498687664041995,True,True,auditable,,87,30,0.49343832020997375,0.5065616797900262
OM,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8,4,8529->8529,0.625,0.75,0.875,2.9257265599673192,weak_network_transition_concentration,3,5,0,0.375,0.625,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,7,0.0,1.0
PA,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,7,4,11556->23520,0.5714285714285714,0.7142857142857142,0.8571428571428571,3.1700328249236738,weak_network_transition_concentration,7,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2,0.14285714285714285,0.8571428571428571
PE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6,5,12956->12956,0.3333333333333333,0.5,0.6666666666666666,4.7622031559046,broad_network_transition_distribution,1,5,0,0.16666666666666666,0.8333333333333334,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,5,0.0,1.0
PG,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,2,17828->4826,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
PH,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,118,29,9299->9299,0.3050847457627119,0.4491525423728814,0.5677966101694916,12.236704184929632,broad_network_transition_distribution,26,86,6,0.22033898305084745,0.7288135593220338,0.05084745762711865,True,True,auditable,,52,29,0.16101694915254236,0.8389830508474576
PK,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8,3,COUNTRY_FALLBACK:PK->IT,0.625,0.875,1.0,2.4602329762891006,moderate_network_transition_concentration,0,0,8,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",5,2,0.0,1.0
PR,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,13,6,23114->23114,0.3076923076923077,0.5384615384615385,0.7692307692307693,5.110746199267559,broad_network_transition_distribution,9,4,0,0.6923076923076923,0.3076923076923077,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,4,0.07692307692307693,0.9230769230769231
PT,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,153,37,6939->6939,0.22875816993464052,0.36601307189542487,0.47058823529411764,16.809798292122075,broad_network_transition_distribution,67,80,6,0.43790849673202614,0.5228758169934641,0.0392156862745098,True,True,auditable,,138,81,0.013071895424836602,0.9869281045751634
PW,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1,17893->174,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
QA,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,4,3,8781->43852,0.5,0.75,1.0,2.82842712474619,weak_network_transition_concentration,2,2,0,0.5,0.5,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,0.0,1.0
RE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6,1,COUNTRY_FALLBACK:RE->ZA,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,6,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",6,1,0.0,1.0
SA,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,16,7,39386->9155,0.4375,0.625,0.75,5.0968353643340985,broad_network_transition_distribution,12,3,1,0.75,0.1875,0.0625,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,16,11,0.0,1.0
SE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,960,29,1299->1299,0.55,0.7989583333333334,0.8260416666666667,4.729489103314339,weak_network_transition_concentration,32,915,13,0.03333333333333333,0.953125,0.013541666666666667,True,True,auditable,,690,379,0.6052083333333333,0.39479166666666665
SG,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1069,220,174->174,0.08044901777362021,0.1478016838166511,0.21047708138447146,80.77834962521698,broad_network_transition_distribution,526,395,148,0.4920486435921422,0.3695042095416277,0.1384471468662301,True,True,auditable,,972,513,0.0,1.0
SL,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,1,329109->60171,1.0,1.0,1.0,1.0,severe_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,2,8346->6453,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
