probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
AU,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,177,0.7231638418079096,0.9322033898305084,0.9548022598870056,0.8341905226261103,0.46557059524597083,2.3029491083790647,moderate_network_transition_concentration,0.4463276836158192,0.5988700564971752,0.7344632768361582,1.6928404181512984,0.705969287881257,5.434896179328729,0.24039869263528618,-0.24039869263528618,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.23163841807909605,True,True,True,True,True,auditable,,58,22,0.9491525423728814,0.05084745762711865
CZ,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,84,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,43,8,1.0,0.0
DE,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,260,0.9538461538461539,0.9846153846153847,1.0,0.2164084047584745,0.19698341898290142,1.241609354636594,severe_network_transition_concentration,0.9538461538461539,0.9846153846153847,1.0,0.2164084047584745,0.19698341898290142,1.241609354636594,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,136,10,0.9692307692307692,0.03076923076923077
DK,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,36,0.5,0.75,0.9166666666666666,1.251892160271522,0.7778443334779973,3.4969534978686094,weak_network_transition_concentration,0.8611111111111112,0.9444444444444445,1.0,0.49641520050711685,0.4518565881954044,1.642821516560879,-0.3259877452825929,0.3259877452825929,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.25,True,True,True,True,True,auditable,,19,6,0.8611111111111112,0.1388888888888889
JP,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,156,0.2692307692307692,0.5128205128205128,0.7371794871794872,1.7748589977254714,0.7142558042882188,5.899449241909317,broad_network_transition_distribution,0.5064102564102564,0.9358974358974359,0.9743589743589743,0.9534608981432703,0.5321366592548555,2.594674040532155,-0.18211914503336324,0.18211914503336324,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.01282051282051282,True,True,True,True,True,auditable,,91,42,0.5641025641025641,0.4358974358974359
NZ,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,33,0.8484848484848485,1.0,1.0,0.4253282933732617,0.6136190195993708,1.5300926564979602,severe_network_transition_concentration,0.36363636363636365,0.696969696969697,1.0,1.0958536606125853,0.9974889885321883,2.9917355203871656,0.38386996893281744,-0.38386996893281744,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.15151515151515152,True,True,True,True,True,auditable,,12,5,1.0,0.0
PH,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,67,0.1791044776119403,0.3582089552238806,0.5074626865671641,2.3837508167047883,0.8802461696369485,10.845506174271533,broad_network_transition_distribution,0.9850746268656716,1.0,1.0,0.07757003769329317,0.11190990870168402,1.0806579165958752,-0.7683362609352644,0.7683362609352644,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,29,16,0.9850746268656716,0.014925373134328358
SE,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,47,0.2127659574468085,0.3829787234042553,0.5106382978723404,2.2228932115935365,0.9270184719115757,9.234008195259335,broad_network_transition_distribution,0.2978723404255319,0.574468085106383,0.7872340425531915,1.4812364977502155,0.9203439823969388,4.398380908000555,-0.006674489514636894,0.006674489514636894,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,19,13,0.8297872340425532,0.1702127659574468
TW,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,94,0.3723404255319149,0.5957446808510638,0.6914893617021276,1.9253962145145167,0.7748364368853783,6.857865313451833,broad_network_transition_distribution,0.5957446808510638,0.8936170212765957,0.9468085106382979,1.037537343435064,0.5790606168148602,2.822258196603559,-0.19577582007051808,0.19577582007051808,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.05319148936170213,True,True,True,True,True,auditable,,46,19,0.8936170212765957,0.10638297872340426
US,J-Root,all_publicly_visible,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,116,0.3706896551724138,0.5344827586206897,0.6724137931034483,2.026663032242781,0.7483845873381165,7.588720743757701,broad_network_transition_distribution,0.4482758620689655,0.7241379310344828,0.8103448275862069,1.6485170134980522,0.6634120495587612,5.199263669273384,-0.08497253777935532,0.08497253777935532,weak_corridor_observation_concentration,network_and_physical_both_broad,0.05172413793103448,True,True,True,True,True,auditable,,50,25,0.9655172413793104,0.034482758620689655
