country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
SG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,1037.0,0.24108003857280616,0.3471552555448409,0.4262295081967213,3.0690123136645813,0.7526631835721145,21.52063653595767,broad_network_transition_distribution,0.944069431051109,0.9633558341369335,0.9826422372227579,0.28305395567746783,0.17587131102769873,1.327176768607013,-0.5767918725444158,0.5767918725444158,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.07618129218900675,True,True,True,True,True,auditable,,198.0,83.0,0.944069431051109,0.055930568948891035,country_cross_layer_distribution_audit,,,
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,606.0,0.13861386138613863,0.26732673267326734,0.32673267326732675,3.2407236811510023,0.8284009773598777,25.552206708297188,broad_network_transition_distribution,0.9108910891089109,0.9537953795379538,0.9735973597359736,0.4085764075661681,0.25386279545772633,1.504674216860592,-0.5745381819021513,0.5745381819021513,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.033003300330033,True,True,True,True,True,auditable,,85.0,36.0,0.9108910891089109,0.0891089108910891,service_country_cross_layer_distribution_audit,SG,J-Root,all_publicly_visible
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,72.0,0.4861111111111111,0.7083333333333333,0.8472222222222222,1.4511375680350818,0.7457371907636998,4.267966857382596,weak_network_transition_concentration,0.8888888888888888,0.9444444444444444,1.0,0.42584844923858145,0.3876239630951644,1.530888750196174,-0.3581132276685354,0.3581132276685354,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,15.0,9.0,0.8888888888888888,0.1111111111111111,service_country_cross_layer_distribution_audit,VN,J-Root,all_publicly_visible
IL,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,150.0,0.17333333333333334,0.33333333333333337,0.45333333333333337,2.33540090727786,0.8623920288949306,10.333601915252244,broad_network_transition_distribution,0.8322222222222222,0.9311111111111111,1.0,0.5659431328428068,0.515143639553606,1.7611079584709801,-0.3472483893413246,0.3472483893413246,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.11333333333333333,True,True,True,True,True,auditable,,30.0,11.0,1.0,0.0,country_cross_layer_distribution_audit,,,
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,150.0,0.17333333333333334,0.33333333333333337,0.45333333333333337,2.33540090727786,0.8623920288949306,10.333601915252244,broad_network_transition_distribution,0.8322222222222222,0.9311111111111111,1.0,0.5659431328428068,0.515143639553606,1.7611079584709801,-0.3472483893413246,0.3472483893413246,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.11333333333333333,True,True,True,True,True,auditable,,30.0,11.0,1.0,0.0,service_country_cross_layer_distribution_audit,IL,J-Root,all_publicly_visible
HK,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,106.0,0.6320754716981132,0.7452830188679245,0.7830188679245282,1.4710228082470371,0.5735094940443073,4.353685850356404,broad_network_transition_distribution,0.8018867924528302,1.0,1.0,0.49777562247179563,0.7181384220154764,1.645057967949926,0.1446289279711691,-0.1446289279711691,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,47.0,27.0,0.19811320754716982,0.8018867924528302,country_cross_layer_distribution_audit,,,
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,61.0,0.19672131147540983,0.3770491803278688,0.5081967213114754,2.366873858033852,0.8968633729449571,10.664002934279392,broad_network_transition_distribution,0.7704918032786885,0.9344262295081966,0.9672131147540983,0.7214414554429344,0.5204100050296188,2.0573967199476937,-0.37645336791533834,0.37645336791533834,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.13114754098360656,True,True,True,True,True,auditable,,13.0,12.0,0.8524590163934426,0.14754098360655737,service_country_cross_layer_distribution_audit,MY,J-Root,all_publicly_visible
NO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,276.0,0.2246376811594203,0.44565217391304346,0.5507246376811594,2.377477673850433,0.780903318166451,10.77768371710791,broad_network_transition_distribution,0.7524154589371981,0.8200483091787439,0.8580917874396136,1.0874123846810324,0.4239508205172581,2.9665877443292477,-0.3569524976491929,0.3569524976491929,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,71.0,27.0,1.0,0.0,country_cross_layer_distribution_audit,,,
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,276.0,0.2246376811594203,0.44565217391304346,0.5507246376811594,2.377477673850433,0.780903318166451,10.77768371710791,broad_network_transition_distribution,0.7524154589371981,0.8200483091787439,0.8580917874396136,1.0874123846810324,0.4239508205172581,2.9665877443292477,-0.3569524976491929,0.3569524976491929,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,71.0,27.0,1.0,0.0,service_country_cross_layer_distribution_audit,NO,J-Root,all_publicly_visible
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,257.0,0.5642023346303502,0.7354085603112841,0.7976653696498055,1.6152360711181146,0.5588333288634844,5.029075002704646,broad_network_transition_distribution,0.6848249027237354,0.9027237354085603,0.9766536964980544,0.8877496563191338,0.5515898746143669,2.4296559338496606,-0.007243454249117431,0.007243454249117431,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0622568093385214,True,True,True,True,True,auditable,,42.0,21.0,0.7587548638132295,0.24124513618677043,service_country_cross_layer_distribution_audit,HK,J-Root,all_publicly_visible
,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,140.0,0.6785714285714286,0.7928571428571429,0.85,1.2375813148129855,0.5374747359298507,3.447265523254288,weak_network_transition_concentration,0.5857142857142857,0.9857142857142858,1.0,0.7405212274810401,0.6740514694030982,2.097028258442355,0.1365767334732475,-0.1365767334732475,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.02857142857142857,True,True,True,True,True,auditable,,62.0,13.0,0.32857142857142857,0.6714285714285714,service_country_cross_layer_distribution_audit,SE,J-Root,all_publicly_visible
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,166.0,0.6024096385542169,0.6987951807228916,0.7951807228915664,1.474574048160222,0.6149451416363891,4.36917431867362,broad_network_transition_distribution,0.4939759036144578,0.9036144578313252,0.9759036144578312,1.010367482649677,0.6277766137132967,2.746610161163364,0.012831472076907602,-0.012831472076907602,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.024096385542168676,True,True,True,True,True,auditable,,74.0,20.0,0.3373493975903614,0.6626506024096386,country_cross_layer_distribution_audit,,,
