unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=J-Root,9,9,9.666666666666666,14.0,14,3.0,4.0,4,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.7777777777777778,0.3333333333333333
probe_country=AF|service_id=J-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333
probe_country=AT|service_id=J-Root,8,8,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=J-Root,1222,1222,2.797872340425532,3.0,14,1.030278232405892,1.0,4,0.009819967266775777,0.011456628477905073,0.0,0.7757774140752864,0.07692307692307693,0.997545008183306,0.7569558101472995
probe_country=AX|service_id=J-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
probe_country=BF|service_id=J-Root,2,2,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.5,0.0,0.0,0.5
probe_country=BG|service_id=J-Root,2,2,3.0,3.0,3,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=BH|service_id=J-Root,6,6,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666
probe_country=BJ|service_id=J-Root,2,2,2.0,2.0,2,2.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=BR|service_id=J-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CA|service_id=J-Root,336,336,1.8601190476190477,2.0,3,2.199404761904762,2.0,7,0.0,0.4375,0.0,0.7380952380952381,0.0,0.7023809523809523,0.8869047619047619
probe_country=CH|service_id=J-Root,76,76,1.7105263157894737,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CK|service_id=J-Root,6,6,3.0,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.6666666666666666
probe_country=CN|service_id=J-Root,48,48,7.145833333333333,2.0,14,2.4583333333333335,2.0,4,0.4583333333333333,0.4791666666666667,0.0,0.7916666666666666,0.0,0.9166666666666666,0.5833333333333334
probe_country=CO|service_id=J-Root,9,9,1.5555555555555556,2.0,2,1.0,1.0,1,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.8888888888888888
probe_country=CR|service_id=J-Root,4,4,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CU|service_id=J-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CV|service_id=J-Root,6,6,1.0,1.0,1,3.0,3.0,3,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CY|service_id=J-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
probe_country=DE|service_id=J-Root,36,36,2.2222222222222223,2.0,6,1.1111111111111112,1.0,3,0.05555555555555555,0.05555555555555555,0.0,0.5,0.0,1.0,0.9444444444444444
probe_country=DK|service_id=J-Root,566,566,5.545936395759718,6.0,7,2.814487632508834,3.0,3,0.9363957597173145,0.8833922261484098,0.0,0.773851590106007,0.0,0.9876325088339223,0.38869257950530034
probe_country=DO|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=EC|service_id=J-Root,15,15,1.4,1.0,2,1.0,1.0,1,0.0,0.0,0.0,0.7333333333333333,0.0,0.13333333333333333,0.7333333333333333
probe_country=EE|service_id=J-Root,37,37,2.864864864864865,2.0,6,1.7837837837837838,2.0,2,0.21621621621621623,0.21621621621621623,0.0,0.7297297297297297,0.0,0.0,0.43243243243243246
probe_country=ES|service_id=J-Root,28,28,2.1785714285714284,3.0,3,1.1071428571428572,1.0,2,0.5357142857142857,0.0,0.0,0.42857142857142855,0.0,0.32142857142857145,0.8571428571428571
probe_country=FI|service_id=J-Root,30,30,2.066666666666667,1.0,6,1.5,1.0,3,0.36666666666666664,0.13333333333333333,0.0,0.5666666666666667,0.0,0.7666666666666667,1.0
probe_country=FJ|service_id=J-Root,9,9,7.888888888888889,3.0,14,2.3333333333333335,1.0,4,0.4444444444444444,0.4444444444444444,0.0,1.0,0.0,1.0,0.3333333333333333
probe_country=FM|service_id=J-Root,5,5,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.6,0.0,0.8,0.8
probe_country=GB|service_id=J-Root,6,6,2.5,2.5,3,1.0,1.0,1,0.0,0.0,0.0,0.5,0.16666666666666666,1.0,0.6666666666666666
probe_country=GG|service_id=J-Root,2,2,3.0,3.0,3,2.0,2.0,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
probe_country=GH|service_id=J-Root,4,4,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
probe_country=GP|service_id=J-Root,4,4,3.0,3.0,3,5.5,5.5,7,0.5,1.0,0.0,0.5,0.0,0.5,0.5
probe_country=GQ|service_id=J-Root,2,2,2.0,2.0,2,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=GU|service_id=J-Root,36,36,2.1666666666666665,2.0,3,1.1111111111111112,1.0,2,0.0,0.0,0.0,0.6666666666666666,0.19444444444444445,0.8333333333333334,0.7777777777777778
probe_country=HK|service_id=J-Root,402,402,8.430348258706468,10.0,14,2.7935323383084576,4.0,4,0.5920398009950248,0.5771144278606966,0.0,0.8084577114427861,0.014925373134328358,0.845771144278607,0.4601990049751244
probe_country=HN|service_id=J-Root,12,12,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=ID|service_id=J-Root,346,346,6.132947976878612,2.0,14,3.020231213872832,1.0,8,0.3930635838150289,0.3901734104046243,0.0,0.7687861271676301,0.0,0.930635838150289,0.6040462427745664
probe_country=IL|service_id=J-Root,152,152,1.256578947368421,1.0,2,2.6776315789473686,2.0,5,0.0,0.8421052631578947,0.0,1.0,0.0,1.0,0.625
probe_country=IM|service_id=J-Root,8,8,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,1.0,0.625
probe_country=IN|service_id=J-Root,18,18,6.611111111111111,4.0,14,1.8333333333333333,1.0,4,1.0,0.2777777777777778,0.0,0.3888888888888889,0.05555555555555555,0.8333333333333334,0.3333333333333333
probe_country=JM|service_id=J-Root,8,8,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=JP|service_id=J-Root,36,36,2.611111111111111,2.0,14,2.2777777777777777,2.0,4,0.2222222222222222,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334
probe_country=KE|service_id=J-Root,15,15,2.2,1.0,4,1.0,1.0,1,0.4,0.0,0.0,1.0,0.0,0.6,0.26666666666666666
probe_country=KI|service_id=J-Root,10,10,3.0,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.7,0.0,1.0,0.6
probe_country=KN|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=KY|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=LB|service_id=J-Root,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=LC|service_id=J-Root,1,1,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=LK|service_id=J-Root,17,17,7.823529411764706,3.0,14,2.411764705882353,1.0,4,0.8235294117647058,0.47058823529411764,0.0,0.5882352941176471,0.058823529411764705,0.47058823529411764,0.5294117647058824
probe_country=ML|service_id=J-Root,4,4,2.5,2.5,4,1.5,1.5,2,0.5,0.0,0.0,0.5,0.0,0.5,0.75
probe_country=MM|service_id=J-Root,5,5,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=MN|service_id=J-Root,26,26,10.461538461538462,14.0,14,3.3076923076923075,4.0,4,0.7692307692307693,0.7692307692307693,0.0,0.7307692307692307,0.0,0.8076923076923077,0.38461538461538464
probe_country=MP|service_id=J-Root,2,2,5.0,5.0,5,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
probe_country=MT|service_id=J-Root,38,38,1.105263157894737,1.0,2,1.0,1.0,1,0.10526315789473684,0.0,0.0,0.8421052631578947,0.0,0.8947368421052632,1.0
probe_country=MV|service_id=J-Root,37,37,2.3783783783783785,2.0,14,2.054054054054054,2.0,4,1.0,0.02702702702702703,0.0,1.0,0.0,0.9459459459459459,0.35135135135135137
probe_country=MX|service_id=J-Root,4,4,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=MY|service_id=J-Root,61,61,11.311475409836065,14.0,14,3.377049180327869,4.0,4,1.0,0.7704918032786885,0.0,0.8360655737704918,0.03278688524590164,0.8524590163934426,0.3114754098360656
probe_country=NC|service_id=J-Root,39,39,1.9743589743589745,1.0,3,1.0,1.0,1,0.0,0.0,0.0,0.7435897435897436,0.0,0.7435897435897436,0.48717948717948717
probe_country=NG|service_id=J-Root,6,6,4.666666666666667,4.0,6,1.3333333333333333,1.0,2,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666
probe_country=NO|service_id=J-Root,295,295,1.0,1.0,1,1.4542372881355932,1.0,4,0.0,0.0,0.0,0.8338983050847457,0.0,1.0,0.9050847457627119
probe_country=NP|service_id=J-Root,2,2,5.0,5.0,5,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
probe_country=NU|service_id=J-Root,6,6,2.3333333333333335,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666
probe_country=NZ|service_id=J-Root,1119,1119,1.4629133154602323,1.0,14,1.1894548704200179,1.0,4,0.17336907953529937,0.17336907953529937,0.0,0.6809651474530831,0.0,0.8319928507596068,0.8042895442359249
probe_country=PA|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=PE|service_id=J-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=PG|service_id=J-Root,6,6,2.3333333333333335,3.0,3,1.0,1.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
probe_country=PH|service_id=J-Root,55,55,3.6545454545454548,1.0,14,1.6727272727272726,1.0,4,0.2545454545454545,0.21818181818181817,0.0,0.36363636363636365,0.0,0.4,0.8181818181818182
probe_country=PK|service_id=J-Root,16,16,1.375,1.0,7,1.0,1.0,1,0.0625,0.0625,0.0,0.5,0.0,0.9375,0.75
probe_country=PR|service_id=J-Root,7,7,1.8571428571428572,1.0,3,1.0,1.0,1,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714
probe_country=PT|service_id=J-Root,89,89,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.9325842696629213,0.0,1.0,0.8426966292134831
probe_country=RO|service_id=J-Root,4,4,1.0,1.0,1,2.0,2.0,2,0.0,0.0,0.0,0.5,0.0,0.5,1.0
probe_country=RU|service_id=J-Root,1,1,3.0,3.0,3,2.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=SA|service_id=J-Root,1,1,4.0,4.0,4,2.0,2.0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0
probe_country=SE|service_id=J-Root,332,332,3.283132530120482,4.0,6,2.0060240963855422,2.0,3,0.8132530120481928,0.04819277108433735,0.0,0.7289156626506024,0.0,0.7168674698795181,0.6536144578313253
probe_country=SG|service_id=J-Root,660,660,12.387878787878789,14.0,14,3.6636363636363636,4.0,4,0.9181818181818182,0.8757575757575757,0.0,0.9257575757575758,0.02727272727272727,0.9181818181818182,0.23787878787878788
probe_country=SR|service_id=J-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=SS|service_id=J-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=SV|service_id=J-Root,2,2,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=TG|service_id=J-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=TH|service_id=J-Root,17,17,12.823529411764707,14.0,14,3.8823529411764706,4.0,4,1.0,0.8823529411764706,0.0,1.0,0.0,0.8823529411764706,0.6470588235294118
probe_country=TL|service_id=J-Root,28,28,5.285714285714286,2.0,14,2.5714285714285716,1.0,8,0.2857142857142857,0.2857142857142857,0.0,0.75,0.0,1.0,0.6428571428571429
probe_country=TO|service_id=J-Root,14,14,2.7142857142857144,3.0,3,1.0,1.0,1,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.7142857142857143,0.8571428571428571
probe_country=TR|service_id=J-Root,17,17,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=TV|service_id=J-Root,4,4,2.5,2.5,3,1.0,1.0,1,0.5,0.0,0.0,0.0,0.5,0.5,1.0
probe_country=TW|service_id=J-Root,410,410,1.226829268292683,1.0,5,1.1560975609756097,1.0,5,0.036585365853658534,0.036585365853658534,0.0,0.8707317073170732,0.024390243902439025,0.9634146341463414,0.8512195121951219
probe_country=UG|service_id=J-Root,4,4,3.5,3.5,4,1.5,1.5,2,1.0,0.0,0.0,0.5,0.5,0.0,0.5
probe_country=US|service_id=J-Root,710,710,2.6507042253521127,3.0,14,1.7802816901408451,2.0,4,0.015492957746478873,0.02112676056338028,0.0,0.8183098591549296,0.0028169014084507044,0.9915492957746479,0.9436619718309859
probe_country=VE|service_id=J-Root,18,18,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.4444444444444444,0.0,0.8888888888888888,1.0
