country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
AE,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,8966->5384,13,1.0,1,True,False,False,34,13,21,0,0.38235294117647056,0.6176470588235294,0.0,7,2
AU,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4804->7474,3,0.3333333333333333,1,True,False,False,156,9,101,46,0.057692307692307696,0.6474358974358975,0.2948717948717949,6,5
AU,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,7699->4826,2,0.2222222222222222,2,False,True,False,156,9,101,46,0.057692307692307696,0.6474358974358975,0.2948717948717949,6,5
AU,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,38008->7578,2,0.2222222222222222,3,False,False,True,156,9,101,46,0.057692307692307696,0.6474358974358975,0.2948717948717949,6,5
AU,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,137409->7578,1,0.1111111111111111,4,False,False,False,156,9,101,46,0.057692307692307696,0.6474358974358975,0.2948717948717949,6,5
AU,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,134697->7578,1,0.1111111111111111,5,False,False,False,156,9,101,46,0.057692307692307696,0.6474358974358975,0.2948717948717949,6,5
BJ,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,28683->174,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
BR,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,37468->1299,2,1.0,1,True,False,False,59,2,56,1,0.03389830508474576,0.9491525423728814,0.01694915254237288,2,1
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,852->3257,52,0.5531914893617021,1,True,False,False,146,94,52,0,0.6438356164383562,0.3561643835616438,0.0,56,11
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,812->3356,20,0.2127659574468085,2,False,True,False,146,94,52,0,0.6438356164383562,0.3561643835616438,0.0,56,11
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,6939->3356,9,0.09574468085106383,3,False,False,True,146,94,52,0,0.6438356164383562,0.3561643835616438,0.0,56,11
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,21949->3356,6,0.06382978723404255,4,False,False,False,146,94,52,0,0.6438356164383562,0.3561643835616438,0.0,56,11
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,855->3356,4,0.0425531914893617,5,False,False,False,146,94,52,0,0.6438356164383562,0.3561643835616438,0.0,56,11
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,11260->3356,2,0.02127659574468085,6,False,False,False,146,94,52,0,0.6438356164383562,0.3561643835616438,0.0,56,11
CA,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,12212->174,1,0.010638297872340425,7,False,False,False,146,94,52,0,0.6438356164383562,0.3561643835616438,0.0,56,11
CN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,9808->58453,7,0.875,1,True,False,False,8,8,0,0,1.0,0.0,0.0,5,2
CN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,136195->4134,1,0.125,2,False,True,False,8,8,0,0,1.0,0.0,0.0,5,2
CV,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,37575->6939,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
CW,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,23520->1299,2,1.0,1,True,False,False,8,2,6,0,0.25,0.75,0.0,2,2
CY,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,6866->3356,12,0.75,1,True,False,False,18,16,2,0,0.8888888888888888,0.1111111111111111,0.0,8,3
CY,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,5504->1299,4,0.25,2,False,True,False,18,16,2,0,0.8888888888888888,0.1111111111111111,0.0,8,3
DK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2603->1299,11,1.0,1,True,False,False,11,11,0,0,1.0,0.0,0.0,6,3
DO,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,64126->174,2,0.5,1,True,False,False,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,2,2
DO,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,265721->174,2,0.5,2,False,True,False,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,2,2
EE,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2586->6667,7,0.6363636363636364,1,True,False,False,59,11,48,0,0.1864406779661017,0.8135593220338984,0.0,6,3
EE,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,3221->1299,4,0.36363636363636365,2,False,True,False,59,11,48,0,0.1864406779661017,0.8135593220338984,0.0,6,3
ES,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,8220->3356,2,1.0,1,True,False,False,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1,1
FI,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,16086->3356,17,0.4594594594594595,1,True,False,False,64,37,27,0,0.578125,0.421875,0.0,20,7
FI,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,719->6667,8,0.21621621621621623,2,False,True,False,64,37,27,0,0.578125,0.421875,0.0,20,7
FI,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,39699->47605,6,0.16216216216216217,3,False,False,True,64,37,27,0,0.578125,0.421875,0.0,20,7
FI,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,49282->42708,4,0.10810810810810811,4,False,False,False,64,37,27,0,0.578125,0.421875,0.0,20,7
FI,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,202246->1299,2,0.05405405405405406,5,False,False,False,64,37,27,0,0.578125,0.421875,0.0,20,7
FJ,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,24390->7575,2,1.0,1,True,False,False,6,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1
HK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,58453->3356,11,0.6875,1,True,False,False,18,16,2,0,0.8888888888888888,0.1111111111111111,0.0,9,6
HK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,21859->4229,5,0.3125,2,False,True,False,18,16,2,0,0.8888888888888888,0.1111111111111111,0.0,9,6
HN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,263725->54082,8,1.0,1,True,False,False,12,8,4,0,0.6666666666666666,0.3333333333333333,0.0,4,3
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,58389->3356,8,0.1702127659574468,1,True,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,45296->9002,7,0.14893617021276595,2,False,True,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,45147->1299,6,0.1276595744680851,3,False,False,True,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,24203->6453,4,0.0851063829787234,4,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,23700->7632,4,0.0851063829787234,5,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,10217->2914,3,0.06382978723404255,6,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,9905->7632,2,0.0425531914893617,7,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,149728->58389,2,0.0425531914893617,8,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,135659->58389,2,0.0425531914893617,9,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,142360->136106,2,0.0425531914893617,10,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,138840->6939,2,0.0425531914893617,11,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,147094->174,2,0.0425531914893617,12,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,17451->174,1,0.02127659574468085,13,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,138115->149391,1,0.02127659574468085,14,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
ID,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,131749->58389,1,0.02127659574468085,15,False,False,False,110,47,49,14,0.42727272727272725,0.44545454545454544,0.12727272727272726,27,19
IN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4755->6453,12,0.6666666666666666,1,True,False,False,159,18,109,32,0.11320754716981132,0.6855345911949685,0.20125786163522014,10,4
IN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,9498->3356,4,0.2222222222222222,2,False,True,False,159,18,109,32,0.11320754716981132,0.6855345911949685,0.20125786163522014,10,4
IN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,136308->9498,2,0.1111111111111111,3,False,False,True,159,18,109,32,0.11320754716981132,0.6855345911949685,0.20125786163522014,10,4
KY,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,36549->3855,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
LK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,18001->8966,12,1.0,1,True,False,False,20,12,8,0,0.6,0.4,0.0,6,2
MT,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,15735->1299,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,1
MV,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,7642->174,17,0.9444444444444444,1,True,False,False,18,18,0,0,1.0,0.0,0.0,10,3
MV,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,24016->45489,1,0.05555555555555555,2,False,True,False,18,18,0,0,1.0,0.0,0.0,10,3
MX,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,265539->23520,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,2
MY,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,38466->6453,2,1.0,1,True,False,False,4,2,2,0,0.5,0.5,0.0,1,1
NC,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,18200->38195,9,1.0,1,True,False,False,9,9,0,0,1.0,0.0,0.0,5,2
NG,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,37282->3356,2,0.6666666666666666,1,True,False,False,10,3,7,0,0.3,0.7,0.0,3,3
NG,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,30844->36937,1,0.3333333333333333,2,False,True,False,10,3,7,0,0.3,0.7,0.0,3,3
