unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=D-Root,6,6,6.5,4.5,14,1.0,1.0,1,0.5,0.5,0.0,0.5,0.0,0.5,1.0
probe_country=AF|service_id=D-Root,4,4,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=AT|service_id=D-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=D-Root,477,477,2.80293501048218,3.0,3,1.0,1.0,1,0.07127882599580712,0.89937106918239,0.0,0.8553459119496856,0.0,0.9958071278825996,0.6960167714884696
probe_country=AX|service_id=D-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
probe_country=BH|service_id=D-Root,7,7,4.0,4.0,4,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.2857142857142857
probe_country=BJ|service_id=D-Root,3,3,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=BL|service_id=D-Root,2,2,5.0,5.0,5,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=BR|service_id=D-Root,5,5,1.6,1.0,3,1.0,1.0,1,0.4,0.0,0.0,0.0,0.8,0.2,1.0
probe_country=CA|service_id=D-Root,160,160,1.9875,2.0,3,1.0,1.0,1,0.0,0.79375,0.0,0.61875,0.0,0.8375,0.8625
probe_country=CH|service_id=D-Root,51,51,1.4901960784313726,1.0,2,1.0,1.0,1,0.0,0.0,0.0,0.9803921568627451,0.0,1.0,1.0
probe_country=CK|service_id=D-Root,2,2,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=CM|service_id=D-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CN|service_id=D-Root,35,35,4.457142857142857,2.0,14,1.0,1.0,1,0.22857142857142856,0.2857142857142857,0.0,0.7428571428571429,0.0,0.9428571428571428,0.8285714285714286
probe_country=CO|service_id=D-Root,7,7,2.0,2.0,2,1.0,1.0,1,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=CU|service_id=D-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CV|service_id=D-Root,8,8,1.0,1.0,1,1.0,1.0,1,0.0,0.75,0.0,0.75,0.0,0.75,1.0
probe_country=CW|service_id=D-Root,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CY|service_id=D-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
probe_country=DE|service_id=D-Root,19,19,2.6315789473684212,2.0,14,1.0,1.0,1,0.05263157894736842,0.05263157894736842,0.0,0.8947368421052632,0.0,1.0,1.0
probe_country=DJ|service_id=D-Root,2,2,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
probe_country=DK|service_id=D-Root,370,370,5.124324324324324,6.0,7,1.0216216216216216,1.0,2,0.8702702702702703,0.8324324324324325,0.0,0.6918918918918919,0.0,0.9891891891891892,0.4864864864864865
probe_country=DO|service_id=D-Root,5,5,1.8,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=EC|service_id=D-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,1.0,1.0
probe_country=EE|service_id=D-Root,46,46,2.739130434782609,2.0,6,1.0,1.0,1,0.1956521739130435,0.1956521739130435,0.0,0.782608695652174,0.0,0.0,0.41304347826086957
probe_country=ES|service_id=D-Root,7,7,1.1428571428571428,1.0,2,1.1428571428571428,1.0,2,0.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285714
probe_country=ET|service_id=D-Root,2,2,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
