country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
IL,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,208,0.3173076923076923,0.4423076923076923,0.5288461538461539,10.003016447946411,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,32,11,1.0,0.0,country_cross_layer_distribution_audit,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,182,0.31868131868131866,0.4615384615384615,0.5604395604395604,9.850076731430871,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,28,10,1.0,0.0,service_country_cross_layer_distribution_audit,IL,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,51,0.5882352941176471,0.7254901960784315,0.7647058823529412,4.365618555248869,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,8,1.0,0.0,service_country_cross_layer_distribution_audit,CH,D-Root
CH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,61,0.6557377049180327,0.7704918032786885,0.8032786885245902,3.704515174479226,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,13,9,1.0,0.0,country_cross_layer_distribution_audit,,
PT,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,252,0.2619047619047619,0.4444444444444444,0.5952380952380952,10.13246596753671,broad_network_transition_distribution,0.9841269841269841,1.0,1.0,1.084924512620418,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,58,15,1.0,0.0,country_cross_layer_distribution_audit,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,222,0.27927927927927926,0.48648648648648646,0.6351351351351351,8.423525047664624,broad_network_transition_distribution,0.9819819819819819,1.0,1.0,1.0944171860227616,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,51,12,1.0,0.0,service_country_cross_layer_distribution_audit,PT,D-Root
SG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,850,0.12941176470588237,0.19764705882352943,0.2423529411764706,42.44160606444489,broad_network_transition_distribution,0.9682352941176471,0.9870588235294118,0.9929411764705882,1.1920843960745708,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,235,88,0.9682352941176471,0.03176470588235294,country_cross_layer_distribution_audit,,
AU,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,588,0.17857142857142858,0.2602040816326531,0.33843537414965985,29.533895172400204,broad_network_transition_distribution,0.9115646258503401,0.9659863945578231,0.9795918367346939,1.4947152998782747,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,111,51,0.9948979591836735,0.00510204081632653,country_cross_layer_distribution_audit,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,477,0.21174004192872117,0.3018867924528302,0.37106918238993714,24.914207036848122,broad_network_transition_distribution,0.89937106918239,0.9664570230607967,0.9832285115303984,1.5391068908986982,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,82,43,0.9958071278825996,0.0041928721174004195,service_country_cross_layer_distribution_audit,AU,D-Root
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,368,0.3858695652173913,0.45108695652173914,0.4945652173913043,18.38162389131909,broad_network_transition_distribution,0.8967391304347826,0.9945652173913043,1.0,1.4240157799747677,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,86,41,0.8967391304347826,0.10326086956521739,country_cross_layer_distribution_audit,,
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,287,0.08362369337979095,0.14982578397212543,0.20557491289198607,52.46309169676524,broad_network_transition_distribution,0.8885017421602788,0.9233449477351917,0.9477351916376306,1.7189057451192489,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,67,44,0.9825783972125436,0.017421602787456445,country_cross_layer_distribution_audit,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,246,0.08130081300813008,0.14634146341463417,0.20731707317073172,48.96360360297606,broad_network_transition_distribution,0.8861788617886179,0.926829268292683,0.9552845528455285,1.7214362257119262,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,54,42,0.9878048780487805,0.012195121951219513,service_country_cross_layer_distribution_audit,ID,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,370,0.21351351351351353,0.38648648648648654,0.5027027027027027,14.29223897041765,broad_network_transition_distribution,0.8702702702702703,0.9891891891891892,1.0,1.5266621716076239,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,71,26,0.9891891891891892,0.010810810810810811,service_country_cross_layer_distribution_audit,DK,D-Root
DK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,364,0.21703296703296704,0.40384615384615385,0.521978021978022,13.390904637469644,broad_network_transition_distribution,0.8681318681318682,0.989010989010989,1.0,1.5337981452767648,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,71,26,0.9835164835164835,0.016483516483516484,country_cross_layer_distribution_audit,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,453,0.10375275938189846,0.2052980132450331,0.2847682119205298,32.18035937672465,broad_network_transition_distribution,0.8609271523178808,0.9293598233995585,0.9845474613686533,1.7359139902798897,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,72,34,0.9337748344370861,0.06622516556291391,service_country_cross_layer_distribution_audit,SG,D-Root
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,179,0.33519553072625696,0.5139664804469274,0.6815642458100558,8.435210266579588,broad_network_transition_distribution,0.8603351955307262,0.9497206703910615,1.0,1.6415059217648622,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,44,9,0.8156424581005587,0.18435754189944134,country_cross_layer_distribution_audit,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,62,0.6612903225806451,0.7903225806451613,0.8709677419354839,3.124015453407552,weak_network_transition_concentration,0.8064516129032258,0.9677419354838709,1.0,1.7834199545676837,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,26,11,0.967741935483871,0.03225806451612903,service_country_cross_layer_distribution_audit,JP,D-Root
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,485,0.11958762886597939,0.2268041237113402,0.334020618556701,21.535089964259807,broad_network_transition_distribution,0.8010309278350516,0.8742268041237113,0.8989690721649485,2.4243157185481103,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,111,43,1.0,0.0,country_cross_layer_distribution_audit,,
