country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
IL,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,208,208.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,32,11,1,1.0,0.0,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,182,182.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,28,10,1,1.0,0.0,service_country_corridor_concentration_summary,IL,D-Root
CH,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,61,61.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,13,9,1,1.0,0.0,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,51,51.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,12,8,1,1.0,0.0,service_country_corridor_concentration_summary,CH,D-Root
PT,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,252,252.0,2,landing_region_0239::landing_region_0239,0.9841269841269841,1.0,1.0,1.084924512620418,severe_corridor_observation_concentration,True,True,True,True,auditable,,58,15,1,1.0,0.0,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,222,222.0,2,landing_region_0239::landing_region_0239,0.9819819819819819,1.0,1.0,1.0944171860227616,severe_corridor_observation_concentration,True,True,True,True,auditable,,51,12,1,1.0,0.0,service_country_corridor_concentration_summary,PT,D-Root
SG,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,850,850.0,5,landing_region_0132::landing_region_0132,0.9682352941176471,0.9870588235294118,0.9929411764705882,1.1920843960745708,severe_corridor_observation_concentration,True,True,True,True,auditable,,235,88,1,0.9682352941176471,0.03176470588235294,country_corridor_concentration_summary,,
AU,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,588,588.0,6,landing_region_0041::landing_region_0041,0.9115646258503401,0.9659863945578231,0.9795918367346939,1.4947152998782747,severe_corridor_observation_concentration,True,True,True,True,auditable,,111,51,1,0.9948979591836735,0.00510204081632653,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,477,477.0,6,landing_region_0041::landing_region_0041,0.89937106918239,0.9664570230607967,0.9832285115303984,1.5391068908986982,severe_corridor_observation_concentration,True,True,True,True,auditable,,82,43,1,0.9958071278825996,0.0041928721174004195,service_country_corridor_concentration_summary,AU,D-Root
HK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,368,368.0,3,landing_region_0230::landing_region_0230,0.8967391304347826,0.9945652173913043,1.0,1.4240157799747677,severe_corridor_observation_concentration,True,True,True,True,auditable,,86,41,1,0.8967391304347826,0.10326086956521739,country_corridor_concentration_summary,,
ID,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,287,287.0,8,landing_region_0061::landing_region_0061,0.8885017421602788,0.9233449477351917,0.9477351916376306,1.7189057451192489,severe_corridor_observation_concentration,True,True,True,True,auditable,,67,44,1,0.9825783972125436,0.017421602787456445,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,246,246.0,8,landing_region_0061::landing_region_0061,0.8861788617886179,0.926829268292683,0.9552845528455285,1.7214362257119262,severe_corridor_observation_concentration,True,True,True,True,auditable,,54,42,1,0.9878048780487805,0.012195121951219513,service_country_corridor_concentration_summary,ID,D-Root
