probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
AE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6,0.3333333333333333,0.6666666666666666,0.8333333333333333,3.77976314968462,weak_network_transition_concentration,0.3333333333333333,0.6666666666666666,0.8333333333333333,3.77976314968462,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.5,0.5,probe_country_service
AF,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0,probe_country_service
AT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,477,0.21174004192872117,0.3018867924528302,0.37106918238993714,24.914207036848122,broad_network_transition_distribution,0.89937106918239,0.9664570230607967,0.9832285115303984,1.5391068908986982,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,82,43,0.9958071278825996,0.0041928721174004195,probe_country_service
AX,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.6666666666666666,0.3333333333333333,probe_country_service
BH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1.0,0.0,probe_country_service
BJ,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0,probe_country_service
BL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,5,0.6,1.0,1.0,1.9601317042077895,moderate_network_transition_concentration,0.6,0.8,1.0,2.586409289858933,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.2,0.8,probe_country_service
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,160,0.31875,0.51875,0.63125,10.102914416500024,broad_network_transition_distribution,0.65,0.84375,0.9187500000000001,2.863488976313452,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36,8,0.8375,0.1625,probe_country_service
CH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,51,0.5882352941176471,0.7254901960784315,0.7647058823529412,4.365618555248869,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,8,1.0,0.0,probe_country_service
