probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
GQ,C-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,C-Root,dns_root,anycast,134,124,0,0.0,0.9253731343283582,73,26,1,1,0.9253731343283582,True,True,auditable,,probe_country_service
GT,C-Root,dns_root,anycast,7,7,0,0.0,1.0,4,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GU,C-Root,dns_root,anycast,16,16,16,1.0,1.0,9,5,1,1,0.25,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,C-Root,dns_root,anycast,93,90,85,0.9139784946236559,0.967741935483871,49,32,1,1,0.946236559139785,True,True,auditable,,probe_country_service
HN,C-Root,dns_root,anycast,15,15,9,0.6,1.0,8,6,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,C-Root,dns_root,anycast,70,70,0,0.0,1.0,42,20,1,1,1.0,True,True,auditable,,probe_country_service
HT,C-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
HU,C-Root,dns_root,anycast,96,90,0,0.0,0.9375,55,23,1,1,0.9375,True,True,auditable,,probe_country_service
ID,C-Root,dns_root,anycast,145,145,142,0.9793103448275862,1.0,77,57,1,1,0.9862068965517241,True,True,auditable,,probe_country_service
IE,C-Root,dns_root,anycast,163,159,2,0.012269938650306749,0.9754601226993865,88,25,1,1,0.950920245398773,True,True,auditable,,probe_country_service
IL,C-Root,dns_root,anycast,48,48,25,0.5208333333333334,1.0,29,12,1,1,1.0,True,True,auditable,,probe_country_service
IM,C-Root,dns_root,anycast,6,6,4,0.6666666666666666,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,C-Root,dns_root,anycast,248,217,208,0.8387096774193549,0.875,135,59,1,1,0.8669354838709677,True,True,auditable,,probe_country_service
IQ,C-Root,dns_root,anycast,16,16,0,0.0,1.0,8,6,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,C-Root,dns_root,anycast,83,46,0,0.0,0.5542168674698795,44,22,1,1,0.5421686746987951,True,True,auditable,,probe_country_service
IS,C-Root,dns_root,anycast,20,20,2,0.1,1.0,11,8,1,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
IT,C-Root,dns_root,anycast,557,527,29,0.05206463195691203,0.9461400359066428,306,102,1,1,0.9174147217235189,True,True,auditable,,probe_country_service
JO,C-Root,dns_root,anycast,3,2,0,0.0,0.6666666666666666,2,2,1,1,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,C-Root,dns_root,anycast,420,397,6,0.014285714285714285,0.9452380952380952,225,99,1,1,0.9404761904761905,True,True,auditable,,probe_country_service
KE,C-Root,dns_root,anycast,26,24,10,0.38461538461538464,0.9230769230769231,15,10,1,1,0.9230769230769231,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KG,C-Root,dns_root,anycast,38,34,23,0.6052631578947368,0.8947368421052632,20,13,1,1,0.7368421052631579,True,True,auditable,,probe_country_service
KH,C-Root,dns_root,anycast,6,6,5,0.8333333333333334,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,C-Root,dns_root,anycast,4,4,4,1.0,1.0,2,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,C-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,C-Root,dns_root,anycast,39,34,2,0.05128205128205128,0.8717948717948718,22,12,1,1,0.8717948717948718,True,True,auditable,,probe_country_service
KW,C-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KY,C-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KZ,C-Root,dns_root,anycast,91,91,1,0.01098901098901099,1.0,53,20,1,1,1.0,True,True,auditable,,probe_country_service
LA,C-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LB,C-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LC,C-Root,dns_root,anycast,4,4,1,0.25,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LI,C-Root,dns_root,anycast,4,4,0,0.0,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
LK,C-Root,dns_root,anycast,24,22,21,0.875,0.9166666666666666,13,6,1,1,0.9166666666666666,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LS,C-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LT,C-Root,dns_root,anycast,61,57,3,0.04918032786885246,0.9344262295081968,36,21,1,1,0.9344262295081968,True,True,auditable,,probe_country_service
LU,C-Root,dns_root,anycast,73,69,0,0.0,0.9452054794520548,38,20,1,1,0.8904109589041096,True,True,auditable,,probe_country_service
LV,C-Root,dns_root,anycast,56,54,39,0.6964285714285714,0.9642857142857143,30,19,1,1,0.9642857142857143,True,True,auditable,,probe_country_service
MA,C-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MD,C-Root,dns_root,anycast,42,42,0,0.0,1.0,25,15,1,1,1.0,True,True,auditable,,probe_country_service
ME,C-Root,dns_root,anycast,12,12,0,0.0,1.0,6,5,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MG,C-Root,dns_root,anycast,4,4,0,0.0,1.0,2,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MH,C-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MK,C-Root,dns_root,anycast,18,16,0,0.0,0.8888888888888888,10,8,1,1,0.6111111111111112,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ML,C-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MM,C-Root,dns_root,anycast,4,4,4,1.0,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MN,C-Root,dns_root,anycast,13,13,0,0.0,1.0,7,7,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MP,C-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MT,C-Root,dns_root,anycast,12,12,12,1.0,1.0,8,2,1,1,0.9166666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MU,C-Root,dns_root,anycast,14,13,10,0.7142857142857143,0.9285714285714286,8,4,1,1,0.9285714285714286,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MV,C-Root,dns_root,anycast,19,19,19,1.0,1.0,11,4,1,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MW,C-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MX,C-Root,dns_root,anycast,76,73,6,0.07894736842105263,0.9605263157894737,42,22,1,1,0.9605263157894737,True,True,auditable,,probe_country_service
MY,C-Root,dns_root,anycast,62,60,51,0.8225806451612904,0.967741935483871,33,18,1,1,0.967741935483871,True,True,auditable,,probe_country_service
MZ,C-Root,dns_root,anycast,6,6,0,0.0,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NA,C-Root,dns_root,anycast,3206,3018,663,0.20679975046787274,0.9413599500935745,1746,4,1,1,0.9126637554585153,True,True,auditable,,probe_country_service
NC,C-Root,dns_root,anycast,9,9,9,1.0,1.0,5,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NG,C-Root,dns_root,anycast,14,14,5,0.35714285714285715,1.0,9,6,1,1,0.6428571428571429,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NI,C-Root,dns_root,anycast,12,10,1,0.08333333333333333,0.8333333333333334,6,4,1,1,0.8333333333333334,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NL,C-Root,dns_root,anycast,1055,1004,2,0.0018957345971563982,0.9516587677725118,574,159,1,1,0.9355450236966825,True,True,auditable,,probe_country_service
NO,C-Root,dns_root,anycast,160,153,140,0.875,0.95625,89,33,1,1,0.94375,True,True,auditable,,probe_country_service
NP,C-Root,dns_root,anycast,27,27,18,0.6666666666666666,1.0,15,9,1,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
NZ,C-Root,dns_root,anycast,182,165,147,0.8076923076923077,0.9065934065934066,98,32,1,1,0.9010989010989011,True,True,auditable,,probe_country_service
OM,C-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PA,C-Root,dns_root,anycast,33,31,4,0.12121212121212122,0.9393939393939394,18,11,1,1,0.9393939393939394,True,True,auditable,,probe_country_service
PE,C-Root,dns_root,anycast,34,34,2,0.058823529411764705,1.0,19,14,1,1,1.0,True,True,auditable,,probe_country_service
PF,C-Root,dns_root,anycast,10,10,0,0.0,1.0,5,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,C-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PH,C-Root,dns_root,anycast,107,104,51,0.4766355140186916,0.9719626168224299,59,33,1,1,0.9719626168224299,True,True,auditable,,probe_country_service
PK,C-Root,dns_root,anycast,9,5,1,0.1111111111111111,0.5555555555555556,6,5,1,1,0.5555555555555556,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
PL,C-Root,dns_root,anycast,362,349,2,0.0055248618784530384,0.9640883977900553,202,119,1,1,0.9502762430939227,True,True,auditable,,probe_country_service
PR,C-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PS,C-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PT,C-Root,dns_root,anycast,171,160,95,0.5555555555555556,0.935672514619883,95,21,1,1,0.935672514619883,True,True,auditable,,probe_country_service
PW,C-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
