probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
CV,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,4.0,2,landing_region_0769::landing_region_0769,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.75,0.25,probe_country_service
CW,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,3.0,1,landing_region_0174::landing_region_0603,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.0,1.0,probe_country_service
CY,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,16,16.0,1,landing_region_0431::landing_region_0734,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,4,1,0.0,1.0,probe_country_service
DE,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,48,48.0,4,landing_region_0376::landing_region_0376,0.7708333333333334,0.875,0.9583333333333334,2.172176531429541,moderate_corridor_observation_concentration,True,True,True,True,auditable,,12,5,1,0.8541666666666666,0.14583333333333334,probe_country_service
DK,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,416,416.0,5,landing_region_0051::landing_region_0051,0.8918269230769231,0.9375,0.9747596153846154,1.6012634814897546,severe_corridor_observation_concentration,True,True,True,True,auditable,,49,27,1,0.8076923076923077,0.19230769230769232,probe_country_service
DO,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,10.0,2,landing_region_0174::landing_region_0783,0.8,1.0,1.0,1.6493848884661177,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,1,0.0,1.0,probe_country_service
EC,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7,7.0,4,landing_region_0174::landing_region_0465,0.2857142857142857,0.5714285714285714,0.8571428571428571,3.8643132978583434,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.2857142857142857,0.7142857142857143,probe_country_service
EE,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,113,113.0,3,landing_region_0512::landing_region_0640,0.48672566371681414,0.9380530973451326,1.0,2.415320608716292,moderate_corridor_observation_concentration,True,True,True,True,auditable,,27,16,1,0.0,1.0,probe_country_service
ES,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9,9.0,3,landing_region_0018::landing_region_0018,0.5555555555555556,0.7777777777777778,1.0,2.7047973432601427,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,0.7777777777777778,0.2222222222222222,probe_country_service
FI,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,329,329.0,6,landing_region_0051::landing_region_0512,0.547112462006079,0.9483282674772036,0.9787234042553191,2.474024471379897,moderate_corridor_observation_concentration,True,True,True,True,auditable,,92,33,1,0.0425531914893617,0.9574468085106383,probe_country_service
